ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID	NewCogID	
134	Armenian_Mod	back	6	meʧʰkʰ	meʧʰkʰ	m e ʧʰ kʰ	3589	546	
135	Czech	back	6	zaːda	zaːda	z aː d a	3591	601	
136	Breton_ST	bad	7	fal	fal	f a l	970	801	
137	Catalan	bad	7	mal	mal	m a l	852	801	
138	Danish	bad	7	ɔn	ɔn	ɔ n	2191	205	
139	Dutch_List	bad	7	slɛχt	slɛχt	s l ɛ χ t	181	341	
140	English	bad	7	bæd	bæd	b æ d	2194	341	
141	French	bad	7	mɔvɛ	mɔvɛ	m ɔ v ɛ	852	801	
142	German	bad	7	ʃlɛçt	ʃlɛçt	ʃ l ɛ ç t	181	341	
143	Greek_Mod	bad	7	kaˈko̞s	kako̞s	k a k o̞ s	1451	801	
144	Italian	bad	7	kat'tivo	kattivo	k a tː i v o	2196	801	
145	Marathi	bad	7	wa͜i:ʈ	wa͜iːʈ	w a͜iː ʈ	3387	820	
146	Polish	bad	7	zwɨ	zwɨ	z w ɨ	1197	801	
147	Portuguese_ST	bad	7	maw	maw	m a w	852	801	
148	Russian	bad	7	plo'xoj	ploxoj	p l o x o j	3388	801	
149	Spanish	bad	7	'malo	malo	m a l o	852	801	
150	Swedish	bad	7	ˈdoː.lɪ(ɡ)	doː.lɪɡ	d oː l ɪ ɡ	2038	801	
151	Armenian_Mod	bad	7	vɑt	vɑt	v ɑ t	2190	525	
152	Bihari	bad	7	khərap	kʰərap	kʰ ə r a p	4	289	
153	Oriya	bad	7	khɔrap(ɔ)	kʰɔrapɔ	kʰ ɔ r a p ɔ	4	289	
154	Urdu	bad	7	bʊɾɑ	bʊɾɑ	b ʊ ɾ ɑ	2553	843	
155	Swedish	bad	7	und	und	u n d	2191	205	
156	Swedish	bad	7	'ʉ:səl	ʉːsəl	ʉː s ə l	2195	32	
157	Urdu	bad	7	χəɾɑb	χəɾɑb	χ ə ɾ ɑ b	4	289	
158	Czech	bad	7	zliː	zliː	z l iː	1197	801	
159	Czech	bark	8	kuːra	kuːra	k uː r a	182	642	
160	Catalan	bark	8	əs'kɔrsə	əskɔrsə	ə s k ɔ r s ə	182	642	
161	Breton_ST	bark	8	rysk	rysk	r y s k	971	326	
162	Danish	bark	8	b̥ɑːg̥ʰ	b̥ɑːg̥ʰ	b̥ ɑː g̥ʰ	1305	642	
163	Dutch_List	bark	8	sχɔrs	sχɔrs	s χ ɔ r s	182	642	
164	English	bark	8	bɑ:k	bɑːk	b ɑː k	1305	642	
165	French	bark	8	ekɔʀs	ekɔʀs	e k ɔ ʀ s	182	642	
166	German	bark	8	'rɪndə	rɪndə	r ɪ n d ə	1438	642	
167	Greek_Mod	bark	8	ðe̞ˈ(n)dro̞fluˌða	ðe̞ndro̞fluða	ð e̞ n d r o̞ f l u ð a	3390	11	
168	Italian	bark	8	'skɔrdza	skɔrdza	s k ɔ r d z a	182	642	
169	Marathi	bark	8	sal	sal	s a l	750	642	
170	Polish	bark	8	ˈkɔra	kɔra	k ɔ r a	182	642	
171	Russian	bark	8	ko'ra	kora	k o r a	182	642	
172	Spanish	bark	8	koɾ'teθa	koɾteθa	k o ɾ t e θ a	182	642	
173	Swedish	bark	8	bark	bark	b a r k	1305	642	
174	Bihari	bark	8	chal	cʰal	cʰ a l	750	642	
175	Oriya	bark	8	čheli	čheli	č h e l i	750	642	
176	Oriya	bark	8	bɔkɔḷɔ	bɔkɔɭɔ	b ɔ k ɔ ɭ ɔ	1798	642	
177	Urdu	bark	8	ʧɑl	ʧɑl	ʧ ɑ l	750	642	
178	German	bark	8	'bɔrkə	bɔrkə	b ɔ r k ə	1305	642	
179	Italian	bark	8	kor'tettʃa	kortetʧa	k o r t e t ʧ a	182	642	
180	Armenian_Mod	bark	8	kɛˈʁɛv	kɛʁɛv	k ɛ ʁ ɛ v	570	80	
181	Portuguese_ST	bark	8	ˈkaʃkɐ	kaʃkɐ	k a ʃ k ɐ	182	642	
182	German	because	9	va‿il	vail	v ai l	1439	559	
183	Breton_ST	because	9	pɛ'gwi:r	pɛgwiːr	p ɛ g w iː r	3392	919	
184	Marathi	because	9	'kaɾəɳ	kaɾəɳ	k a ɾ ə ɳ	751	129	
185	Swedish	because	9	e'me:dan	emeːdan	e m eː d a n	2100	934	
186	Armenian_Mod	because	9	voɾovhɛˈtɛv	voɾovhɛtɛv	v o ɾ o v h ɛ t ɛ v	3393	729	
187	English	because	9	bɪkɒz	bɪkɒz	b ɪ k ɒ z	1341	440	
188	Oriya	because	9	karɔṇɔ	karɔɳɔ	k a r ɔ ɳ ɔ	751	129	
189	Oriya	because	9	hetu	hetu	h e t u	3397	934	
190	Oriya	because	9	jogu	jogu	j o g u	3398	249	
191	Oriya	because	9	boli	boli	b o l i	3399	83	
192	Urdu	because	9	kjũ ke	kjuː#ke	k j uː # k e	1660	147	
193	Polish	because	9	bɔ	bɔ	b ɔ	2096	559	
194	Greek_Mod	because	9	ˌðiˈo̞ti	ðio̞ti	ð io̞ t i	3580	934	
195	Czech	belly	10	br̝ɪxo	br̝ɪxo	b r̝ ɪ x o	1218	887	
196	English	belly	10	bɛlɪ	bɛlɪ	b ɛ l ɪ	184	887	
197	Breton_ST	belly	10	ko:f	koːf	k oː f	973	668	
198	Catalan	belly	10	'bentrə	bentrə	b e n t r ə	854	887	
199	Danish	belly	10	b̥u	b̥u	b̥ u	184	887	
200	Dutch_List	belly	10	bœyk	bœyk	b œy k	184	887	
201	French	belly	10	vɑ̃tʀ	vɑ̃tʀ	v ɑ̃ t ʀ	854	887	
202	German	belly	10	ba‿ux	baux	b au x	184	887	
203	Greek_Mod	belly	10	ciˈʎa	ciʎa	c i ʎ a	1454	194	
204	Italian	belly	10	'vɛntre	vɛntre	v ɛ n t r e	854	887	
205	Marathi	belly	10	poʈ	poʈ	p o ʈ	752	887	
206	Polish	belly	10	bʒux	bʒux	b ʒ u x	1218	887	
207	Portuguese_ST	belly	10	ˈvẽtɾɨ	vẽtɾɨ	v ẽ t ɾ ɨ	854	887	
208	Russian	belly	10	zi'vot	zivot	z i v o t	2238	68	
209	Swedish	belly	10	bʉ:k	bʉːk	b ʉː k	184	887	
210	Bihari	belly	10	peʈ	peʈ	p e ʈ	752	887	
211	Oriya	belly	10	peṭɔ	peʈɔ	p e ʈ ɔ	752	887	
212	Urdu	belly	10	peʈ	peʈ	p e ʈ	752	887	
213	Spanish	belly	10	ba'riɣa	bariɣa	b a r i ɣ a	3610	887	
214	Portuguese_ST	belly	10	bɐˈʁiɣɐ	bɐʁiɣɐ	b ɐ ʁ i ɣ ɐ	3634	887	
215	Catalan	belly	10	'panʃə, 'pantʃa	panʃə	p a n ʃ ə	3167	887	
216	Armenian_Mod	big	11	mɛʦ	mɛʦ	m ɛ ʦ	360	173	
217	Czech	big	11	vɛlkiː	vɛlkiː	v ɛ l k iː	1219	770	
218	Breton_ST	big	11	bʁaz	bʁaz	b ʁ a z	855	196	
219	Catalan	big	11	gran	gran	g r a n	855	377	
220	Danish	big	11	ˈsd̥ʰoɐ̯	sd̥ʰoɐ̯	s d̥ʰ oɐ̯	2203	223	
221	Dutch_List	big	11	ɣrot	ɣrot	ɣ r o t	185	377	
222	English	big	11	bɪg	bɪg	b ɪ g	1342	667	
223	French	big	11	gʀɑ̃	gʀɑ̃	g ʀ ɑ̃	855	377	
224	German	big	11	gro:s	groːs	g r oː s	185	377	
225	Greek_Mod	big	11	me̞ˈɣalo̞s	me̞ɣalo̞s	m e̞ ɣ a l o̞ s	360	7	
226	Italian	big	11	'grande	grande	g r a n d e	855	377	
227	Marathi	big	11	'moʈʰə	moʈʰə	m o ʈʰ ə	1593	127	
228	Polish	big	11	ˈvʲɛlkʲi	vʲɛlkʲi	vʲ ɛ l kʲ i	1219	770	
229	Portuguese_ST	big	11	ˈɡɾɐ̃ðɨ	ɡɾɐ̃ðɨ	ɡ ɾ ɐ̃ ð ɨ	855	377	
230	Russian	big	11	bolʲ'ʃoj	bolʲʃoj	b o lʲ ʃ o j	3394	770	
231	Spanish	big	11	'ɡɾande	ɡɾande	ɡ ɾ a n d e	855	377	
232	Swedish	big	11	gru:v	gruːv	g r uː v	185	377	
233	Bihari	big	11	nəmhər	nəmhər	n ə m h ə r	3396	667	
234	Oriya	big	11	bɔṛɔ	bɔɽɔ	b ɔ ɽ ɔ	753	667	
235	Urdu	big	11	bəɽɛ	bəɽɛ	b ə ɽ ɛ	753	667	
236	Russian	big	11	ve'likij	velikij	v e l i k i j	1219	770	
237	Breton_ST	big	11	møʁ	møʁ	m ø ʁ	3572	127	
238	Catalan	big	11	ʎaɾk	ʎaɾk	ʎ a ɾ k	3668	204	
239	Armenian_Mod	bird	12	tʰərˈʧʰun	tʰərʧʰun	tʰ ə r ʧʰ u n	571	423	
240	Czech	bird	12	ptaːk	ptaːk	p t aː k	1109	500	
241	Breton_ST	bird	12	'ẽwn	ẽwn	ẽ w n	974	699	
242	Catalan	bird	12	u'seʎ	useʎ	u s e ʎ	856	296	
243	Danish	bird	12	ful	ful	f u l	186	646	
244	Dutch_List	bird	12	'voɣəl	voɣəl	v o ɣ ə l	186	646	
245	English	bird	12	bɜ:d	bɜːd	b ɜː d	3395	646	
246	French	bird	12	wazo	wazo	w a z o	856	107	
247	German	bird	12	'fo:gl̩	foːgl̩	f oː g l̩	186	646	
248	Greek_Mod	bird	12	pu'li	puli	p u l i	1455	646	
249	Italian	bird	12	ut'tʃɛllo	utʧɛllo	u t ʧ ɛ lː o	856	296	
250	Marathi	bird	12	pək'ʂi	pəkʂi	p ə k ʂ i	754	646	
251	Polish	bird	12	ptak	ptak	p t a k	1109	500	
252	Portuguese_ST	bird	12	ˈavɨ	avɨ	a v ɨ	856	60	
253	Russian	bird	12	'ptitsa	ptitsa	p t i t s a	1109	500	
254	Swedish	bird	12	'fo:gəl	foːgəl	f oː g ə l	186	646	
255	Bihari	bird	12	cirəi	cirəi	c i r əi	2204	313	
256	Oriya	bird	12	pɔkhi	pɔkʰi	p ɔ kʰ i	754	646	
257	Urdu	bird	12	pɾɪnd̪əh	pɾɪnd̪əh	p ɾ ɪ n d̪ ə h	1831	646	
258	Catalan	bird	12	mu'ʃo	muʃo	m u ʃ o	3530	380	
259	Breton_ST	bird	12	'la:bus	laːbus	l aː b u s	2205	151	
260	Spanish	bird	12	'paxaɾo	paxaɾo	p a x a ɾ o	3604	255	
261	Portuguese_ST	bird	12	ˈpasɐɾu	pasɐɾu	p a s ɐ ɾ u	3638	255	
262	Armenian_Mod	bite	13	kəˈʦɛl	kəʦɛl	k ə ʦ ɛ l	2028	922	
263	Czech	bite	13	koʊ̯sat	koʊ̯sat	k oʊ̯ s a t	1220	922	
264	Breton_ST	bite	13	'krɛ:gĩn	krɛːgĩn	k r ɛː g ĩ n	975	489	
265	Catalan	bite	13	musəˈɣa	musəɣa	m u s ə ɣ a	1257	922	
266	Danish	bite	13	ˈb̥iːðə	b̥iːðə	b̥ iː ð ə	187	922	
267	Dutch_List	bite	13	'bɛitə(n)	bɛitən	b ɛi t ə n	187	922	
268	English	bite	13	baɪt	baɪt	b aɪ t	187	922	
269	French	bite	13	mɔʀdʀ	mɔʀdʀ	m ɔ ʀ d ʀ	857	922	
270	German	bite	13	'ba‿isn̩	baisn̩	b ai s n̩	187	922	
271	Greek_Mod	bite	13	ðaˈ(ŋ)ɡo̞no̞	ðaŋɡo̞no̞	ð a ŋ ɡ o̞ n o̞	1456	556	
272	Italian	bite	13	'mɔrdere	mɔrdere	m ɔ r d e r e	857	922	
273	Polish	bite	13	ɡrɨɕʨ	ɡrɨɕʨ	ɡ r ɨ ɕ ʨ	2028	169	
274	Portuguese_ST	bite	13	muɾˈdeɾ	muɾdeɾ	m u ɾ d e ɾ	857	922	
275	Russian	bite	13	'kusatʲ	kusatʲ	k u s a tʲ	1220	922	
276	Spanish	bite	13	moɾ'ðeɾ	moɾðeɾ	m o ɾ ð e ɾ	857	922	
277	Swedish	bite	13	'bi:ta	biːta	b iː t a	187	922	
278	Bihari	bite	13	kaʈəb	kaʈəb	k a ʈ ə b	1594	922	
279	Oriya	bite	13	kamuṛ-	kamuɽ	k a m u ɽ	2472	922	
280	Urdu	bite	13	kɑʈnə	kɑʈnə	k ɑ ʈ n ə	1594	922	
281	Catalan	bite	13	pi'ka	pika	p i k a	3531	922	
282	Breton_ST	bite	13	'dãntã	dãntã	d ã n t ã	1456	922	
283	Marathi	bite	13	'tsawa	tsawa	t s a w a	755	922	
284	Armenian_Mod	black	14	sɛv	sɛv	s ɛ v	573	750	
285	Czech	black	14	tʃɛrniː	ʧɛrniː	ʧ ɛ r n iː	1111	750	
286	Breton_ST	black	14	dyː	dyː	d yː	976	750	
287	Catalan	black	14	ˈnɛɣɾə, ˈneɣɾe	nɛɣɾə	n ɛ ɣ ɾ ə	858	750	
288	Danish	black	14	sɒ:d̥ʰ	sɒːd̥ʰ	s ɒː d̥ʰ	188	750	
289	Dutch_List	black	14	zwɑrt	zwɑrt	z w ɑ r t	188	750	
290	English	black	14	blæk	blæk	b l æ k	1343	168	
291	French	black	14	nwaʀ	nwaʀ	n w a ʀ	858	750	
292	German	black	14	ʃwart͜s	ʃwart͜s	ʃ w a r t͜s	188	750	
293	Greek_Mod	black	14	ˈmavro̞s	mavro̞s	m a v r o̞ s	1457	750	
294	Italian	black	14	'nero	nero	n e r o	858	750	
295	Marathi	black	14	'kaɭa	kaɭa	k a ɭ a	756	750	
296	Polish	black	14	ˈʧarnɨ	ʧarnɨ	ʧ a r n ɨ	1111	750	
297	Portuguese_ST	black	14	'neɡɾu	neɡɾu	n e ɡ ɾ u	858	750	
298	Russian	black	14	'tʃernɨj	ʧernɨj	ʧ e r n ɨ j	1111	750	
299	Spanish	black	14	'neɣɾo	neɣɾo	n e ɣ ɾ o	858	750	
300	Swedish	black	14	svart, svaʈ	svart	s v a r t	188	750	
301	Bihari	black	14	kari	kari	k a r i	756	750	
302	Oriya	black	14	kɔḷa	kɔɭa	k ɔ ɭ a	756	750	
303	Urdu	black	14	kɑlə	kɑlə	k ɑ l ə	756	750	
304	Portuguese_ST	black	14	ˈpɾetu	pɾetu	p ɾ e t u	2473	785	
305	Armenian_Mod	blood	15	ɑˈɾɪ̯un	ɑɾɪ̯un	ɑ ɾ ɪ̯u n	574	672	
306	Czech	blood	15	krɛf	krɛf	k r ɛ f	1112	672	
307	German	blood	15	blu:t	bluːt	b l uː t	189	649	
308	Breton_ST	blood	15	gwa:t	gwaːt	g w aː t	977	722	
309	Catalan	blood	15	saŋ	saŋ	s a ŋ	859	526	
310	Danish	blood	15	b̥loð	b̥loð	b̥ l o ð	189	649	
311	Dutch_List	blood	15	blut	blut	b l u t	189	649	
312	English	blood	15	blʌd	blʌd	b l ʌ d	189	649	
313	French	blood	15	sɑ̃	sɑ̃	s ɑ̃	859	526	
314	Greek_Mod	blood	15	ˈe̞ma	e̞ma	e̞ m a	1458	92	
315	Italian	blood	15	'sangwe	sangwe	s a n g w e	859	526	
316	Marathi	blood	15	'ɾəktə	ɾəktə	ɾ ə k t ə	757	722	
317	Polish	blood	15	krɛf	krɛf	k r ɛ f	1112	672	
318	Portuguese_ST	blood	15	ˈsɐ̃ɣɨ	sɐ̃ɣɨ	s ɐ̃ ɣ ɨ	859	526	
319	Russian	blood	15	krovʲ	krovʲ	k r o vʲ	1112	672	
320	Spanish	blood	15	'saŋɡɾe	saŋɡɾe	s a ŋ ɡ ɾ e	859	526	
321	Swedish	blood	15	blu:d	bluːd	b l uː d	189	649	
322	Bihari	blood	15	sonit	sonit	s o n i t	3401	528	
323	Oriya	blood	15	rɔktɔ	rɔktɔ	r ɔ k t ɔ	757	722	
324	Urdu	blood	15	χun	χun	χ u n	687	663	
325	Armenian_Mod	blow	16	pʰəˈʧʰɛl	pʰəʧʰɛl	pʰ ə ʧʰ ɛ l	575	827	
326	Czech	blow	16	foʊ̯kat	foʊ̯kat	f oʊ̯ k a t	575	827	
327	German	blow	16	've:ən	veːən	v eːə n	1662	657	
328	Greek_Mod	blow	16	fiˈso̞	fiso̞	f i s o̞	575	704	
329	Italian	blow	16	sof'fjare	soffjare	s o fː j a r e	190	704	
330	Portuguese_ST	blow	16	suˈpɾaɾ	supɾaɾ	s u p ɾ a ɾ	190	704	
331	Russian	blow	16	dutʲ	dutʲ	d u tʲ	2567	827	
332	Spanish	blow	16	so'plaɾ	soplaɾ	s o p l a ɾ	190	704	
333	Swedish	blow	16	'blo:sa	bloːsa	b l oː s a	190	704	
334	Catalan	blow	16	bu'fa	bufa	b u f a	190	704	
335	Breton_ST	blow	16	'xwe:zã	xweːzã	x w eː z ã	978	555	
336	Danish	blow	16	ˈb̥lεːsə	b̥lɛːsə	b̥ l ɛː s ə	190	704	
337	Dutch_List	blow	16	'wayə(n)	wayən	w ayə n	1662	657	
338	English	blow	16	bləʊ	bləʊ	b l əʊ	190	704	
339	French	blow	16	sufle	sufle	s u f l e	190	704	
340	Bihari	blow	16	phukəb	pʰukəb	pʰ u k ə b	575	827	
341	Bihari	blow	16	surkəb	surkəb	s u r k ə b	3402	827	
342	Bihari	blow	16	hawa bəhəb	hawa#bəhəb	h a w a # b ə h ə b	1662	284	
343	Oriya	blow	16	bohiba	bohiba	b o h i b a	1662	704	
344	Urdu	blow	16	pʰũknə	pʰuːknə	pʰ uː k n ə	575	827	
345	Dutch_List	blow	16	'blazə(n)	blazən	b l a z ə n	190	704	
346	Polish	blow	16	ˈdmuxaʨ	dmuxaʨ	d m u x a ʨ	3546	28	
347	Marathi	blow	16	uɖ'ɳe	uɖɳe	u ɖ ɳ e	2567	827	
348	Czech	bone	17	kost	kost	k o s t	1114	928	
349	Armenian_Mod	bone	17	vosˈkoɾ	voskoɾ	v o s k o ɾ	519	928	
350	Breton_ST	bone	17	ˈaskɔrn	askɔrn	a s k ɔ r n	519	928	
351	Catalan	bone	17	ɔs	ɔs	ɔ s	519	928	
352	Danish	bone	17	b̥en	b̥en	b̥ e n	191	928	
