ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
170	Mailu	to swim	9	540	rolorolo	r o l o r o l o	3193	
171	Tsou	to swim	9	543	euhuŋzu	e u h u ŋ z u	2979	
172	Nias	to swim	9	543	molaŋi	m o l a ŋ i	1767	
173	Central Amis	to swim	9	543	laŋuj	l a ŋ u j	1904	
174	Central Amis	to swim	9	543	milaŋuj	m i l a ŋ u j	2909	
175	Chamorro	to swim	9	543	naŋunʲaŋu	n a ŋ u nʲ a ŋ u	1845	
176	Banoni	to swim	9	789	suː	s uː	2134	
177	Singhi	to swim	9	543	naŋuj	n a ŋ u j	1904	
178	Merina (Malagasy)	dirty	10	242	maloto	m a l o t o	877	
179	Thao	dirty	10	1165	marisrisin	m a r i s r i s i n	1524	
180	Palauan	dirty	10	1257	idokel	i d o k e l	469	
181	Tunjung	dirty	10	242	marotaʔ	m a r o t a ʔ	3290	
182	Bare'e	dirty	10	1485	sapa	s a p a	2524	
183	Iban	dirty	10	667	kamah	k a m a h	3775	
184	Berawan (Long Terawan)	dirty	10	1633	labih	l a b i h	760	
185	Moken	dirty	10	1705	caʔiək	c a ʔ i ə k	3791	
186	Hanunoo	dirty	10	423	majagtiŋ	m a j a g t i ŋ	3506	
187	Hanunoo	dirty	10	423	maʔuriŋ	m a ʔ u r i ŋ	2469	
188	Wuna	dirty	10	785	noraku	n o r a k u	86	
189	Tetum	dirty	10	1882	kfur	k f u r	1023	
190	Tetum	dirty	10	1883	karebo	k a r e b o	1465	
191	Mailu	dirty	10	335	milomilo	m i l o m i l o	499	
192	Tsou	dirty	10	79	cai	c a i	888	
193	Tsou	dirty	10	79	caʔi	c a ʔ i	3060	
194	Nias	dirty	10	-401	moŋdaʔi	m o ŋ d a ʔ i	2841	
195	Central Amis	dirty	10	2336	maacek	m a a c e k	2699	
196	Central Amis	dirty	10	2337	makalit	m a k a l i t	3388	
197	Chamorro	dirty	10	2518	hoplat	h o p l a t	3393	
198	Banoni	dirty	10	2605	kiːpi	k iː p i	1573	
199	Singhi	dirty	10	2747	kais	k a i s	490	
200	Singhi	dirty	10	2748	sirida	s i r i d a	584	
201	Banggi	dirty	10	567	damak	d a m a k	1960	
202	Merina (Malagasy)	dust	11	1057	vovoka	v o v o k a	1389	
203	Bare'e	dust	11	182	awu	a w u	1168	
204	Iban	dust	11	703	abu	a b u	1895	
205	Iban	dust	11	182	apok	a p o k	3370	
206	Berawan (Long Terawan)	dust	11	182	apoʔ	a p o ʔ	3685	
207	Moken	dust	11	703	kaboj	k a b o j	2747	
208	Hanunoo	dust	11	182	gabuk	g a b u k	3041	
209	Hanunoo	dust	11	182	pukapuk	p u k a p u k	1970	
210	Tetum	dust	11	-182	rai#ahun	r a i # a h u n	1920	
211	Mailu	dust	11	1939	veve	v e v e	3736	
212	Central Amis	dust	11	2338	taʔfod	t a ʔ f o d	1597	
213	Banoni	dust	11	2606	ramuta	r a m u t a	577	
214	Singhi	dust	11	182	abux	a b u x	3041	
215	Singhi	dust	11	182	sapok	s a p o k	3370	
216	Banggi	dust	11	-182	auː	a uː	1045	
217	Maloh	skin	12	216	kulit	k u l i t	3580	
218	Merina (Malagasy)	skin	12	-216	hoditra	h o d i t r a	1183	
219	Thao	skin	12	1166	shapa	s h a p a	216	
220	Palauan	skin	12	1258	budél	b u d é l	1318	
221	Tunjung	skin	12	216	kulit	k u l i t	3580	
222	Bare'e	skin	12	1486	pela	p e l a	2689	
223	Iban	skin	12	216	kulit	k u l i t	3580	
224	Berawan (Long Terawan)	skin	12	216	kulaiʔ	k u l a i ʔ	1789	
225	Moken	skin	12	1706	bulaŋ	b u l a ŋ	35	
226	Hanunoo	skin	12	428	tarip	t a r i p	1127	
227	Hanunoo	skin	12	1800	lukub	l u k u b	575	
228	Wuna	skin	12	216	kuli	k u l i	3580	
229	Tetum	skin	12	216	kulit	k u l i t	3580	
230	Mailu	skin	12	768	opi	o p i	803	
231	Tsou	skin	12	2102	snʉ́fʉ	s n ʉ́ f ʉ	2165	
232	Nias	skin	12	216	uli	u l i	1162	
233	Central Amis	skin	12	835	faŋes	f a ŋ e s	3391	
234	Central Amis	skin	12	835	faŋes	f a ŋ e s	2529	
235	Chamorro	skin	12	2519	lasːas	l a sː a s	76	
236	Banoni	skin	12	2607	kabunu	k a b u n u	3432	
237	Singhi	skin	12	216	kurit	k u r i t	3580	
238	Banggi	skin	12	-216	kubal	k u b a l	1235	
239	Maloh	back	13	838	balakaŋ	b a l a k a ŋ	2866	
240	Thao	back	13	832	rikus	r i k u s	1155	
241	Palauan	back	13	1259	uulk	u u l k	3438	
242	Tunjung	back	13	621	puŋuŋ	p u ŋ u ŋ	1791	
243	Bare'e	back	13	832	taliku	t a l i k u	2844	
244	Iban	back	13	838	belakaŋ	b e l a k a ŋ	2866	
245	Berawan (Long Terawan)	back	13	832	likon	l i k o n	1700	
246	Moken	back	13	832	lekoːt	l e k oː t	1700	
247	Hanunoo	back	13	1801	daju	d a j u	777	
248	Tetum	back	13	111	kotːuk	k o tː u k	3340	
249	Mailu	back	13	-157	deniabo	d e n i a b o	1016	
250	Mailu	back	13	1940	doe	d o e	1721	
251	Tsou	back	13	348	fʔuhu	f ʔ u h u	2766	
252	Nias	back	13	2229	hulu	h u l u	346	
253	Central Amis	back	13	2339	kulur	k u l u r	1085	
254	Central Amis	back	13	2340	koror	k o r o r	740	
255	Banoni	back	13	2608	tsugʰi	t s u gʰ i	1882	
256	Singhi	back	13	2749	dug	d u g	88	
257	Maloh	belly	14	146	bataŋ	b a t a ŋ	586	
258	Merina (Malagasy)	belly	14	1058	kibo	k i b o	2186	
259	Thao	belly	14	17	tiaz	t i a z	2525	
260	Palauan	belly	14	-17	diil	d i i l	1004	
261	Tunjung	belly	14	1404	naiʔ	n a i ʔ	1503	
262	Bare'e	belly	14	249	kompo	k o m p o	2884	
263	Iban	belly	14	840	perut	p e r u t	3778	
264	Berawan (Long Terawan)	belly	14	17	tijan	t i j a n	2726	
265	Moken	belly	14	1707	lakeʔ	l a k e ʔ	3154	
266	Hanunoo	belly	14	17	tijan	t i j a n	2726	
267	Wuna	belly	14	76	tagʰi	t a gʰ i	619	
268	Tetum	belly	14	-249	kabun	k a b u n	2413	
269	Mailu	belly	14	1941	amara	a m a r a	964	
270	Tsou	belly	14	2103	bʉeo	b ʉ e o	2658	
271	Nias	belly	14	2230	talu	t a l u	3048	
272	Central Amis	belly	14	17	tial	t i a l	2525	
273	Central Amis	belly	14	17	tial	t i a l	2525	
274	Chamorro	belly	14	17	tujan	t u j a n	2726	
275	Banoni	belly	14	-674	kobi	k o b i	319	
276	Singhi	belly	14	17	tain	t a i n	2680	
277	Banggi	belly	14	17	tiagn	t i a g n	2857	
278	Maloh	bone	15	644	tulaŋ	t u l a ŋ	3551	
279	Merina (Malagasy)	bone	15	644	taolana	t a o l a n a	1749	
280	Thao	bone	15	1167	puqu	p u q u	1265	
281	Palauan	bone	15	1260	cʰiuis	cʰ i u i s	2914	
282	Tunjung	bone	15	1405	lah	l a h	2631	
283	Bare'e	bone	15	475	wuku	w u k u	3158	
284	Iban	bone	15	644	tulaŋ	t u l a ŋ	3551	
285	Berawan (Long Terawan)	bone	15	644	tulaŋ	t u l a ŋ	3551	
286	Moken	bone	15	644	kəlaːn	k ə l aː n	3300	
287	Hanunoo	bone	15	128	butʔul	b u t ʔ u l	2585	
288	Wuna	bone	15	475	buku	b u k u	1265	
289	Tetum	bone	15	778	ruʔin	r u ʔ i n	1381	
290	Mailu	bone	15	1942	kisa	k i s a	1032	
291	Tsou	bone	15	644	cʉ́ehʉ	c ʉ́ e h ʉ	1877	
292	Nias	bone	15	-644	tõla	t õ l a	1166	
293	Central Amis	bone	15	22	ukak	u k a k	865	
294	Central Amis	bone	15	22	okak	o k a k	169	
295	Central Amis	bone	15	22	ukak	u k a k	363	
296	Banoni	bone	15	2609	sipana	s i p a n a	682	
297	Singhi	bone	15	644	turaŋ	t u r a ŋ	3551	
298	Banggi	bone	15	644	tulagn	t u l a g n	2	
299	Maloh	intestines	16	723	parut	p a r u t	3399	
300	Merina (Malagasy)	intestines	16	524	tsinaj	t s i n a j	1053	
301	Thao	intestines	16	1168	rumrum	r u m r u m	914	
302	Palauan	intestines	16	-524	delacʰ	d e l a cʰ	2018	
303	Tunjung	intestines	16	-524	usiʔ#ŋaiʔ	u s i ʔ # ŋ a i ʔ	669	
304	Bare'e	intestines	16	1487	wajaː#ntaʔi	w a j aː # n t a ʔ i	3602	
305	Iban	intestines	16	723	perut	p e r u t	3399	
306	Berawan (Long Terawan)	intestines	16	524	tənaiʔ	t ə n a i ʔ	874	
307	Hanunoo	intestines	16	605	bitukaʔ	b i t u k a ʔ	590	
308	Hanunoo	intestines	16	605	punaʔ	p u n a ʔ	1317	
309	Wuna	intestines	16	1861	ihi#no#tagʰi	i h i # n o # t a gʰ i	1213	
310	Tetum	intestines	16	1884	te#oan	t e # o a n	479	
311	Mailu	intestines	16	524	sinae	s i n a e	3490	
312	Tsou	intestines	16	2104	soeu	s o e u	2956	
313	Nias	intestines	16	605	betuʔa	b e t u ʔ a	2180	
314	Nias	intestines	16	605	riʔi	r i ʔ i	534	
315	Central Amis	intestines	16	524	tinaiq	t i n a i q	3490	
316	Central Amis	intestines	16	524	tinaiʕ	t i n a i ʕ	3490	
317	Banoni	intestines	16	333	kore	k o r e	1390	
318	Maloh	liver	17	297	até	a t é	2144	
319	Merina (Malagasy)	liver	17	297	atj	a t j	1811	
320	Thao	liver	17	170	rishi	r i s h i	2881	
321	Palauan	liver	17	-297	cʰad	cʰ a d	3349	
322	Tunjung	liver	17	1406	limpa	l i m p a	2903	
323	Bare'e	liver	17	297	ate	a t e	2144	
324	Iban	liver	17	297	atau	a t a u	3384	
325	Berawan (Long Terawan)	liver	17	297	ataj	a t a j	3660	
326	Moken	liver	17	297	kataj	k a t a j	3660	
327	Hanunoo	liver	17	297	ataj	a t a j	3660	
328	Wuna	liver	17	297	gʰete	gʰ e t e	608	
329	Tetum	liver	17	297	aten	a t e n	3446	
330	Mailu	liver	17	1943	arame	a r a m e	1558	
331	Tsou	liver	17	2105	hʔonu	h ʔ o n u	1570	
332	Nias	liver	17	297	ate	a t e	2144	
333	Central Amis	liver	17	297	ataj	a t a j	3660	
334	Central Amis	liver	17	297	ʕataj	ʕ a t a j	3660	
335	Banoni	liver	17	297	date	d a t e	3044	
336	Singhi	liver	17	297	atin	a t i n	3446	
337	Banggi	liver	17	297	ati	a t i	2144	
338	Maloh	breast	18	331	susu	s u s u	3587	
339	Merina (Malagasy)	breast	18	205	nono	n o n o	813	
340	Thao	breast	18	331	tutu	t u t u	3587	
341	Palauan	breast	18	331	tut	t u t	2587	
342	Tunjung	breast	18	1407	tosoq	t o s o q	1673	
343	Bare'e	breast	18	331	susu	s u s u	3587	
344	Iban	breast	18	331	tusu	t u s u	3587	
345	Berawan (Long Terawan)	breast	18	300	iteʔ	i t e ʔ	335	
346	Moken	breast	18	755	dadaʔ	d a d a ʔ	170	
347	Hanunoo	breast	18	331	susu	s u s u	3587	
348	Wuna	breast	18	300	titi	t i t i	2279	
349	Tetum	breast	18	331	susun	s u s u n	3587	
350	Mailu	breast	18	1944	hama	h a m a	33	
351	Tsou	breast	18	205	nunʔu	n u n ʔ u	3637	
352	Nias	breast	18	331	fosu	f o s u	585	
353	Nias	breast	18	331	susu	s u s u	3587	
354	Central Amis	breast	18	2341	faluhaŋ	f a l u h a ŋ	2176	
355	Central Amis	breast	18	2342	falohaŋ	f a l o h a ŋ	1898	
356	Central Amis	breast	18	331	cucu	c u c u	3483	
357	Chamorro	breast	18	331	susu	s u s u	3587	
358	Banoni	breast	18	331	su	s u	1756	
359	Banggi	breast	18	759	dudu	d u d u	3587	
360	Maloh	shoulder	19	419	babaŋ	b a b a ŋ	2559	
361	Merina (Malagasy)	shoulder	19	1059	soroka	s o r o k a	2369	
362	Thao	shoulder	19	102	qalhafa	q a l h a f a	2801	
363	Palauan	shoulder	19	1261	oŋeluŋel	o ŋ e l u ŋ e l	2138	
364	Tunjung	shoulder	19	1408	bahuq	b a h u q	1299	
365	Bare'e	shoulder	19	102	awaː	a w aː	3785	
366	Iban	shoulder	19	295	bau	b a u	3735	
367	Berawan (Long Terawan)	shoulder	19	-102	bikih	b i k i h	3509	
368	Hanunoo	shoulder	19	1802	labaj	l a b a j	1607	
369	Wuna	shoulder	19	-102	gʰofea	gʰ o f e a	1518	
370	Tetum	shoulder	19	-135	baːs	b aː s	2109	
371	Mailu	shoulder	19	1945	gabi	g a b i	66	
372	Tsou	shoulder	19	2106	eiʔsi	e i ʔ s i	1013	
373	Nias	shoulder	19	2231	alisi	a l i s i	3304	
374	Central Amis	shoulder	19	102	afala	a f a l a	1251	
375	Central Amis	shoulder	19	102	ʔafala	ʔ a f a l a	2329	
376	Chamorro	shoulder	19	102	apaga	a p a g a	2268	
377	Banoni	shoulder	19	2610	dzaneko	d z a n e k o	924	
378	Singhi	shoulder	19	781	papi	p a p i	2137	
379	Banggi	shoulder	19	2846	owu	o w u	895	
380	Maloh	to know, be knowledgeable	20	-137	tamu	t a m u	3067	
381	Merina (Malagasy)	to know, be knowledgeable	20	1060	mahalala	m a h a l a l a	779	
382	Thao	to know, be knowledgeable	20	631	mafazaq	m a f a z a q	1040	
383	Palauan	to know, be knowledgeable	20	1262	meducʰ	m e d u cʰ	160	
384	Tunjung	to know, be knowledgeable	20	1409	togaʔ	t o g a ʔ	1890	
385	Bare'e	to know, be knowledgeable	20	1488	inca	i n c a	1403	
386	Iban	to know, be knowledgeable	20	137	tauʔ	t a u ʔ	137	
387	Iban	to know, be knowledgeable	20	1559	temu	t e m u	3067	
388	Berawan (Long Terawan)	to know, be knowledgeable	20	1634	ninʲon	n i nʲ o n	794	
389	Moken	to know, be knowledgeable	20	1708	nʲədan	nʲ ə d a n	2205	
390	Hanunoo	to know, be knowledgeable	20	137	taʔu	t a ʔ u	3068	
391	Wuna	to know, be knowledgeable	20	204	pandehao	p a n d e h a o	3175	
392	Tetum	to know, be knowledgeable	20	655	hatana	h a t a n a	2110	
393	Mailu	to know, be knowledgeable	20	793	ribariba	r i b a r i b a	2622	
394	Mailu	to know, be knowledgeable	20	1946	vegarai	v e g a r a i	3001	
395	Tsou	to know, be knowledgeable	20	271	bocʰio	b o cʰ i o	1014	
396	Nias	to know, be knowledgeable	20	2232	ila	i l a	3314	
397	Central Amis	to know, be knowledgeable	20	631	mafanaq	m a f a n a q	1040	
398	Central Amis	to know, be knowledgeable	20	631	mafanaʔ	m a f a n a ʔ	1040	
399	Banoni	to know, be knowledgeable	20	2611	kuki	k u k i	241	
400	Banoni	to know, be knowledgeable	20	2612	vonogu	v o n o g u	1218	
401	Singhi	to know, be knowledgeable	20	2750	puan	p u a n	155	
402	Banggi	to know, be knowledgeable	20	2847	fandi	f a n d i	2538	
403	Merina (Malagasy)	to think	21	1061	mihévitra	m i h é v i t r a	3412	
404	Thao	to think	21	1169	maŋqtu	m a ŋ q t u	3252	
405	Palauan	to think	21	1263	omdasu	o m d a s u	2031	
406	Bare'e	to think	21	1489	monawa	m o n a w a	1509	
407	Iban	to think	21	1560	rundiŋ	r u n d i ŋ	2799	
408	Moken	to think	21	565	məkʰit	m ə kʰ i t	3386	
409	Hanunoo	to think	21	565	umisip	u m i s i p	2935	
410	Hanunoo	to think	21	565	magduman	m a g d u m a n	2986	
411	Tetum	to think	21	500	hanoʔin	h a n o ʔ i n	2359	
412	Mailu	to think	21	-752	sunaːvini	s u n aː v i n i	3572	
413	Tsou	to think	21	2107	maʔmi	m a ʔ m i	2536	
414	Nias	to think	21	2233	wai	w a i	1753	
415	Central Amis	to think	21	2343	miharateŋ	m i h a r a t e ŋ	1153	
416	Central Amis	to think	21	2344	miharateŋ	m i h a r a t e ŋ	737	
417	Chamorro	to think	21	2520	hasːo	h a sː o	2274	
418	Banoni	to think	21	2613	varekana	v a r e k a n a	2633	
419	Singhi	to think	21	2751	saka#ŋasuŋ	s a k a # ŋ a s u ŋ	3521	
420	Maloh	to fear	22	787	takut	t a k u t	1929	
421	Merina (Malagasy)	to fear	22	787	tahotra	t a h o t r a	237	
422	Thao	to fear	22	1170	shuŋkash	s h u ŋ k a s h	3779	
423	Palauan	to fear	22	787	dakt	d a k t	1929	
424	Tunjung	to fear	22	1410	bihin	b i h i n	1133	
425	Bare'e	to fear	22	330	maeka	m a e k a	1321	
426	Iban	to fear	22	787	takut	t a k u t	1929	
427	Berawan (Long Terawan)	to fear	22	1635	bikaʔ	b i k a ʔ	753	
428	Moken	to fear	22	1709	gajaːŋ	g a j aː ŋ	2330	
429	Moken	to fear	22	-787	lakoːt	l a k oː t	3277	
430	Hanunoo	to fear	22	1803	dalaʔ	d a l a ʔ	2732	
431	Wuna	to fear	22	753	notehi	n o t e h i	1301	
432	Tetum	to fear	22	787	hatauk	h a t a u k	2163	
433	Mailu	to fear	22	-787	taguru	t a g u r u	540	
434	Tsou	to fear	22	2108	skoeu	s k o e u	935	
435	Nias	to fear	22	787	taʔu	t a ʔ u	2666	
436	Central Amis	to fear	22	798	matalaw	m a t a l a w	3692	
