ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
206	Berawan (Long Terawan)	dust	11	182	apoʔ	a p o ʔ	2627	
207	Moken	dust	11	703	kaboj	k a b o j	2627	
208	Hanunoo	dust	11	182	gabuk	g a b u k	2627	
209	Hanunoo	dust	11	182	pukapuk	p u k a p u k	1310	
210	Tetum	dust	11	-182	rai#ahun	r a i # a h u n	1276	
211	Mailu	dust	11	1939	veve	v e v e	2676	
212	Central Amis	dust	11	2338	taʔfod	t a ʔ f o d	1062	
213	Banoni	dust	11	2606	ramuta	r a m u t a	379	
214	Singhi	dust	11	182	abux	a b u x	2627	
215	Singhi	dust	11	182	sapok	s a p o k	2627	
216	Banggi	dust	11	-182	auː	a uː	702	
217	Maloh	skin	12	216	kulit	k u l i t	2528	
218	Merina (Malagasy)	skin	12	-216	hoditra	h o d i t r a	2528	
219	Thao	skin	12	1166	shapa	s h a p a	136	
220	Palauan	skin	12	1258	budél	b u d é l	879	
221	Tunjung	skin	12	216	kulit	k u l i t	2528	
222	Bare'e	skin	12	1486	pela	p e l a	1835	
223	Iban	skin	12	216	kulit	k u l i t	2528	
224	Berawan (Long Terawan)	skin	12	216	kulaiʔ	k u l a i ʔ	2528	
225	Moken	skin	12	1706	bulaŋ	b u l a ŋ	2528	
226	Hanunoo	skin	12	428	tarip	t a r i p	757	
227	Hanunoo	skin	12	1800	lukub	l u k u b	377	
228	Wuna	skin	12	216	kuli	k u l i	2528	
229	Tetum	skin	12	216	kulit	k u l i t	2528	
230	Mailu	skin	12	768	opi	o p i	534	
231	Tsou	skin	12	2102	snʉ́fʉ	s n ʉ́ f ʉ	1455	
232	Nias	skin	12	216	uli	u l i	2528	
233	Central Amis	skin	12	835	faŋes	f a ŋ e s	2368	
234	Central Amis	skin	12	835	faŋes	f a ŋ e s	2368	
235	Chamorro	skin	12	2519	lasːas	l a sː a s	2368	
236	Banoni	skin	12	2607	kabunu	k a b u n u	2401	
237	Singhi	skin	12	216	kurit	k u r i t	2528	
238	Banggi	skin	12	-216	kubal	k u b a l	831	
239	Maloh	back	13	838	balakaŋ	b a l a k a ŋ	1961	
240	Thao	back	13	832	rikus	r i k u s	779	
241	Palauan	back	13	1259	uulk	u u l k	2407	
242	Tunjung	back	13	621	puŋuŋ	p u ŋ u ŋ	1183	
243	Bare'e	back	13	832	taliku	t a l i k u	1944	
244	Iban	back	13	838	belakaŋ	b e l a k a ŋ	1961	
245	Berawan (Long Terawan)	back	13	832	likon	l i k o n	1121	
246	Moken	back	13	832	lekoːt	l e k oː t	1121	
247	Hanunoo	back	13	1801	daju	d a j u	515	
248	Tetum	back	13	111	kotːuk	k o tː u k	2327	
249	Mailu	back	13	-157	deniabo	d e n i a b o	683	
250	Mailu	back	13	1940	doe	d o e	1136	
251	Tsou	back	13	348	fʔuhu	f ʔ u h u	1890	
252	Nias	back	13	2229	hulu	h u l u	730	
253	Central Amis	back	13	2339	kulur	k u l u r	730	
254	Central Amis	back	13	2340	koror	k o r o r	485	
255	Banoni	back	13	2608	tsugʰi	t s u gʰ i	1253	
256	Singhi	back	13	2749	dug	d u g	48	
257	Maloh	belly	14	146	bataŋ	b a t a ŋ	383	
258	Merina (Malagasy)	belly	14	1058	kibo	k i b o	1473	
259	Thao	belly	14	17	tiaz	t i a z	2093	
260	Palauan	belly	14	-17	diil	d i i l	2093	
261	Tunjung	belly	14	1404	naiʔ	n a i ʔ	2176	
262	Bare'e	belly	14	249	kompo	k o m p o	1972	
263	Iban	belly	14	840	perut	p e r u t	2716	
264	Berawan (Long Terawan)	belly	14	17	tijan	t i j a n	2093	
265	Moken	belly	14	1707	lakeʔ	l a k e ʔ	2176	
266	Hanunoo	belly	14	17	tijan	t i j a n	2093	
267	Wuna	belly	14	76	tagʰi	t a gʰ i	2093	
268	Tetum	belly	14	-249	kabun	k a b u n	1640	
269	Mailu	belly	14	1941	amara	a m a r a	645	
270	Tsou	belly	14	2103	bʉeo	b ʉ e o	1815	
271	Nias	belly	14	2230	talu	t a l u	2093	
272	Central Amis	belly	14	17	tial	t i a l	2093	
273	Central Amis	belly	14	17	tial	t i a l	2093	
274	Chamorro	belly	14	17	tujan	t u j a n	2093	
275	Banoni	belly	14	-674	kobi	k o b i	206	
276	Singhi	belly	14	17	tain	t a i n	2093	
277	Banggi	belly	14	17	tiagn	t i a g n	2093	
278	Maloh	bone	15	644	tulaŋ	t u l a ŋ	2503	
279	Merina (Malagasy)	bone	15	644	taolana	t a o l a n a	2503	
280	Thao	bone	15	1167	puqu	p u q u	2179	
281	Palauan	bone	15	1260	cʰiuis	cʰ i u i s	1993	
282	Tunjung	bone	15	1405	lah	l a h	1795	
283	Bare'e	bone	15	475	wuku	w u k u	2179	
284	Iban	bone	15	644	tulaŋ	t u l a ŋ	2503	
285	Berawan (Long Terawan)	bone	15	644	tulaŋ	t u l a ŋ	2503	
286	Moken	bone	15	644	kəlaːn	k ə l aː n	2293	
287	Hanunoo	bone	15	128	butʔul	b u t ʔ u l	1756	
288	Wuna	bone	15	475	buku	b u k u	2179	
289	Tetum	bone	15	778	ruʔin	r u ʔ i n	921	
290	Mailu	bone	15	1942	kisa	k i s a	693	
291	Tsou	bone	15	644	cʉ́ehʉ	c ʉ́ e h ʉ	1249	
292	Nias	bone	15	-644	tõla	t õ l a	2503	
293	Central Amis	bone	15	22	ukak	u k a k	577	
294	Central Amis	bone	15	22	okak	o k a k	102	
295	Central Amis	bone	15	22	ukak	u k a k	239	
296	Banoni	bone	15	2609	sipana	s i p a n a	2503	
297	Singhi	bone	15	644	turaŋ	t u r a ŋ	2503	
298	Banggi	bone	15	644	tulagn	t u l a g n	2503	
299	Maloh	intestines	16	723	parut	p a r u t	2373	
300	Merina (Malagasy)	intestines	16	524	tsinaj	t s i n a j	2450	
301	Thao	intestines	16	1168	rumrum	r u m r u m	607	
302	Palauan	intestines	16	-524	delacʰ	d e l a cʰ	2450	
303	Tunjung	intestines	16	-524	usiʔ#ŋaiʔ	u s i ʔ # ŋ a i ʔ	439	
304	Bare'e	intestines	16	1487	wajaː#ntaʔi	w a j aː # n t a ʔ i	2548	
305	Iban	intestines	16	723	perut	p e r u t	2373	
306	Berawan (Long Terawan)	intestines	16	524	tənaiʔ	t ə n a i ʔ	2450	
307	Hanunoo	intestines	16	605	bitukaʔ	b i t u k a ʔ	1468	
308	Hanunoo	intestines	16	605	punaʔ	p u n a ʔ	878	
309	Wuna	intestines	16	1861	ihi#no#tagʰi	i h i # n o # t a gʰ i	814	
310	Tetum	intestines	16	1884	te#oan	t e # o a n	318	
311	Mailu	intestines	16	524	sinae	s i n a e	2450	
312	Tsou	intestines	16	2104	soeu	s o e u	2027	
313	Nias	intestines	16	605	betuʔa	b e t u ʔ a	1468	
314	Nias	intestines	16	605	riʔi	r i ʔ i	352	
315	Central Amis	intestines	16	524	tinaiq	t i n a i q	2450	
316	Central Amis	intestines	16	524	tinaiʕ	t i n a i ʕ	2450	
317	Banoni	intestines	16	333	kore	k o r e	928	
318	Maloh	liver	17	297	até	a t é	2602	
319	Merina (Malagasy)	liver	17	297	atj	a t j	2602	
320	Thao	liver	17	170	rishi	r i s h i	1970	
321	Palauan	liver	17	-297	cʰad	cʰ a d	2602	
322	Tunjung	liver	17	1406	limpa	l i m p a	1986	
323	Bare'e	liver	17	297	ate	a t e	2602	
324	Iban	liver	17	297	atau	a t a u	2602	
325	Berawan (Long Terawan)	liver	17	297	ataj	a t a j	2602	
326	Moken	liver	17	297	kataj	k a t a j	2602	
327	Hanunoo	liver	17	297	ataj	a t a j	2602	
328	Wuna	liver	17	297	gʰete	gʰ e t e	2602	
329	Tetum	liver	17	297	aten	a t e n	2602	
330	Mailu	liver	17	1943	arame	a r a m e	1036	
331	Tsou	liver	17	2105	hʔonu	h ʔ o n u	1042	
332	Nias	liver	17	297	ate	a t e	2602	
333	Central Amis	liver	17	297	ataj	a t a j	2602	
334	Central Amis	liver	17	297	ʕataj	ʕ a t a j	2602	
335	Banoni	liver	17	297	date	d a t e	2602	
336	Singhi	liver	17	297	atin	a t i n	2602	
337	Banggi	liver	17	297	ati	a t i	2602	
338	Maloh	breast	18	331	susu	s u s u	2534	
339	Merina (Malagasy)	breast	18	205	nono	n o n o	2534	
340	Thao	breast	18	331	tutu	t u t u	2534	
341	Palauan	breast	18	331	tut	t u t	2534	
342	Tunjung	breast	18	1407	tosoq	t o s o q	2534	
343	Bare'e	breast	18	331	susu	s u s u	2534	
344	Iban	breast	18	331	tusu	t u s u	2534	
345	Berawan (Long Terawan)	breast	18	300	iteʔ	i t e ʔ	1535	
346	Moken	breast	18	755	dadaʔ	d a d a ʔ	103	
347	Hanunoo	breast	18	331	susu	s u s u	2534	
348	Wuna	breast	18	300	titi	t i t i	1535	
349	Tetum	breast	18	331	susun	s u s u n	2534	
350	Mailu	breast	18	1944	hama	h a m a	13	
351	Tsou	breast	18	205	nunʔu	n u n ʔ u	2579	
352	Nias	breast	18	331	fosu	f o s u	2534	
353	Nias	breast	18	331	susu	s u s u	2534	
354	Central Amis	breast	18	2341	faluhaŋ	f a l u h a ŋ	1464	
355	Central Amis	breast	18	2342	falohaŋ	f a l o h a ŋ	1260	
356	Central Amis	breast	18	331	cucu	c u c u	2534	
357	Chamorro	breast	18	331	susu	s u s u	2534	
358	Banoni	breast	18	331	su	s u	2534	
359	Banggi	breast	18	759	dudu	d u d u	2534	
360	Maloh	shoulder	19	419	babaŋ	b a b a ŋ	2469	
361	Merina (Malagasy)	shoulder	19	1059	soroka	s o r o k a	1603	
362	Thao	shoulder	19	102	qalhafa	q a l h a f a	1911	
363	Palauan	shoulder	19	1261	oŋeluŋel	o ŋ e l u ŋ e l	1435	
364	Tunjung	shoulder	19	1408	bahuq	b a h u q	2675	
365	Bare'e	shoulder	19	102	awaː	a w aː	2722	
366	Iban	shoulder	19	295	bau	b a u	2675	
367	Berawan (Long Terawan)	shoulder	19	-102	bikih	b i k i h	2469	
368	Hanunoo	shoulder	19	1802	labaj	l a b a j	2469	
369	Wuna	shoulder	19	-102	gʰofea	gʰ o f e a	1003	
370	Tetum	shoulder	19	-135	baːs	b aː s	1415	
371	Mailu	shoulder	19	1945	gabi	g a b i	1434	
372	Tsou	shoulder	19	2106	eiʔsi	e i ʔ s i	2297	
373	Nias	shoulder	19	2231	alisi	a l i s i	2297	
374	Central Amis	shoulder	19	102	afala	a f a l a	1574	
375	Central Amis	shoulder	19	102	ʔafala	ʔ a f a l a	1574	
376	Chamorro	shoulder	19	102	apaga	a p a g a	1574	
377	Banoni	shoulder	19	2610	dzaneko	d z a n e k o	615	
378	Singhi	shoulder	19	781	papi	p a p i	1434	
379	Banggi	shoulder	19	2846	owu	o w u	594	
380	Maloh	to know, be knowledgeable	20	-137	tamu	t a m u	2104	
381	Merina (Malagasy)	to know, be knowledgeable	20	1060	mahalala	m a h a l a l a	517	
382	Thao	to know, be knowledgeable	20	631	mafazaq	m a f a z a q	1416	
383	Palauan	to know, be knowledgeable	20	1262	meducʰ	m e d u cʰ	96	
384	Tunjung	to know, be knowledgeable	20	1409	togaʔ	t o g a ʔ	1258	
385	Bare'e	to know, be knowledgeable	20	1488	inca	i n c a	936	
386	Iban	to know, be knowledgeable	20	137	tauʔ	t a u ʔ	2104	
387	Iban	to know, be knowledgeable	20	1559	temu	t e m u	2104	
388	Berawan (Long Terawan)	to know, be knowledgeable	20	1634	ninʲon	n i nʲ o n	528	
389	Moken	to know, be knowledgeable	20	1708	nʲədan	nʲ ə d a n	1487	
390	Hanunoo	to know, be knowledgeable	20	137	taʔu	t a ʔ u	2104	
391	Wuna	to know, be knowledgeable	20	204	pandehao	p a n d e h a o	2193	
392	Tetum	to know, be knowledgeable	20	655	hatana	h a t a n a	1416	
393	Mailu	to know, be knowledgeable	20	793	ribariba	r i b a r i b a	1786	
394	Mailu	to know, be knowledgeable	20	1946	vegarai	v e g a r a i	2058	
395	Tsou	to know, be knowledgeable	20	271	bocʰio	b o cʰ i o	682	
396	Nias	to know, be knowledgeable	20	2232	ila	i l a	2306	
397	Central Amis	to know, be knowledgeable	20	631	mafanaq	m a f a n a q	1416	
398	Central Amis	to know, be knowledgeable	20	631	mafanaʔ	m a f a n a ʔ	1416	
399	Banoni	to know, be knowledgeable	20	2611	kuki	k u k i	152	
400	Banoni	to know, be knowledgeable	20	2612	vonogu	v o n o g u	818	
401	Singhi	to know, be knowledgeable	20	2750	puan	p u a n	94	
402	Banggi	to know, be knowledgeable	20	2847	fandi	f a n d i	1725	
403	Merina (Malagasy)	to think	21	1061	mihévitra	m i h é v i t r a	2384	
404	Thao	to think	21	1169	maŋqtu	m a ŋ q t u	2258	
405	Palauan	to think	21	1263	omdasu	o m d a s u	1355	
406	Bare'e	to think	21	1489	monawa	m o n a w a	995	
407	Iban	to think	21	1560	rundiŋ	r u n d i ŋ	1910	
408	Moken	to think	21	565	məkʰit	m ə kʰ i t	2365	
409	Hanunoo	to think	21	565	umisip	u m i s i p	2010	
410	Hanunoo	to think	21	565	magduman	m a g d u m a n	2048	
411	Tetum	to think	21	500	hanoʔin	h a n o ʔ i n	1593	
412	Mailu	to think	21	-752	sunaːvini	s u n aː v i n i	2521	
413	Tsou	to think	21	2107	maʔmi	m a ʔ m i	1724	
414	Nias	to think	21	2233	wai	w a i	1159	
415	Central Amis	to think	21	2343	miharateŋ	m i h a r a t e ŋ	777	
416	Central Amis	to think	21	2344	miharateŋ	m i h a r a t e ŋ	482	
417	Chamorro	to think	21	2520	hasːo	h a sː o	1530	
418	Banoni	to think	21	2613	varekana	v a r e k a n a	1796	
419	Singhi	to think	21	2751	saka#ŋasuŋ	s a k a # ŋ a s u ŋ	2479	
420	Maloh	to fear	22	787	takut	t a k u t	2277	
421	Merina (Malagasy)	to fear	22	787	tahotra	t a h o t r a	2277	
422	Thao	to fear	22	1170	shuŋkash	s h u ŋ k a s h	2717	
423	Palauan	to fear	22	787	dakt	d a k t	2277	
424	Tunjung	to fear	22	1410	bihin	b i h i n	760	
425	Bare'e	to fear	22	330	maeka	m a e k a	881	
426	Iban	to fear	22	787	takut	t a k u t	2277	
427	Berawan (Long Terawan)	to fear	22	1635	bikaʔ	b i k a ʔ	497	
428	Moken	to fear	22	1709	gajaːŋ	g a j aː ŋ	1575	
429	Moken	to fear	22	-787	lakoːt	l a k oː t	2277	
430	Hanunoo	to fear	22	1803	dalaʔ	d a l a ʔ	1867	
431	Wuna	to fear	22	753	notehi	n o t e h i	869	
432	Tetum	to fear	22	787	hatauk	h a t a u k	1453	
433	Mailu	to fear	22	-787	taguru	t a g u r u	2277	
434	Tsou	to fear	22	2108	skoeu	s k o e u	622	
435	Nias	to fear	22	787	taʔu	t a ʔ u	2277	
436	Central Amis	to fear	22	798	matalaw	m a t a l a w	2634	
