ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID	NewCogID	
183	Breton_ST	because	9	pɛ'gwi:r	pɛgwiːr	p ɛ g w iː r	3392	1059	
184	Marathi	because	9	'kaɾəɳ	kaɾəɳ	k a ɾ ə ɳ	751	154	
185	Swedish	because	9	e'me:dan	emeːdan	e m eː d a n	2100	1074	
186	Armenian_Mod	because	9	voɾovhɛˈtɛv	voɾovhɛtɛv	v o ɾ o v h ɛ t ɛ v	3393	861	
187	English	because	9	bɪkɒz	bɪkɒz	b ɪ k ɒ z	1341	523	
188	Oriya	because	9	karɔṇɔ	karɔɳɔ	k a r ɔ ɳ ɔ	751	154	
189	Oriya	because	9	hetu	hetu	h e t u	3397	197	
190	Oriya	because	9	jogu	jogu	j o g u	3398	291	
191	Oriya	because	9	boli	boli	b o l i	3399	100	
192	Urdu	because	9	kjũ ke	kjuː#ke	k j uː # k e	1660	175	
193	Polish	because	9	bɔ	bɔ	b ɔ	2096	667	
194	Greek_Mod	because	9	ˌðiˈo̞ti	ðio̞ti	ð io̞ t i	3580	1074	
195	Czech	belly	10	br̝ɪxo	br̝ɪxo	b r̝ ɪ x o	1218	1026	
196	English	belly	10	bɛlɪ	bɛlɪ	b ɛ l ɪ	184	1026	
197	Breton_ST	belly	10	ko:f	koːf	k oː f	973	797	
198	Catalan	belly	10	'bentrə	bentrə	b e n t r ə	854	1026	
199	Danish	belly	10	b̥u	b̥u	b̥ u	184	1026	
200	Dutch_List	belly	10	bœyk	bœyk	b œy k	184	1026	
201	French	belly	10	vɑ̃tʀ	vɑ̃tʀ	v ɑ̃ t ʀ	854	1026	
202	German	belly	10	ba‿ux	baux	b au x	184	1026	
203	Greek_Mod	belly	10	ciˈʎa	ciʎa	c i ʎ a	1454	227	
204	Italian	belly	10	'vɛntre	vɛntre	v ɛ n t r e	854	1026	
205	Marathi	belly	10	poʈ	poʈ	p o ʈ	752	1026	
206	Polish	belly	10	bʒux	bʒux	b ʒ u x	1218	1026	
207	Portuguese_ST	belly	10	ˈvẽtɾɨ	vẽtɾɨ	v ẽ t ɾ ɨ	854	1026	
208	Russian	belly	10	zi'vot	zivot	z i v o t	2238	81	
209	Swedish	belly	10	bʉ:k	bʉːk	b ʉː k	184	1026	
210	Bihari	belly	10	peʈ	peʈ	p e ʈ	752	1026	
211	Oriya	belly	10	peṭɔ	peʈɔ	p e ʈ ɔ	752	1026	
212	Urdu	belly	10	peʈ	peʈ	p e ʈ	752	1026	
213	Spanish	belly	10	ba'riɣa	bariɣa	b a r i ɣ a	3610	1026	
214	Portuguese_ST	belly	10	bɐˈʁiɣɐ	bɐʁiɣɐ	b ɐ ʁ i ɣ ɐ	3634	1026	
215	Catalan	belly	10	'panʃə, 'pantʃa	panʃə	p a n ʃ ə	3167	1026	
216	Armenian_Mod	big	11	mɛʦ	mɛʦ	m ɛ ʦ	360	205	
217	Czech	big	11	vɛlkiː	vɛlkiː	v ɛ l k iː	1219	908	
218	Breton_ST	big	11	bʁaz	bʁaz	b ʁ a z	855	229	
219	Catalan	big	11	gran	gran	g r a n	855	449	
220	Danish	big	11	ˈsd̥ʰoɐ̯	sd̥ʰoɐ̯	s d̥ʰ oɐ̯	2203	258	
221	Dutch_List	big	11	ɣrot	ɣrot	ɣ r o t	185	449	
222	English	big	11	bɪg	bɪg	b ɪ g	1342	796	
223	French	big	11	gʀɑ̃	gʀɑ̃	g ʀ ɑ̃	855	449	
224	German	big	11	gro:s	groːs	g r oː s	185	449	
225	Greek_Mod	big	11	me̞ˈɣalo̞s	me̞ɣalo̞s	m e̞ ɣ a l o̞ s	360	8	
226	Italian	big	11	'grande	grande	g r a n d e	855	449	
227	Marathi	big	11	'moʈʰə	moʈʰə	m o ʈʰ ə	1593	152	
228	Polish	big	11	ˈvʲɛlkʲi	vʲɛlkʲi	vʲ ɛ l kʲ i	1219	908	
229	Portuguese_ST	big	11	ˈɡɾɐ̃ðɨ	ɡɾɐ̃ðɨ	ɡ ɾ ɐ̃ ð ɨ	855	449	
230	Russian	big	11	bolʲ'ʃoj	bolʲʃoj	b o lʲ ʃ o j	3394	908	
231	Spanish	big	11	'ɡɾande	ɡɾande	ɡ ɾ a n d e	855	449	
232	Swedish	big	11	gru:v	gruːv	g r uː v	185	449	
233	Bihari	big	11	nəmhər	nəmhər	n ə m h ə r	3396	796	
234	Oriya	big	11	bɔṛɔ	bɔɽɔ	b ɔ ɽ ɔ	753	796	
235	Urdu	big	11	bəɽɛ	bəɽɛ	b ə ɽ ɛ	753	796	
236	Russian	big	11	ve'likij	velikij	v e l i k i j	1219	908	
237	Breton_ST	big	11	møʁ	møʁ	m ø ʁ	3572	152	
238	Catalan	big	11	ʎaɾk	ʎaɾk	ʎ a ɾ k	3668	236	
239	Armenian_Mod	bird	12	tʰərˈʧʰun	tʰərʧʰun	tʰ ə r ʧʰ u n	571	503	
240	Czech	bird	12	ptaːk	ptaːk	p t aː k	1109	593	
241	Breton_ST	bird	12	'ẽwn	ẽwn	ẽ w n	974	829	
242	Catalan	bird	12	u'seʎ	useʎ	u s e ʎ	856	356	
243	Danish	bird	12	ful	ful	f u l	186	773	
244	Dutch_List	bird	12	'voɣəl	voɣəl	v o ɣ ə l	186	773	
245	English	bird	12	bɜ:d	bɜːd	b ɜː d	3395	337	
246	French	bird	12	wazo	wazo	w a z o	856	128	
247	German	bird	12	'fo:gl̩	foːgl̩	f oː g l̩	186	773	
248	Greek_Mod	bird	12	pu'li	puli	p u l i	1455	773	
249	Italian	bird	12	ut'tʃɛllo	utʧɛllo	u t ʧ ɛ lː o	856	356	
250	Marathi	bird	12	pək'ʂi	pəkʂi	p ə k ʂ i	754	773	
251	Polish	bird	12	ptak	ptak	p t a k	1109	593	
252	Portuguese_ST	bird	12	ˈavɨ	avɨ	a v ɨ	856	70	
253	Russian	bird	12	'ptitsa	ptitsa	p t i t s a	1109	593	
254	Swedish	bird	12	'fo:gəl	foːgəl	f oː g ə l	186	773	
255	Bihari	bird	12	cirəi	cirəi	c i r əi	2204	378	
256	Oriya	bird	12	pɔkhi	pɔkʰi	p ɔ kʰ i	754	773	
257	Urdu	bird	12	pɾɪnd̪əh	pɾɪnd̪əh	p ɾ ɪ n d̪ ə h	1831	773	
258	Catalan	bird	12	mu'ʃo	muʃo	m u ʃ o	3530	453	
259	Breton_ST	bird	12	'la:bus	laːbus	l aː b u s	2205	179	
260	Spanish	bird	12	'paxaɾo	paxaɾo	p a x a ɾ o	3604	298	
261	Portuguese_ST	bird	12	ˈpasɐɾu	pasɐɾu	p a s ɐ ɾ u	3638	298	
262	Armenian_Mod	bite	13	kəˈʦɛl	kəʦɛl	k ə ʦ ɛ l	2028	623	
263	Czech	bite	13	koʊ̯sat	koʊ̯sat	k oʊ̯ s a t	1220	1062	
264	Breton_ST	bite	13	'krɛ:gĩn	krɛːgĩn	k r ɛː g ĩ n	975	580	
265	Catalan	bite	13	musəˈɣa	musəɣa	m u s ə ɣ a	1257	696	
266	Danish	bite	13	ˈb̥iːðə	b̥iːðə	b̥ iː ð ə	187	696	
267	Dutch_List	bite	13	'bɛitə(n)	bɛitən	b ɛi t ə n	187	696	
268	English	bite	13	baɪt	baɪt	b aɪ t	187	696	
269	French	bite	13	mɔʀdʀ	mɔʀdʀ	m ɔ ʀ d ʀ	857	696	
270	German	bite	13	'ba‿isn̩	baisn̩	b ai s n̩	187	696	
271	Greek_Mod	bite	13	ðaˈ(ŋ)ɡo̞no̞	ðaŋɡo̞no̞	ð a ŋ ɡ o̞ n o̞	1456	662	
272	Italian	bite	13	'mɔrdere	mɔrdere	m ɔ r d e r e	857	696	
273	Polish	bite	13	ɡrɨɕʨ	ɡrɨɕʨ	ɡ r ɨ ɕ ʨ	2028	200	
274	Portuguese_ST	bite	13	muɾˈdeɾ	muɾdeɾ	m u ɾ d e ɾ	857	696	
275	Russian	bite	13	'kusatʲ	kusatʲ	k u s a tʲ	1220	1062	
276	Spanish	bite	13	moɾ'ðeɾ	moɾðeɾ	m o ɾ ð e ɾ	857	696	
277	Swedish	bite	13	'bi:ta	biːta	b iː t a	187	696	
278	Bihari	bite	13	kaʈəb	kaʈəb	k a ʈ ə b	1594	623	
279	Oriya	bite	13	kamuṛ-	kamuɽ	k a m u ɽ	2472	345	
280	Urdu	bite	13	kɑʈnə	kɑʈnə	k ɑ ʈ n ə	1594	623	
281	Catalan	bite	13	pi'ka	pika	p i k a	3531	696	
282	Breton_ST	bite	13	'dãntã	dãntã	d ã n t ã	1456	696	
283	Marathi	bite	13	'tsawa	tsawa	t s a w a	755	696	
284	Armenian_Mod	black	14	sɛv	sɛv	s ɛ v	573	311	
285	Czech	black	14	tʃɛrniː	ʧɛrniː	ʧ ɛ r n iː	1111	887	
286	Breton_ST	black	14	dyː	dyː	d yː	976	887	
287	Catalan	black	14	ˈnɛɣɾə, ˈneɣɾe	nɛɣɾə	n ɛ ɣ ɾ ə	858	887	
288	Danish	black	14	sɒ:d̥ʰ	sɒːd̥ʰ	s ɒː d̥ʰ	188	887	
289	Dutch_List	black	14	zwɑrt	zwɑrt	z w ɑ r t	188	887	
290	English	black	14	blæk	blæk	b l æ k	1343	199	
291	French	black	14	nwaʀ	nwaʀ	n w a ʀ	858	887	
292	German	black	14	ʃwart͜s	ʃwart͜s	ʃ w a r t͜s	188	887	
293	Greek_Mod	black	14	ˈmavro̞s	mavro̞s	m a v r o̞ s	1457	887	
294	Italian	black	14	'nero	nero	n e r o	858	887	
295	Marathi	black	14	'kaɭa	kaɭa	k a ɭ a	756	887	
296	Polish	black	14	ˈʧarnɨ	ʧarnɨ	ʧ a r n ɨ	1111	887	
297	Portuguese_ST	black	14	'neɡɾu	neɡɾu	n e ɡ ɾ u	858	887	
298	Russian	black	14	'tʃernɨj	ʧernɨj	ʧ e r n ɨ j	1111	887	
299	Spanish	black	14	'neɣɾo	neɣɾo	n e ɣ ɾ o	858	887	
300	Swedish	black	14	svart, svaʈ	svart	s v a r t	188	887	
301	Bihari	black	14	kari	kari	k a r i	756	887	
302	Oriya	black	14	kɔḷa	kɔɭa	k ɔ ɭ a	756	887	
303	Urdu	black	14	kɑlə	kɑlə	k ɑ l ə	756	887	
304	Portuguese_ST	black	14	ˈpɾetu	pɾetu	p ɾ e t u	2473	923	
305	Armenian_Mod	blood	15	ɑˈɾɪ̯un	ɑɾɪ̯un	ɑ ɾ ɪ̯u n	574	801	
306	Czech	blood	15	krɛf	krɛf	k r ɛ f	1112	801	
307	German	blood	15	blu:t	bluːt	b l uː t	189	776	
308	Breton_ST	blood	15	gwa:t	gwaːt	g w aː t	977	854	
309	Catalan	blood	15	saŋ	saŋ	s a ŋ	859	622	
310	Danish	blood	15	b̥loð	b̥loð	b̥ l o ð	189	776	
311	Dutch_List	blood	15	blut	blut	b l u t	189	776	
312	English	blood	15	blʌd	blʌd	b l ʌ d	189	776	
313	French	blood	15	sɑ̃	sɑ̃	s ɑ̃	859	622	
314	Greek_Mod	blood	15	ˈe̞ma	e̞ma	e̞ m a	1458	110	
315	Italian	blood	15	'sangwe	sangwe	s a n g w e	859	622	
316	Marathi	blood	15	'ɾəktə	ɾəktə	ɾ ə k t ə	757	854	
317	Polish	blood	15	krɛf	krɛf	k r ɛ f	1112	801	
318	Portuguese_ST	blood	15	ˈsɐ̃ɣɨ	sɐ̃ɣɨ	s ɐ̃ ɣ ɨ	859	622	
319	Russian	blood	15	krovʲ	krovʲ	k r o vʲ	1112	801	
320	Spanish	blood	15	'saŋɡɾe	saŋɡɾe	s a ŋ ɡ ɾ e	859	622	
321	Swedish	blood	15	blu:d	bluːd	b l uː d	189	776	
322	Bihari	blood	15	sonit	sonit	s o n i t	3401	625	
323	Oriya	blood	15	rɔktɔ	rɔktɔ	r ɔ k t ɔ	757	854	
324	Urdu	blood	15	χun	χun	χ u n	687	792	
325	Armenian_Mod	blow	16	pʰəˈʧʰɛl	pʰəʧʰɛl	pʰ ə ʧʰ ɛ l	575	965	
326	Czech	blow	16	foʊ̯kat	foʊ̯kat	f oʊ̯ k a t	575	6	
327	German	blow	16	've:ən	veːən	v eːə n	1662	786	
328	Greek_Mod	blow	16	fiˈso̞	fiso̞	f i s o̞	575	835	
329	Italian	blow	16	sof'fjare	soffjare	s o fː j a r e	190	835	
330	Portuguese_ST	blow	16	suˈpɾaɾ	supɾaɾ	s u p ɾ a ɾ	190	835	
331	Russian	blow	16	dutʲ	dutʲ	d u tʲ	2567	313	
332	Spanish	blow	16	so'plaɾ	soplaɾ	s o p l a ɾ	190	835	
333	Swedish	blow	16	'blo:sa	bloːsa	b l oː s a	190	835	
334	Catalan	blow	16	bu'fa	bufa	b u f a	190	835	
335	Breton_ST	blow	16	'xwe:zã	xweːzã	x w eː z ã	978	661	
336	Danish	blow	16	ˈb̥lεːsə	b̥lɛːsə	b̥ l ɛː s ə	190	835	
337	Dutch_List	blow	16	'wayə(n)	wayən	w ayə n	1662	786	
338	English	blow	16	bləʊ	bləʊ	b l əʊ	190	835	
339	French	blow	16	sufle	sufle	s u f l e	190	835	
340	Bihari	blow	16	phukəb	pʰukəb	pʰ u k ə b	575	965	
341	Bihari	blow	16	surkəb	surkəb	s u r k ə b	3402	965	
342	Bihari	blow	16	hawa bəhəb	hawa#bəhəb	h a w a # b ə h ə b	1662	335	
343	Oriya	blow	16	bohiba	bohiba	b o h i b a	1662	835	
344	Urdu	blow	16	pʰũknə	pʰuːknə	pʰ uː k n ə	575	965	
345	Dutch_List	blow	16	'blazə(n)	blazən	b l a z ə n	190	835	
346	Polish	blow	16	ˈdmuxaʨ	dmuxaʨ	d m u x a ʨ	3546	35	
347	Marathi	blow	16	uɖ'ɳe	uɖɳe	u ɖ ɳ e	2567	93	
348	Czech	bone	17	kost	kost	k o s t	1114	1068	
349	Armenian_Mod	bone	17	vosˈkoɾ	voskoɾ	v o s k o ɾ	519	1068	
350	Breton_ST	bone	17	ˈaskɔrn	askɔrn	a s k ɔ r n	519	1068	
351	Catalan	bone	17	ɔs	ɔs	ɔ s	519	1068	
