ID	Taxon	Gloss	GlossID	Orthography	IPA	Tokens	CogID	NewCogID	
35	Turkish	at	5	-de	de	d e	953	529	
36	Albanian	back	6	shpinë	ʃpin	ʃ p i n	-369	931	
37	English	back	6	back	bak	b a k	367	160	
38	French	back	6	dos	do	d o	366	38	
39	German	back	6	Rücken	rykən	r y k ə n	365	219	
40	Hawaiian	back	6	kua	kua	k u a	372	1006	
41	Navajo	back	6	'anághah	nayɣah	n ay ɣ a h	370	1135	
42	Turkish	back	6	arka	arka	a r k a	368	68	
43	Albanian	bad	7	keq	kec	k e c	-281	225	
44	English	bad	7	bad	bad	b a d	279	892	
45	French	bad	7	mauvais	mɔvɛz	m ɔ v ɛ z	278	975	
46	German	bad	7	schlecht	ʃlext	ʃ l e x t	277	1055	
47	Hawaiian	bad	7	`ino	ʔino	ʔ i n o	283	26	
48	Navajo	bad	7	doo yá'áshǫ́ǫ da	jayʔayʃõõ	j ay ʔ ay ʃ õ õ	282	277	
49	Turkish	bad	7	kötü	køty	k ø t y	-280	584	
50	Albanian	bark	8	shkëlbozë	ʃkəlboz	ʃ k ə l b o z	413	76	
51	English	bark	8	bark	bɑrk	b ɑ r k	-411	841	
52	French	bark	8	écorce	ekɔrs	e k ɔ r s	410	769	
53	German	bark	8	Rinde	rində	r i n d ə	409	550	
54	Hawaiian	bark	8	`ili	ʔili	ʔ i l i	415	638	
55	Navajo	bark	8	'akásht'óózh	kayʃtˀoːʒ	k ay ʃ tˀ oː ʒ	414	383	
56	Turkish	bark	8	kabuk	kabuk	k a b u k	412	531	
57	Albanian	because	9	sepse	sepse	s e p s e	336	439	
58	English	because	9	because	bəkɔz	b ə k ɔ z	-337	625	
59	French	because	9	parce que	pars	p a r s	336	1107	
60	German	because	9	weil	vail	v ai l	335	523	
61	Hawaiian	because	9	ā mea	aːmea	aː m e a	341	883	
62	Navajo	because	9	háálá	haːlay	h aː l ay	339	632	
63	Turkish	because	9	çünkü	ʧynky	ʧ y n k y	338	109	
64	Albanian	belly	10	bark	bark	b a r k	1012	519	
65	English	belly	10	belly	bɛli	b ɛ l i	1010	2	
66	French	belly	10	ventre	vɑ̃tr	v ɑ̃ t r	1009	476	
67	German	belly	10	Bauch	baux	b au x	1008	519	
68	Hawaiian	belly	10	`ōpū	ʔoːpuː	ʔ oː p uː	1014	1129	
69	Navajo	belly	10	'abid	bid	b i d	1013	764	
70	Turkish	belly	10	karın	karn	k a r n	1011	41	
71	Albanian	big	11	madh	mað	m a ð	198	477	
72	English	big	11	big	bɪg	b ɪ g	196	419	
73	French	big	11	grand	grɑ̃d	g r ɑ̃ d	195	1186	
74	German	big	11	groß	groːs	g r oː s	194	1186	
75	Hawaiian	big	11	nui	nui	n u i	200	490	
76	Navajo	big	11	'áníƚtso	ʔayniɬʦo	ʔ ay n i ɬ ʦ o	199	77	
77	Turkish	big	11	büyük	byjyk	b y j y k	197	1117	
78	Albanian	bird	12	zog	zog	z o g	-482	427	
79	English	bird	12	bird	bərd	b ə r d	480	1088	
80	French	bird	12	oiseau	wazo	w a z o	479	844	
81	German	bird	12	Vogel	foːgəl	f oː g ə l	478	200	
82	Hawaiian	bird	12	manu	manu	m a n u	484	485	
83	Navajo	bird	12	tsídii	ʦidiː	ʦ i d iː	483	159	
84	Turkish	bird	12	kuş	kuʃ	k u ʃ	481	340	
85	Albanian	bite	13	kafshon	kafʃo	k a f ʃ o	714	759	
86	English	bite	13	bites	bait	b ai t	711	1167	
87	French	bite	13	mord	mɔr	m ɔ r	712	598	
88	German	bite	13	beißt	bais	b ai s	711	1167	
89	Hawaiian	bite	13	nahu	nahu	n a h u	716	286	
90	Navajo	bite	13	'aháshháásh	ʔahayɬhaːʃ	ʔ a h ay ɬ h aː ʃ	715	787	
91	Turkish	bite	13	ısırıyor	ɯsɯr	ɯ s ɯ r	713	107	
92	Albanian	black	14	zi	zez	z e z	133	935	
93	English	black	14	black	blak	b l a k	131	915	
94	French	black	14	noir	nwar	n w a r	130	53	
95	German	black	14	schwarz	ʃvarʦ	ʃ v a r ʦ	129	919	
96	Hawaiian	black	14	`ele`ele	ʔeleʔele	ʔ e l e ʔ e l e	136	542	
97	Navajo	black	14	ƚizhin	ɬiʒin	ɬ i ʒ i n	134	827	
98	Turkish	black	14	kara	kara	k a r a	132	614	
99	Albanian	blood	15	gjak	ɟakr	ɟ a k r	1115	154	
100	English	blood	15	blood	bləd	b l ə d	1112	1092	
101	French	blood	15	sang	sɑ̃	s ɑ̃	1113	862	
102	German	blood	15	Blut	bluːt	b l uː t	1112	1092	
103	Hawaiian	blood	15	koko	koko	k o k o	1117	1111	
104	Navajo	blood	15	diƚ	diɬ	d i ɬ	1116	237	
105	Turkish	blood	15	kan	kan	k a n	1114	298	
106	Albanian	blow	16	fryn	fry	f r y	81	54	
107	English	blow	16	blows	blo	b l o	78	729	
108	French	blow	16	vente	vɑ̃te	v ɑ̃ t e	79	213	
109	German	blow	16	bläst	blaːz	b l aː z	78	729	
110	Hawaiian	blow	16	puhi	puhi	p u h i	83	817	
111	Navajo	blow	16	ních'i	niʧˀi	n i ʧˀ i	82	489	
112	Turkish	blow	16	esiyor	es	e s	80	1181	
113	Albanian	bone	17	kockë	koʦk	k o ʦ k	608	391	
114	English	bone	17	bone	bon	b o n	606	384	
115	French	bone	17	os	ɔs	ɔ s	605	1183	
116	German	bone	17	Knochen	knoxən	k n o x ə n	604	1094	
117	Hawaiian	bone	17	iwi	iwi	i w i	610	375	
118	Navajo	bone	17	ts'in	ʦˀin	ʦˀ i n	609	927	
119	Turkish	bone	17	kemik	kemik	k e m i k	607	758	
120	Albanian	breast	18	gji	ɟir	ɟ i r	208	1121	
121	English	breast	18	breast	brɛst	b r ɛ s t	205	672	
122	French	breast	18	sein	sɛ̃	s ɛ̃	206	626	
123	German	breast	18	Brust	brust	b r u s t	205	672	
124	Hawaiian	breast	18	ū	uː	uː	211	208	
125	Navajo	breast	18	'abe'	beʔ	b e ʔ	209	1121	
126	Turkish	breast	18	meme	meme	m e m e	207	214	
127	Albanian	breathe	19	marr frymë	frym	f r y m	755	465	
128	English	breathe	19	breathes	brið	b r i ð	753	46	
129	French	breathe	19	respire	rɛspire	r ɛ s p i r e	-752	432	
130	German	breathe	19	atmet	aːtm	aː t m	751	1122	
131	Hawaiian	breathe	19	hanu	hanu	h a n u	757	562	
132	Navajo	breathe	19	ńdísdzih	ńdiʣih	ń d i ʣ i h	756	67	
133	Turkish	breathe	19	nefes alıyor	nefes	n e f e s	-754	423	
134	Albanian	burn	20	digjet	diɟ	d i ɟ	516	267	
135	English	burn	20	burns	bərn	b ə r n	514	1031	
136	French	burn	20	brûle	bryle	b r y l e	-514	376	
137	German	burn	20	brennt	bren	b r e n	514	1031	
138	Hawaiian	burn	20	`ā	ʔaː	ʔ aː	519	445	
139	Navajo	burn	20	diltƚi'	diltˡiʔ	d i l tˡ i ʔ	517	242	
140	Turkish	burn	20	yanıyor	jan	j a n	515	66	
141	Albanian	child	21	fëmiljë	fəmiʎ	f ə m i ʎ	-804	454	
142	English	child	21	child	ʧaild	ʧ ai l d	802	991	
143	French	child	21	enfant	ɑ̃fɑ̃t	ɑ̃ f ɑ̃ t	801	834	
144	German	child	21	Kind	kind	k i n d	800	742	
145	Hawaiian	child	21	keiki	keiki	k e i k i	807	972	
146	Navajo	child	21	'ashkii	ʔʃkiː	ʔ ʃ k iː	805	313	
147	Turkish	child	21	çocuk	ʧoʤuk	ʧ o ʤ u k	803	326	
148	Albanian	claw	22	thua	θon	θ o n	304	938	
149	English	claw	22	claw	klɔ	k l ɔ	301	115	
150	French	claw	22	griffe	grif	g r i f	-302	627	
151	German	claw	22	Klaue	klauə	k l au ə	301	115	
152	Hawaiian	claw	22	miki`ao	mikiʔao	m i k i ʔ a o	307	1051	
153	Navajo	claw	22	'akéshgaan	keʃgaː	k e ʃ g aː	305	249	
154	Turkish	claw	22	tırnak	tɯrnak	t ɯ r n a k	303	1027	
155	Albanian	cloud	23	re	re	r e	698	7	
156	English	cloud	23	cloud	klaud	k l au d	696	211	
157	French	cloud	23	nuage	nɥaʒ	n ɥ a ʒ	695	324	
158	German	cloud	23	Wolke	volkə	v o l k ə	694	946	
159	Hawaiian	cloud	23	ao	ao	a o	700	874	
160	Navajo	cloud	23	k'os	kˀos	kˀ o s	699	587	
161	Turkish	cloud	23	bulut	bulut	b u l u t	697	178	
162	Albanian	cold	24	ftohët	ftohət	f t o h ə t	75	924	
163	English	cold	24	cold	kold	k o l d	72	995	
164	French	cold	24	froid	frwad	f r w a d	73	798	
165	German	cold	24	kalt	kalt	k a l t	72	995	
166	Hawaiian	cold	24	anu	anu	a n u	77	288	
167	Navajo	cold	24	sik'az	sikˀaz	s i kˀ a z	76	70	
168	Turkish	cold	24	soğuk	soɣuk	s o ɣ u k	74	502	
169	Albanian	come	25	vjen	vjen	v j e n	-560	591	
170	English	come	25	comes	kəm	k ə m	560	1115	
171	French	come	25	vient	vjɛ̃	v j ɛ̃	560	226	
172	German	come	25	kommt	kom	k o m	560	1115	
173	Hawaiian	come	25	hele mai	hele	h e l e	563	99	
174	Navajo	come	25	yíghááh	jiɣaːh	j i ɣ aː h	562	138	
175	Turkish	come	25	geliyor	gel	g e l	561	99	
176	Albanian	count	26	numëron	numəruar	n u m ə r u a r	-164	358	
177	English	count	26	counts	kaunt	k au n t	-162	1147	
178	French	count	26	compte	kɔ̃te	k ɔ̃ t e	162	17	
179	German	count	26	zählt	ʦeːl	ʦ eː l	161	771	
180	Hawaiian	count	26	helu	helu	h e l u	166	1147	
181	Navajo	count	26	'ííníshta'	iːniɬtaʔ	iː n i ɬ t a ʔ	165	538	
182	Turkish	count	26	sayıyor	saj	s a j	163	799	
183	Albanian	cut	27	pres	pres	p r e s	88	1159	
184	English	cut	27	cuts	kət	k ə t	-86	1034	
185	French	cut	27	coupe	kupe	k u p e	-85	1178	
186	German	cut	27	schneidet	ʃnaid	ʃ n ai d	84	797	
187	Hawaiian	cut	27	`oki	ʔoki	ʔ o k i	91	735	
188	Navajo	cut	27	'aháshgéésh	ʔahaygeːʃ	ʔ a h ay g eː ʃ	89	93	
189	Turkish	cut	27	kesiyor	kes	k e s	87	1034	
190	Albanian	day	28	ditë	dit	d i t	241	701	
191	English	day	28	day	de	d e	238	637	
192	French	day	28	jour	ʒur	ʒ u r	239	35	
193	German	day	28	Tag	taːg	t aː g	238	301	
194	Hawaiian	day	28	lā	laː	l aː	243	72	
195	Navajo	day	28	jį́	ʤĩ́	ʤ ĩ́	242	1084	
196	Turkish	day	28	gün	gyn	g y n	240	656	
197	Albanian	die	29	vdes	vdes	v d e s	260	662	
198	English	die	29	dies	dai	d ai	-258	850	
199	French	die	29	meurt	mœr	m œ r	257	624	
200	German	die	29	stirbt	ʃterb	ʃ t e r b	256	739	
201	Hawaiian	die	29	make loa	make	m a k e	262	157	
202	Navajo	die	29	daaztsą́	daːzʦã́	d aː z ʦ ã́	261	593	
203	Turkish	die	29	ölüyor	øl	ø l	259	339	
204	Albanian	dig	30	gërmon	gərmo	g ə r m o	543	87	
205	English	dig	30	digs	dɪg	d ɪ g	-541	634	
206	French	dig	30	creuse	krøze	k r ø z e	-540	1018	
207	German	dig	30	gräbt	graːb	g r aː b	539	1164	
208	Hawaiian	dig	30	`eli	ʔeli	ʔ e l i	546	471	
209	Navajo	dig	30	hahashgééd	hahageːd	h a h a g eː d	544	170	
210	Turkish	dig	30	kazıyor	kaz	k a z	542	116	
211	Albanian	dirty	31	ndyrë	ndyr	n d y r	900	1102	
212	English	dirty	31	dirty	dərti	d ə r t i	-898	877	
213	French	dirty	31	sale	sal	s a l	-897	734	
214	German	dirty	31	schmutzig	ʃmuʦix	ʃ m u ʦ i x	896	284	
215	Hawaiian	dirty	31	lepo	lepo	l e p o	903	517	
216	Navajo	dirty	31	baa'ih	baːʔih	b aː ʔ i h	901	218	
217	Turkish	dirty	31	pis	pis	p i s	-899	890	
218	Albanian	dog	32	qen	cen	c e n	-1181	359	
219	English	dog	32	dog	dɑg	d ɑ g	1182	254	
220	French	dog	32	chien	ʃjɛn	ʃ j ɛ n	1181	522	
221	German	dog	32	Hund	hund	h u n d	1181	29	
222	Hawaiian	dog	32	`īlio	ʔiːlio	ʔ iː l i o	1185	1068	
223	Navajo	dog	32	ƚééchąą'í	ɬeːʧãːʔi	ɬ eː ʧ ãː ʔ i	1184	860	
224	Turkish	dog	32	köpek	køpek	k ø p e k	1183	1152	
225	Albanian	drink	33	pi	pi	p i	1079	49	
226	English	drink	33	drinks	drɪŋk	d r ɪ ŋ k	1078	307	
227	French	drink	33	bois	bwa	b w a	1079	730	
228	German	drink	33	trinkt	triŋk	t r i ŋ k	1078	307	
229	Hawaiian	drink	33	inu	inu	i n u	1082	565	
230	Navajo	drink	33	'adlą́	ʔadˡã́	ʔ a dˡ ã́	1081	1090	
231	Turkish	drink	33	içiyor	iʧ	i ʧ	1080	393	
232	Albanian	dry	34	thatë	θat	θ a t	575	333	
233	English	dry	34	dry	drai	d r ai	572	657	
234	French	dry	34	sec	sɛʃ	s ɛ ʃ	573	808	
235	German	dry	34	trocken	trokən	t r o k ə n	572	657	
236	Hawaiian	dry	34	malo`o	maloʔo	m a l o ʔ o	577	714	
237	Navajo	dry	34	yíƚtseii	jiɬʦeiː	j i ɬ ʦ e iː	576	1021	
238	Turkish	dry	34	kuru	kuru	k u r u	574	429	
239	Albanian	dull	35	pa mprehtë	mpreht	m p r e h t	823	642	
240	English	dull	35	dull	dəl	d ə l	821	327	
241	French	dull	35	émoussé	emuse	e m u s e	820	720	
242	German	dull	35	stumpf	ʃtump͡f	ʃ t u m p͡f	819	1160	
243	Hawaiian	dull	35	kūmūmū	kuːmuːmuː	k uː m uː m uː	826	75	
244	Navajo	dull	35	doo deení da	deːni	d eː n i	824	105	
245	Turkish	dull	35	kör	kør	k ø r	-822	1002	
246	Albanian	dust	36	pluhur	pluhur	p l u h u r	1122	838	
247	English	dust	36	dust	dəst	d ə s t	1120	1053	
248	French	dust	36	poussière	pusjɛr	p u s j ɛ r	1119	596	
249	German	dust	36	Staub	ʃtaub	ʃ t au b	1118	175	
250	Hawaiian	dust	36	`ehu	ʔehu	ʔ e h u	1124	1046	
251	Navajo	dust	36	ƚeezh	ɬeːʒ	ɬ eː ʒ	1123	1185	
252	Turkish	dust	36	toz	toz	t o z	1121	416	
253	Albanian	ear	37	vesh	veʃ	v e ʃ	438	250	
254	English	ear	37	ear	ɪr	ɪ r	438	998	
255	French	ear	37	oreille	ɔrɛj	ɔ r ɛ j	438	58	
256	German	ear	37	Ohr	oːr	oː r	438	998	
257	Hawaiian	ear	37	pepeiao	pepeiao	p e p e i a o	441	741	
258	Navajo	ear	37	'ajaa'	ʤaːʔ	ʤ aː ʔ	440	421	
259	Turkish	ear	37	kulak	kulak	k u l a k	439	45	
260	Albanian	earth	38	dhe	ðer	ð e r	69	166	
261	English	earth	38	earth	ərθ	ə r θ	66	746	
262	French	earth	38	terre	tɛr	t ɛ r	67	166	
263	German	earth	38	Erde	eːrdə	eː r d ə	66	1166	
264	Hawaiian	earth	38	lepo	lepo	l e p o	71	1137	
265	Navajo	earth	38	ƚeezh	ɬeːʒ	ɬ eː ʒ	70	379	
266	Turkish	earth	38	toprak	toprak	t o p r a k	68	891	
267	Albanian	eat	39	ha	ha	h a	119	791	
268	English	eat	39	eats	it	i t	116	1013	
269	French	eat	39	mange	mɑ̃ʒe	m ɑ̃ ʒ e	117	132	
270	German	eat	39	ißt	es	e s	116	1013	
271	Hawaiian	eat	39	`ai	ʔai	ʔ a i	121	800	
272	Navajo	eat	39	'ayą́	ʔajã́	ʔ a j ã́	120	800	
273	Turkish	eat	39	yiyor	je	j e	118	202	
274	Albanian	egg	40	vezë	vez	v e z	1222	281	
275	English	egg	40	egg	ɛg	ɛ g	-1222	372	
276	French	egg	40	œuf	œf	œ f	1222	1056	
277	German	egg	40	Ei	ai	ai	1222	96	
278	Hawaiian	egg	40	hua	hua	h u a	1225	453	
279	Navajo	egg	40	'ayęęzhii	jẽːʒiː	j ẽː ʒ iː	1224	1089	
280	Turkish	egg	40	yumurta	jumurta	j u m u r t a	1223	473	
281	Albanian	eye	41	sy	syr	s y r	708	152	
282	English	eye	41	eye	ai	ai	706	966	
283	French	eye	41	œil	œj	œ j	706	387	
284	German	eye	41	Auge	augə	au g ə	706	823	
285	Hawaiian	eye	41	maka	maka	m a k a	710	856	
286	Navajo	eye	41	'anáá'	naːʔ	n aː ʔ	709	545	
287	Turkish	eye	41	göz	gøz	g ø z	707	898	
288	Albanian	fall	42	bie	bie	b i e	223	408	
289	English	fall	42	falls	fɔl	f ɔ l	220	585	
290	French	fall	42	tombe	tɔ̃be	t ɔ̃ b e	-221	201	
291	German	fall	42	fällt	fal	f a l	220	585	
292	Hawaiian	fall	42	hina	hina	h i n a	226	334	
293	Navajo	fall	42	naashtƚíísh	naːtˡiːʃ	n aː tˡ iː ʃ	224	1	
294	Turkish	fall	42	düşüyor	dyʃ	d y ʃ	222	185	
295	Albanian	far	43	larg	larg	l a r g	-191	440	
296	English	far	43	far	fɑr	f ɑ r	188	909	
297	French	far	43	loin	lwɛ̃	l w ɛ̃	189	706	
298	German	far	43	fern	fern	f e r n	188	909	
299	Hawaiian	far	43	mamao	mamao	m a m a o	193	405	
300	Navajo	far	43	nízahgóó	nizah	n i z a h	192	227	
301	Turkish	far	43	uzak	uzak	u z a k	190	71	
302	Albanian	father	44	babë	babə	b a b ə	-107	521	
303	English	father	44	father	fɑðər	f ɑ ð ə r	106	876	
304	French	father	44	père	pɛr	p ɛ r	106	908	
305	German	father	44	Vater	faːtər	f aː t ə r	106	876	
306	Hawaiian	father	44	makua kāne	makuakaːne	m a k u a k aː n e	109	15	
307	Navajo	father	44	'ataa'	taːʔ	t aː ʔ	108	747	
308	Turkish	father	44	baba	baba	b a b a	107	521	
309	Albanian	feather	45	pendë	pend	p e n d	748	386	
310	English	feather	45	feather	fɛðər	f ɛ ð ə r	745	603	
311	French	feather	45	plume	plym	p l y m	746	153	
312	German	feather	45	Feder	feːdər	f eː d ə r	745	603	
313	Hawaiian	feather	45	hulu	hulu	h u l u	750	413	
314	Navajo	feather	45	'at'a'	tˀaʔ	tˀ a ʔ	749	688	
315	Turkish	feather	45	tüy	tyj	t y j	747	676	
316	Albanian	few	46	pak	pak	p a k	-741	775	
317	English	few	46	few	fju	f j u	741	597	
318	French	few	46	peu de	pø	p ø	741	601	
319	German	few	46	wenige	veːnig	v eː n i g	740	1187	
320	Hawaiian	few	46	kaka`ikahi	kakaʔikahi	k a k a ʔ i k a h i	744	119	
321	Navajo	few	46	t'áá díkwíí	dikwiː	d i k w iː	743	605	
322	Turkish	few	46	az	az	a z	742	134	
323	Albanian	fight	47	lufton	lufto	l u f t o	-736	169	
324	English	fight	47	fights	fait	f ai t	734	653	
325	French	fight	47	bat	bat	b a t	733	983	
326	German	fight	47	kämpft	kamp͡f	k a m p͡f	-732	33	
327	Hawaiian	fight	47	hakakā	hakakaː	h a k a k aː	739	633	
328	Navajo	fight	47	'ahishgą́	ʔahigã́	ʔ a h i g ã́	737	772	
329	Turkish	fight	47	dövüşüyor	døvyʃ	d ø v y ʃ	735	732	
330	Albanian	fire	48	zjarr	zjarː	z j a rː	782	828	
331	English	fire	48	fire	faiər	f ai ə r	779	846	
332	French	fire	48	feu	fø	f ø	780	567	
333	German	fire	48	Feuer	foiər	f oi ə r	779	846	
334	Hawaiian	fire	48	ahi	ahi	a h i	785	140	
335	Navajo	fire	48	kǫ'	kõʔ	k õ ʔ	783	291	
336	Turkish	fire	48	ateş	ateʃ	a t e ʃ	-781	1104	
337	Albanian	fish	49	peshk	peʃk	p e ʃ k	-353	373	
338	English	fish	49	fish	fɪʃ	f ɪ ʃ	353	736	
339	French	fish	49	poisson	pwasɔ̃	p w a s ɔ̃	353	1114	
340	German	fish	49	Fisch	fiʃ	f i ʃ	353	736	
341	Hawaiian	fish	49	i`a	iʔa	i ʔ a	356	901	
342	Navajo	fish	49	ƚóó'	ɬoːʔ	ɬ oː ʔ	355	963	
343	Turkish	fish	49	balık	balɯk	b a l ɯ k	354	1100	
344	Albanian	five	50	pesë	pesə	p e s ə	201	188	
345	English	five	50	five	faiv	f ai v	201	403	
346	French	five	50	cinq	sɛ̃k	s ɛ̃ k	201	187	
347	German	five	50	fünf	fynf	f y n f	201	570	
348	Hawaiian	five	50	lima	lima	l i m a	204	514	
349	Navajo	five	50	'ashdla'	ʔaʃdˡaʔ	ʔ a ʃ dˡ a ʔ	203	897	
350	Turkish	five	50	beş	beʃ	b e ʃ	202	44	
351	Albanian	flow	51	rrjedh	rːeð	rː e ð	1177	950	
352	English	flow	51	flows	flo	f l o	1174	740	
353	French	flow	51	coule	kule	k u l e	1175	337	
354	German	flow	51	fließt	fliːs	f l iː s	1174	740	
355	Hawaiian	flow	51	kahe	kahe	k a h e	1180	337	
356	Navajo	flow	51	yígeeh	jigeːh	j i g eː h	1178	766	
357	Turkish	flow	51	akıyor	ak	a k	1176	687	
358	Albanian	flower	52	lule	lul	l u l	-423	1101	
359	English	flower	52	flower	flauər	f l au ə r	-421	784	
360	French	flower	52	fleur	flœr	f l œ r	421	864	
361	German	flower	52	Blume	bluːm	b l uː m	421	618	
362	Hawaiian	flower	52	pua	pua	p u a	425	27	
363	Navajo	flower	52	ch'ilátah hózhóón	ʧˀilaytah	ʧˀ i l ay t a h	424	364	
364	Turkish	flower	52	çiçek	ʧiʧek	ʧ i ʧ e k	422	501	
365	Albanian	fly	53	fluturon	fluturo	f l u t u r o	844	1172	
366	English	fly	53	flies	flai	f l ai	841	1098	
367	French	fly	53	vole	vɔle	v ɔ l e	842	801	
368	German	fly	53	fliegt	fliːg	f l iː g	841	1098	
369	Hawaiian	fly	53	lele	lele	l e l e	846	801	
370	Navajo	fly	53	yit'ah	jitˀah	j i tˀ a h	845	321	
371	Turkish	fly	53	uçuyor	uʧ	u ʧ	843	78	
372	Albanian	fog	54	mjegull	mjeguł	m j e g u ł	470	173	
373	English	fog	54	fog	fɑg	f ɑ g	-468	551	
374	French	fog	54	brouillard	brujar	b r u j a r	-467	456	
375	German	fog	54	Nebel	neːbəl	n eː b ə l	466	569	
376	Hawaiian	fog	54	`ohu	ʔohu	ʔ o h u	472	496	
377	Navajo	fog	54	'áhí	ayhi	ay h i	471	85	
378	Turkish	fog	54	sis	sis	s i s	469	363	
379	Albanian	foot	55	këmbë	kəmb	k ə m b	-229	43	
380	English	foot	55	foot	fʊt	f ʊ t	227	308	
381	French	foot	55	pied	pje	p j e	227	1054	
382	German	foot	55	Fuß	fuːs	f uː s	227	308	
383	Hawaiian	foot	55	wāwae	waːwae	w aː w a e	231	176	
384	Navajo	foot	55	'akee'	keːʔ	k eː ʔ	230	80	
385	Turkish	foot	55	ayak	ajak	a j a k	228	610	
386	Albanian	four	56	katër	katər	k a t ə r	20	1077	
387	English	four	56	four	fɔr	f ɔ r	20	447	
388	French	four	56	quatre	katr	k a t r	20	1077	
389	German	four	56	vier	fiːr	f iː r	20	447	
390	Hawaiian	four	56	hā	haː	h aː	23	309	
391	Navajo	four	56	dį́į́'	dĩːʔ	d ĩː ʔ	22	411	
392	Turkish	four	56	dört	dørt	d ø r t	21	323	
393	Albanian	freeze	57	ngrin	ngri	n g r i	376	956	
394	English	freeze	57	freezes	friz	f r i z	373	568	
395	French	freeze	57	gèle	ʒɛle	ʒ ɛ l e	374	174	
396	German	freeze	57	friert	friːr	f r iː r	373	568	
397	Hawaiian	freeze	57	ho`opa`a i ka hau	hoʔopaʔa	h o ʔ o p a ʔ a	378	434	
398	Navajo	freeze	57	yishtin	jiʃtin	j i ʃ t i n	377	195	
399	Turkish	freeze	57	donuyor	don	d o n	375	297	
400	Albanian	fruit	58	pemë	pem	p e m	-1102	396	
401	English	fruit	58	fruit	frut	f r u t	-1100	682	
402	French	fruit	58	fruit	frɥi	f r ɥ i	1100	821	
403	German	fruit	58	Frucht	fruxt	f r u x t	-1100	682	
404	Hawaiian	fruit	58	hua	hua	h u a	1104	510	
405	Navajo	fruit	58	bineest'ą'	bineːstˀãʔ	b i n eː s tˀ ã ʔ	1103	240	
406	Turkish	fruit	58	meyva	mejva	m e j v a	-1101	757	
407	Albanian	full	59	plotë	plot	p l o t	503	25	
408	English	full	59	full	fʊl	f ʊ l	503	819	
409	French	full	59	plein	plɛn	p l ɛ n	503	181	
410	German	full	59	voll	fol	f o l	503	819	
411	Hawaiian	full	59	piha	piha	p i h a	506	607	
412	Navajo	full	59	hadeezbin	hadibin	h a d i b i n	505	879	
413	Turkish	full	59	dolu	dolu	d o l u	504	819	
414	Albanian	give	60	jep	jep	j e p	936	1099	
415	English	give	60	gives	gɪv	g ɪ v	-933	1099	
416	French	give	60	donne	dɔne	d ɔ n e	934	993	
417	German	give	60	gibt	geːb	g eː b	933	1099	
418	Hawaiian	give	60	hā`awi	haːʔawi	h aː ʔ a w i	938	970	
419	Navajo	give	60	nish'aah	niʔaːh	n i ʔ aː h	937	811	
420	Turkish	give	60	veriyor	ver	v e r	935	1177	
421	Albanian	go	61	shkon	ʃko	ʃ k o	62	293	
422	English	go	61	goes	go	g o	59	1165	
423	French	go	61	va	v	v	60	128	
424	German	go	61	geht	geː	g eː	59	1165	
425	Hawaiian	go	61	hele	hele	h e l e	65	526	
426	Navajo	go	61	yíghááh	jiɣaːh	j i ɣ aː h	63	290	
427	Turkish	go	61	yürüyor	jyry	j y r y	61	1024	
428	Albanian	good	62	mirë	mir	m i r	-170	571	
429	English	good	62	good	gʊd	g ʊ d	167	527	
