ID	Taxon	Gloss	GlossID	Orthography	IPA	Tokens	CogID	NewCogID	
140	Turkish	burn	20	yanıyor	jan	j a n	515	62	
141	Albanian	child	21	fëmiljë	fəmiʎ	f ə m i ʎ	-804	435	
142	English	child	21	child	ʧaild	ʧ ai l d	802	959	
143	French	child	21	enfant	ɑ̃fɑ̃t	ɑ̃ f ɑ̃ t	801	806	
144	German	child	21	Kind	kind	k i n d	800	716	
145	Hawaiian	child	21	keiki	keiki	k e i k i	807	940	
146	Navajo	child	21	'ashkii	ʔʃkiː	ʔ ʃ k iː	805	299	
147	Turkish	child	21	çocuk	ʧoʤuk	ʧ o ʤ u k	803	312	
148	Albanian	claw	22	thua	θon	θ o n	304	906	
149	English	claw	22	claw	klɔ	k l ɔ	301	108	
150	French	claw	22	griffe	grif	g r i f	-302	605	
151	German	claw	22	Klaue	klauə	k l au ə	301	108	
152	Hawaiian	claw	22	miki`ao	mikiʔao	m i k i ʔ a o	307	1018	
153	Navajo	claw	22	'akéshgaan	keʃgaː	k e ʃ g aː	305	237	
154	Turkish	claw	22	tırnak	tɯrnak	t ɯ r n a k	303	995	
155	Albanian	cloud	23	re	re	r e	698	7	
156	English	cloud	23	cloud	klaud	k l au d	696	201	
157	French	cloud	23	nuage	nɥaʒ	n ɥ a ʒ	695	310	
158	German	cloud	23	Wolke	volkə	v o l k ə	694	914	
159	Hawaiian	cloud	23	ao	ao	a o	700	845	
160	Navajo	cloud	23	k'os	kˀos	kˀ o s	699	565	
161	Turkish	cloud	23	bulut	bulut	b u l u t	697	169	
162	Albanian	cold	24	ftohët	ftohət	f t o h ə t	75	892	
163	English	cold	24	cold	kold	k o l d	72	963	
164	French	cold	24	froid	frwad	f r w a d	73	771	
165	German	cold	24	kalt	kalt	k a l t	72	963	
166	Hawaiian	cold	24	anu	anu	a n u	77	275	
167	Navajo	cold	24	sik'az	sikˀaz	s i kˀ a z	76	66	
168	Turkish	cold	24	soğuk	soɣuk	s o ɣ u k	74	481	
169	Albanian	come	25	vjen	vjen	v j e n	-560	569	
170	English	come	25	comes	kəm	k ə m	560	1081	
171	French	come	25	vient	vjɛ̃	v j ɛ̃	560	569	
172	German	come	25	kommt	kom	k o m	560	1081	
173	Hawaiian	come	25	hele mai	hele	h e l e	563	1081	
174	Navajo	come	25	yíghááh	jiɣaːh	j i ɣ aː h	562	131	
175	Turkish	come	25	geliyor	gel	g e l	561	1081	
176	Albanian	count	26	numëron	numəruar	n u m ə r u a r	-164	344	
177	English	count	26	counts	kaunt	k au n t	-162	1113	
178	French	count	26	compte	kɔ̃te	k ɔ̃ t e	162	17	
179	German	count	26	zählt	ʦeːl	ʦ eː l	161	744	
180	Hawaiian	count	26	helu	helu	h e l u	166	1113	
181	Navajo	count	26	'ííníshta'	iːniɬtaʔ	iː n i ɬ t a ʔ	165	516	
182	Turkish	count	26	sayıyor	saj	s a j	163	772	
183	Albanian	cut	27	pres	pres	p r e s	88	1125	
184	English	cut	27	cuts	kət	k ə t	-86	1002	
185	French	cut	27	coupe	kupe	k u p e	-85	1144	
186	German	cut	27	schneidet	ʃnaid	ʃ n ai d	84	770	
187	Hawaiian	cut	27	`oki	ʔoki	ʔ o k i	91	709	
188	Navajo	cut	27	'aháshgéésh	ʔahaygeːʃ	ʔ a h ay g eː ʃ	89	88	
189	Turkish	cut	27	kesiyor	kes	k e s	87	1002	
190	Albanian	day	28	ditë	dit	d i t	241	675	
191	English	day	28	day	de	d e	238	615	
192	French	day	28	jour	ʒur	ʒ u r	239	35	
193	German	day	28	Tag	taːg	t aː g	238	287	
194	Hawaiian	day	28	lā	laː	l aː	243	68	
195	Navajo	day	28	jį́	ʤĩ́	ʤ ĩ́	242	1050	
196	Turkish	day	28	gün	gyn	g y n	240	632	
197	Albanian	die	29	vdes	vdes	v d e s	260	638	
198	English	die	29	dies	dai	d ai	-258	821	
199	French	die	29	meurt	mœr	m œ r	257	602	
200	German	die	29	stirbt	ʃterb	ʃ t e r b	256	713	
201	Hawaiian	die	29	make loa	make	m a k e	262	149	
202	Navajo	die	29	daaztsą́	daːzʦã́	d aː z ʦ ã́	261	571	
203	Turkish	die	29	ölüyor	øl	ø l	259	325	
204	Albanian	dig	30	gërmon	gərmo	g ə r m o	543	82	
205	English	dig	30	digs	dɪg	d ɪ g	-541	612	
206	French	dig	30	creuse	krøze	k r ø z e	-540	986	
207	German	dig	30	gräbt	graːb	g r aː b	539	1130	
208	Hawaiian	dig	30	`eli	ʔeli	ʔ e l i	546	451	
209	Navajo	dig	30	hahashgééd	hahageːd	h a h a g eː d	544	161	
210	Turkish	dig	30	kazıyor	kaz	k a z	542	109	
211	Albanian	dirty	31	ndyrë	ndyr	n d y r	900	1068	
212	English	dirty	31	dirty	dərti	d ə r t i	-898	848	
213	French	dirty	31	sale	sal	s a l	-897	708	
214	German	dirty	31	schmutzig	ʃmuʦix	ʃ m u ʦ i x	896	271	
215	Hawaiian	dirty	31	lepo	lepo	l e p o	903	496	
216	Navajo	dirty	31	baa'ih	baːʔih	b aː ʔ i h	901	208	
217	Turkish	dirty	31	pis	pis	p i s	-899	859	
218	Albanian	dog	32	qen	cen	c e n	-1181	345	
219	English	dog	32	dog	dɑg	d ɑ g	1182	242	
220	French	dog	32	chien	ʃjɛn	ʃ j ɛ n	1181	501	
221	German	dog	32	Hund	hund	h u n d	1181	29	
222	Hawaiian	dog	32	`īlio	ʔiːlio	ʔ iː l i o	1185	1034	
223	Navajo	dog	32	ƚééchąą'í	ɬeːʧãːʔi	ɬ eː ʧ ãː ʔ i	1184	831	
224	Turkish	dog	32	köpek	køpek	k ø p e k	1183	1118	
225	Albanian	drink	33	pi	pi	p i	1079	48	
226	English	drink	33	drinks	drɪŋk	d r ɪ ŋ k	1078	293	
227	French	drink	33	bois	bwa	b w a	1079	704	
228	German	drink	33	trinkt	triŋk	t r i ŋ k	1078	293	
229	Hawaiian	drink	33	inu	inu	i n u	1082	543	
230	Navajo	drink	33	'adlą́	ʔadˡã́	ʔ a dˡ ã́	1081	1056	
231	Turkish	drink	33	içiyor	iʧ	i ʧ	1080	376	
232	Albanian	dry	34	thatë	θat	θ a t	575	319	
233	English	dry	34	dry	drai	d r ai	572	633	
234	French	dry	34	sec	sɛʃ	s ɛ ʃ	573	781	
235	German	dry	34	trocken	trokən	t r o k ə n	572	633	
236	Hawaiian	dry	34	malo`o	maloʔo	m a l o ʔ o	577	688	
237	Navajo	dry	34	yíƚtseii	jiɬʦeiː	j i ɬ ʦ e iː	576	989	
238	Turkish	dry	34	kuru	kuru	k u r u	574	411	
239	Albanian	dull	35	pa mprehtë	mpreht	m p r e h t	823	620	
240	English	dull	35	dull	dəl	d ə l	821	313	
241	French	dull	35	émoussé	emuse	e m u s e	820	694	
242	German	dull	35	stumpf	ʃtump͡f	ʃ t u m p͡f	819	1126	
243	Hawaiian	dull	35	kūmūmū	kuːmuːmuː	k uː m uː m uː	826	71	
244	Navajo	dull	35	doo deení da	deːni	d eː n i	824	98	
245	Turkish	dull	35	kör	kør	k ø r	-822	970	
246	Albanian	dust	36	pluhur	pluhur	p l u h u r	1122	810	
247	English	dust	36	dust	dəst	d ə s t	1120	1020	
248	French	dust	36	poussière	pusjɛr	p u s j ɛ r	1119	574	
249	German	dust	36	Staub	ʃtaub	ʃ t au b	1118	166	
250	Hawaiian	dust	36	`ehu	ʔehu	ʔ e h u	1124	1014	
251	Navajo	dust	36	ƚeezh	ɬeːʒ	ɬ eː ʒ	1123	1151	
252	Turkish	dust	36	toz	toz	t o z	1121	398	
253	Albanian	ear	37	vesh	veʃ	v e ʃ	438	238	
254	English	ear	37	ear	ɪr	ɪ r	438	966	
255	French	ear	37	oreille	ɔrɛj	ɔ r ɛ j	438	55	
256	German	ear	37	Ohr	oːr	oː r	438	966	
257	Hawaiian	ear	37	pepeiao	pepeiao	p e p e i a o	441	715	
258	Navajo	ear	37	'ajaa'	ʤaːʔ	ʤ aː ʔ	440	403	
259	Turkish	ear	37	kulak	kulak	k u l a k	439	44	
260	Albanian	earth	38	dhe	ðer	ð e r	69	157	
261	English	earth	38	earth	ərθ	ə r θ	66	1132	
262	French	earth	38	terre	tɛr	t ɛ r	67	157	
263	German	earth	38	Erde	eːrdə	eː r d ə	66	1132	
264	Hawaiian	earth	38	lepo	lepo	l e p o	71	1103	
265	Navajo	earth	38	ƚeezh	ɬeːʒ	ɬ eː ʒ	70	364	
266	Turkish	earth	38	toprak	toprak	t o p r a k	68	860	
267	Albanian	eat	39	ha	ha	h a	119	764	
268	English	eat	39	eats	it	i t	116	981	
269	French	eat	39	mange	mɑ̃ʒe	m ɑ̃ ʒ e	117	125	
270	German	eat	39	ißt	es	e s	116	981	
271	Hawaiian	eat	39	`ai	ʔai	ʔ a i	121	773	
272	Navajo	eat	39	'ayą́	ʔajã́	ʔ a j ã́	120	773	
273	Turkish	eat	39	yiyor	je	j e	118	192	
274	Albanian	egg	40	vezë	vez	v e z	1222	268	
275	English	egg	40	egg	ɛg	ɛ g	-1222	357	
276	French	egg	40	œuf	œf	œ f	1222	1023	
277	German	egg	40	Ei	ai	ai	1222	91	
278	Hawaiian	egg	40	hua	hua	h u a	1225	434	
279	Navajo	egg	40	'ayęęzhii	jẽːʒiː	j ẽː ʒ iː	1224	1055	
280	Turkish	egg	40	yumurta	jumurta	j u m u r t a	1223	452	
281	Albanian	eye	41	sy	syr	s y r	708	144	
282	English	eye	41	eye	ai	ai	706	934	
283	French	eye	41	œil	œj	œ j	706	371	
284	German	eye	41	Auge	augə	au g ə	706	795	
285	Hawaiian	eye	41	maka	maka	m a k a	710	827	
286	Navajo	eye	41	'anáá'	naːʔ	n aː ʔ	709	523	
287	Turkish	eye	41	göz	gøz	g ø z	707	867	
288	Albanian	fall	42	bie	bie	b i e	223	391	
289	English	fall	42	falls	fɔl	f ɔ l	220	563	
290	French	fall	42	tombe	tɔ̃be	t ɔ̃ b e	-221	191	
291	German	fall	42	fällt	fal	f a l	220	563	
292	Hawaiian	fall	42	hina	hina	h i n a	226	320	
293	Navajo	fall	42	naashtƚíísh	naːtˡiːʃ	n aː tˡ iː ʃ	224	1	
294	Turkish	fall	42	düşüyor	dyʃ	d y ʃ	222	176	
295	Albanian	far	43	larg	larg	l a r g	-191	422	
296	English	far	43	far	fɑr	f ɑ r	188	877	
297	French	far	43	loin	lwɛ̃	l w ɛ̃	189	680	
298	German	far	43	fern	fern	f e r n	188	877	
299	Hawaiian	far	43	mamao	mamao	m a m a o	193	388	
300	Navajo	far	43	nízahgóó	nizah	n i z a h	192	216	
301	Turkish	far	43	uzak	uzak	u z a k	190	67	
302	Albanian	father	44	babë	babə	b a b ə	-107	500	
303	English	father	44	father	fɑðər	f ɑ ð ə r	106	847	
304	French	father	44	père	pɛr	p ɛ r	106	876	
305	German	father	44	Vater	faːtər	f aː t ə r	106	847	
306	Hawaiian	father	44	makua kāne	makuakaːne	m a k u a k aː n e	109	15	
307	Navajo	father	44	'ataa'	taːʔ	t aː ʔ	108	720	
308	Turkish	father	44	baba	baba	b a b a	107	500	
309	Albanian	feather	45	pendë	pend	p e n d	748	370	
310	English	feather	45	feather	fɛðər	f ɛ ð ə r	745	581	
311	French	feather	45	plume	plym	p l y m	746	145	
312	German	feather	45	Feder	feːdər	f eː d ə r	745	581	
313	Hawaiian	feather	45	hulu	hulu	h u l u	750	395	
314	Navajo	feather	45	'at'a'	tˀaʔ	tˀ a ʔ	749	662	
315	Turkish	feather	45	tüy	tyj	t y j	747	651	
316	Albanian	few	46	pak	pak	p a k	-741	748	
317	English	few	46	few	fju	f j u	741	575	
318	French	few	46	peu de	pø	p ø	741	579	
319	German	few	46	wenige	veːnig	v eː n i g	740	1153	
320	Hawaiian	few	46	kaka`ikahi	kakaʔikahi	k a k a ʔ i k a h i	744	112	
321	Navajo	few	46	t'áá díkwíí	dikwiː	d i k w iː	743	583	
322	Turkish	few	46	az	az	a z	742	127	
323	Albanian	fight	47	lufton	lufto	l u f t o	-736	160	
324	English	fight	47	fights	fait	f ai t	734	630	
325	French	fight	47	bat	bat	b a t	733	951	
326	German	fight	47	kämpft	kamp͡f	k a m p͡f	-732	33	
327	Hawaiian	fight	47	hakakā	hakakaː	h a k a k aː	739	611	
328	Navajo	fight	47	'ahishgą́	ʔahigã́	ʔ a h i g ã́	737	745	
329	Turkish	fight	47	dövüşüyor	døvyʃ	d ø v y ʃ	735	706	
330	Albanian	fire	48	zjarr	zjarː	z j a rː	782	800	
331	English	fire	48	fire	faiər	f ai ə r	779	818	
332	French	fire	48	feu	fø	f ø	780	545	
333	German	fire	48	Feuer	foiər	f oi ə r	779	818	
334	Hawaiian	fire	48	ahi	ahi	a h i	785	133	
335	Navajo	fire	48	kǫ'	kõʔ	k õ ʔ	783	278	
336	Turkish	fire	48	ateş	ateʃ	a t e ʃ	-781	1070	
337	Albanian	fish	49	peshk	peʃk	p e ʃ k	-353	358	
338	English	fish	49	fish	fɪʃ	f ɪ ʃ	353	710	
339	French	fish	49	poisson	pwasɔ̃	p w a s ɔ̃	353	1080	
340	German	fish	49	Fisch	fiʃ	f i ʃ	353	710	
341	Hawaiian	fish	49	i`a	iʔa	i ʔ a	356	870	
342	Navajo	fish	49	ƚóó'	ɬoːʔ	ɬ oː ʔ	355	931	
343	Turkish	fish	49	balık	balɯk	b a l ɯ k	354	1066	
344	Albanian	five	50	pesë	pesə	p e s ə	201	179	
345	English	five	50	five	faiv	f ai v	201	386	
346	French	five	50	cinq	sɛ̃k	s ɛ̃ k	201	178	
347	German	five	50	fünf	fynf	f y n f	201	548	
348	Hawaiian	five	50	lima	lima	l i m a	204	493	
349	Navajo	five	50	'ashdla'	ʔaʃdˡaʔ	ʔ a ʃ dˡ a ʔ	203	866	
350	Turkish	five	50	beş	beʃ	b e ʃ	202	43	
351	Albanian	flow	51	rrjedh	rːeð	rː e ð	1177	918	
352	English	flow	51	flows	flo	f l o	1174	714	
353	French	flow	51	coule	kule	k u l e	1175	323	
354	German	flow	51	fließt	fliːs	f l iː s	1174	714	
355	Hawaiian	flow	51	kahe	kahe	k a h e	1180	323	
356	Navajo	flow	51	yígeeh	jigeːh	j i g eː h	1178	739	
357	Turkish	flow	51	akıyor	ak	a k	1176	661	
358	Albanian	flower	52	lule	lul	l u l	-423	1067	
359	English	flower	52	flower	flauər	f l au ə r	-421	757	
360	French	flower	52	fleur	flœr	f l œ r	421	835	
361	German	flower	52	Blume	bluːm	b l uː m	421	596	
362	Hawaiian	flower	52	pua	pua	p u a	425	27	
363	Navajo	flower	52	ch'ilátah hózhóón	ʧˀilaytah	ʧˀ i l ay t a h	424	350	
364	Turkish	flower	52	çiçek	ʧiʧek	ʧ i ʧ e k	422	480	
365	Albanian	fly	53	fluturon	fluturo	f l u t u r o	844	1138	
366	English	fly	53	flies	flai	f l ai	841	1064	
367	French	fly	53	vole	vɔle	v ɔ l e	842	774	
368	German	fly	53	fliegt	fliːg	f l iː g	841	1064	
369	Hawaiian	fly	53	lele	lele	l e l e	846	774	
370	Navajo	fly	53	yit'ah	jitˀah	j i tˀ a h	845	307	
371	Turkish	fly	53	uçuyor	uʧ	u ʧ	843	74	
372	Albanian	fog	54	mjegull	mjeguł	m j e g u ł	470	164	
373	English	fog	54	fog	fɑg	f ɑ g	-468	529	
374	French	fog	54	brouillard	brujar	b r u j a r	-467	437	
375	German	fog	54	Nebel	neːbəl	n eː b ə l	466	547	
376	Hawaiian	fog	54	`ohu	ʔohu	ʔ o h u	472	475	
377	Navajo	fog	54	'áhí	ayhi	ay h i	471	81	
378	Turkish	fog	54	sis	sis	s i s	469	349	
379	Albanian	foot	55	këmbë	kəmb	k ə m b	-229	41	
380	English	foot	55	foot	fʊt	f ʊ t	227	294	
381	French	foot	55	pied	pje	p j e	227	1021	
382	German	foot	55	Fuß	fuːs	f uː s	227	294	
383	Hawaiian	foot	55	wāwae	waːwae	w aː w a e	231	167	
384	Navajo	foot	55	'akee'	keːʔ	k eː ʔ	230	76	
385	Turkish	foot	55	ayak	ajak	a j a k	228	588	
386	Albanian	four	56	katër	katər	k a t ə r	20	1043	
387	English	four	56	four	fɔr	f ɔ r	20	429	
388	French	four	56	quatre	katr	k a t r	20	1043	
389	German	four	56	vier	fiːr	f iː r	20	429	
390	Hawaiian	four	56	hā	haː	h aː	23	295	
391	Navajo	four	56	dį́į́'	dĩːʔ	d ĩː ʔ	22	393	
392	Turkish	four	56	dört	dørt	d ø r t	21	309	
393	Albanian	freeze	57	ngrin	ngri	n g r i	376	924	
394	English	freeze	57	freezes	friz	f r i z	373	546	
395	French	freeze	57	gèle	ʒɛle	ʒ ɛ l e	374	165	
396	German	freeze	57	friert	friːr	f r iː r	373	546	
397	Hawaiian	freeze	57	ho`opa`a i ka hau	hoʔopaʔa	h o ʔ o p a ʔ a	378	416	
398	Navajo	freeze	57	yishtin	jiʃtin	j i ʃ t i n	377	186	
399	Turkish	freeze	57	donuyor	don	d o n	375	283	
400	Albanian	fruit	58	pemë	pem	p e m	-1102	379	
401	English	fruit	58	fruit	frut	f r u t	-1100	656	
402	French	fruit	58	fruit	frɥi	f r ɥ i	1100	793	
403	German	fruit	58	Frucht	fruxt	f r u x t	-1100	656	
404	Hawaiian	fruit	58	hua	hua	h u a	1104	489	
405	Navajo	fruit	58	bineest'ą'	bineːstˀãʔ	b i n eː s tˀ ã ʔ	1103	228	
406	Turkish	fruit	58	meyva	mejva	m e j v a	-1101	730	
407	Albanian	full	59	plotë	plot	p l o t	503	25	
408	English	full	59	full	fʊl	f ʊ l	503	791	
409	French	full	59	plein	plɛn	p l ɛ n	503	172	
410	German	full	59	voll	fol	f o l	503	791	
411	Hawaiian	full	59	piha	piha	p i h a	506	585	
412	Navajo	full	59	hadeezbin	hadibin	h a d i b i n	505	850	
413	Turkish	full	59	dolu	dolu	d o l u	504	791	
414	Albanian	give	60	jep	jep	j e p	936	1065	
415	English	give	60	gives	gɪv	g ɪ v	-933	1065	
416	French	give	60	donne	dɔne	d ɔ n e	934	961	
417	German	give	60	gibt	geːb	g eː b	933	1065	
418	Hawaiian	give	60	hā`awi	haːʔawi	h aː ʔ a w i	938	938	
419	Navajo	give	60	nish'aah	niʔaːh	n i ʔ aː h	937	784	
420	Turkish	give	60	veriyor	ver	v e r	935	1143	
421	Albanian	go	61	shkon	ʃko	ʃ k o	62	1131	
422	English	go	61	goes	go	g o	59	1131	
423	French	go	61	va	v	v	60	121	
424	German	go	61	geht	geː	g eː	59	1131	
425	Hawaiian	go	61	hele	hele	h e l e	65	505	
426	Navajo	go	61	yíghááh	jiɣaːh	j i ɣ aː h	63	277	
427	Turkish	go	61	yürüyor	jyry	j y r y	61	992	
428	Albanian	good	62	mirë	mir	m i r	-170	549	
429	English	good	62	good	gʊd	g ʊ d	167	506	
430	French	good	62	bon	bɔn	b ɔ n	168	1112	
