ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
54	Central Amis	right	3	255	kawanan	k a w a n a n	1343	
55	Banoni	right	3	519	matoː	m a t oː	1343	
56	Singhi	right	3	519	toux	t o u x	1319	
57	Banggi	right	3	-184	kikuan	k i k u a n	859	
58	Merina (Malagasy)	leg/foot	4	-97	ranjo	r a n j o	533	
59	Merina (Malagasy)	leg/foot	4	1053	toŋotra	t o ŋ o t r a	1627	
60	Thao	leg/foot	4	1161	kuskus	k u s k u s	499	
61	Palauan	leg/foot	4	-290	oacʰ	o a cʰ	1619	
62	Tunjung	leg/foot	4	1401	uneŋ	u n e ŋ	1619	
63	Bare'e	leg/foot	4	28	witi	w i t i	32	
64	Iban	leg/foot	4	290	kaki	k a k i	1619	
65	Iban	leg/foot	4	1557	pah	p a h	1619	
66	Berawan (Long Terawan)	leg/foot	4	366	gimaʔ	g i m a ʔ	1619	
67	Moken	leg/foot	4	199	pakaʔ	p a k a ʔ	1619	
68	Moken	leg/foot	4	290	kakaj	k a k a j	1619	
69	Hanunoo	leg/foot	4	1797	raparapa	r a p a r a p a	1619	
70	Wuna	leg/foot	4	290	gʰagʰe	gʰ a gʰ e	1619	
71	Tetum	leg/foot	4	290	ain	a i n	1619	
72	Mailu	leg/foot	4	1936	au	a u	1619	
73	Tsou	leg/foot	4	2099	ruru	r u r u	318	
74	Nias	leg/foot	4	290	ahe	a h e	1619	
75	Central Amis	leg/foot	4	290	waqaj	w a q a j	1619	
76	Chamorro	leg/foot	4	2517	adːeŋ	a dː e ŋ	1619	
77	Banoni	leg/foot	4	2602	rapinːa	r a p i nː a	670	
78	Singhi	leg/foot	4	2744	peun	p e u n	1619	
79	Banggi	leg/foot	4	290	uei	u e i	1619	
80	Maloh	to walk	5	563	lambaʔ	l a m b a ʔ	1474	
81	Merina (Malagasy)	to walk	5	1054	mandéha	m a n d é h a	1169	
82	Palauan	to walk	5	212	merael	m e r a e l	138	
83	Tunjung	to walk	5	212	calan	c a l a n	1474	
84	Bare'e	to walk	5	99	linja	l i n j a	1474	
85	Iban	to walk	5	212	jalai	j a l a i	1474	
86	Berawan (Long Terawan)	to walk	5	57	lakaw	l a k a w	1474	
87	Moken	to walk	5	57	lakaw	l a k a w	1474	
88	Hanunoo	to walk	5	57	lumakaw	l u m a k a w	1474	
89	Wuna	to walk	5	362	nokala	n o k a l a	1474	
90	Tetum	to walk	5	57	laʔo	l a ʔ o	1474	
91	Mailu	to walk	5	1937	baebae	b a e b a e	1474	
92	Tsou	to walk	5	2100	coeconʉ	c o e c o n ʉ	1527	
93	Nias	to walk	5	416	fanõ	f a n õ	1474	
94	Central Amis	to walk	5	690	lumakat	l u m a k a t	1474	
95	Central Amis	to walk	5	690	rumakat	r u m a k a t	1474	
96	Chamorro	to walk	5	57	lahu	l a h u	1474	
97	Singhi	to walk	5	416	ponu	p o n u	237	
98	Banggi	to walk	5	416	empaːno	e m p aː n o	237	
99	Maloh	road/path	6	95	dalan	d a l a n	1174	
100	Merina (Malagasy)	road/path	6	95	lalana	l a l a n a	1174	
101	Thao	road/path	6	95	saran	s a r a n	1174	
102	Palauan	road/path	6	95	rael	r a e l	1174	
103	Tunjung	road/path	6	95	loroŋ	l o r o ŋ	1630	
104	Bare'e	road/path	6	95	jaja	j a j a	1174	
105	Iban	road/path	6	95	jalai	j a l a i	1174	
106	Berawan (Long Terawan)	road/path	6	95	ilan	i l a n	1174	
107	Hanunoo	road/path	6	95	dalan	d a l a n	1174	
108	Wuna	road/path	6	95	sala	s a l a	1174	
109	Tetum	road/path	6	95	dalan	d a l a n	1174	
110	Mailu	road/path	6	1938	laea	l a e a	1174	
111	Tsou	road/path	6	95	ceonʉ	c e o n ʉ	489	
112	Nias	road/path	6	95	lala	l a l a	1174	
113	Central Amis	road/path	6	95	lalan	l a l a n	1174	
114	Chamorro	road/path	6	95	cʰalan	cʰ a l a n	1174	
115	Banoni	road/path	6	95	sanana	s a n a n a	1174	
116	Singhi	road/path	6	95	aran	a r a n	1174	
117	Maloh	to come	7	1001	mondok	m o n d o k	1280	
118	Merina (Malagasy)	to come	7	154	avj	a v j	1523	
119	Merina (Malagasy)	to come	7	1055	toŋa	t o ŋ a	971	
120	Thao	to come	7	1162	munaj	m u n a j	1253	
121	Palauan	to come	7	719	méi	m é i	1253	
122	Tunjung	to come	7	1402	moːt	m oː t	1367	
123	Bare'e	to come	7	719	maʔi	m a ʔ i	1253	
124	Iban	to come	7	-561	datai	d a t a i	1253	
125	Berawan (Long Terawan)	to come	7	1631	liʔ	l i ʔ	870	
126	Moken	to come	7	1703	ŋadin	ŋ a d i n	65	
127	Hanunoo	to come	7	1798	balik	b a l i k	870	
128	Wuna	to come	7	719	mai	m a i	1253	
129	Tetum	to come	7	719	mai	m a i	1253	
130	Mailu	to come	7	-719	ai	a i	1253	
131	Tsou	to come	7	3	oh	o h	1334	
132	Tsou	to come	7	3	uso	u s o	14	
133	Nias	to come	7	719	mõi	m õ i	1253	
134	Central Amis	to come	7	2334	tajni	t a j n i	1253	
135	Singhi	to come	7	2745	nug	n u g	1280	
136	Banggi	to come	7	2845	miaːtaŋ	m i aː t a ŋ	1253	
137	Maloh	to turn	8	1002	lempaŋ	l e m p a ŋ	1217	
138	Merina (Malagasy)	to turn	8	-367	vilj	v i l j	1552	
139	Thao	to turn	8	1163	taushuqish	t a u s h u q i s h	781	
140	Palauan	to turn	8	1255	meŋesoim	m e ŋ e s o i m	13	
141	Tunjung	to turn	8	1403	nencaŋ	n e n c a ŋ	1285	
142	Bare'e	to turn	8	591	gili	g i l i	1552	
143	Iban	to turn	8	431	bilok	b i l o k	1552	
144	Berawan (Long Terawan)	to turn	8	1632	ŋəlibiʔ	ŋ ə l i b i ʔ	214	
145	Moken	to turn	8	1704	nʲiliək	nʲ i l i ə k	1552	
146	Hanunoo	to turn	8	1799	simaŋ	s i m a ŋ	1217	
147	Wuna	to turn	8	1860	nobelo	n o b e l o	1552	
148	Tetum	to turn	8	-367	filas	f i l a s	1552	
149	Tetum	to turn	8	-367	fila	f i l a	1552	
150	Tetum	to turn	8	-367	faur	f a u r	1552	
151	Tsou	to turn	8	2101	miunu	m i u n u	1136	
152	Central Amis	to turn	8	2335	maliwuŋ	m a l i w u ŋ	650	
153	Banoni	to turn	8	2603	beruː	b e r uː	76	
154	Banoni	to turn	8	2604	vegom	v e g o m	1581	
155	Singhi	to turn	8	2746	kus	k u s	326	
156	Maloh	to swim	9	-311	arananaŋ	a r a n a n a ŋ	1535	
157	Merina (Malagasy)	to swim	9	543	lomano	l o m a n o	1535	
158	Merina (Malagasy)	to swim	9	1056	milomano	m i l o m a n o	1535	
159	Thao	to swim	9	1164	mrauz	m r a u z	1002	
160	Palauan	to swim	9	1256	meŋedub	m e ŋ e d u b	1535	
161	Tunjung	to swim	9	543	karaŋoj	k a r a ŋ o j	752	
162	Bare'e	to swim	9	543	naŋu	n a ŋ u	1535	
163	Iban	to swim	9	1558	njemerai	n j e m e r a i	163	
164	Berawan (Long Terawan)	to swim	9	543	pəloŋoj	p ə l o ŋ o j	229	
165	Moken	to swim	9	543	naŋoj	n a ŋ o j	1535	
166	Hanunoo	to swim	9	543	lumaŋuj	l u m a ŋ u j	1535	
167	Wuna	to swim	9	543	leni	l e n i	1535	
168	Tetum	to swim	9	543	nani	n a n i	1535	
169	Mailu	to swim	9	540	loroloro	l o r o l o r o	915	
170	Mailu	to swim	9	540	rolorolo	r o l o r o l o	1273	
171	Tsou	to swim	9	543	euhuŋzu	e u h u ŋ z u	1178	
172	Nias	to swim	9	543	molaŋi	m o l a ŋ i	1535	
173	Central Amis	to swim	9	543	laŋuj	l a ŋ u j	1535	
174	Central Amis	to swim	9	543	milaŋuj	m i l a ŋ u j	1535	
175	Chamorro	to swim	9	543	naŋunʲaŋu	n a ŋ u nʲ a ŋ u	1535	
176	Banoni	to swim	9	789	suː	s uː	825	
177	Singhi	to swim	9	543	naŋuj	n a ŋ u j	1535	
178	Merina (Malagasy)	dirty	10	242	maloto	m a l o t o	1324	
179	Thao	dirty	10	1165	marisrisin	m a r i s r i s i n	1670	
180	Palauan	dirty	10	1257	idokel	i d o k e l	171	
181	Tunjung	dirty	10	242	marotaʔ	m a r o t a ʔ	1324	
182	Bare'e	dirty	10	1485	sapa	s a p a	1670	
183	Iban	dirty	10	667	kamah	k a m a h	1670	
184	Berawan (Long Terawan)	dirty	10	1633	labih	l a b i h	1670	
185	Moken	dirty	10	1705	caʔiək	c a ʔ i ə k	1670	
186	Hanunoo	dirty	10	423	majagtiŋ	m a j a g t i ŋ	1670	
187	Hanunoo	dirty	10	423	maʔuriŋ	m a ʔ u r i ŋ	1670	
188	Wuna	dirty	10	785	noraku	n o r a k u	1670	
189	Tetum	dirty	10	1882	kfur	k f u r	390	
190	Tetum	dirty	10	1883	karebo	k a r e b o	553	
191	Mailu	dirty	10	335	milomilo	m i l o m i l o	186	
192	Tsou	dirty	10	79	cai	c a i	1670	
193	Tsou	dirty	10	79	caʔi	c a ʔ i	1670	
194	Nias	dirty	10	-401	moŋdaʔi	m o ŋ d a ʔ i	1119	
195	Central Amis	dirty	10	2336	maacek	m a a c e k	1670	
196	Central Amis	dirty	10	2337	makalit	m a k a l i t	1670	
197	Chamorro	dirty	10	2518	hoplat	h o p l a t	1380	
198	Banoni	dirty	10	2605	kiːpi	k iː p i	1670	
199	Singhi	dirty	10	2747	kais	k a i s	1670	
200	Singhi	dirty	10	2748	sirida	s i r i d a	211	
201	Banggi	dirty	10	567	damak	d a m a k	1670	
202	Merina (Malagasy)	dust	11	1057	vovoka	v o v o k a	523	
203	Bare'e	dust	11	182	awu	a w u	1579	
204	Iban	dust	11	703	abu	a b u	1579	
205	Iban	dust	11	182	apok	a p o k	1579	
206	Berawan (Long Terawan)	dust	11	182	apoʔ	a p o ʔ	1579	
207	Moken	dust	11	703	kaboj	k a b o j	1579	
208	Hanunoo	dust	11	182	gabuk	g a b u k	1579	
209	Hanunoo	dust	11	182	pukapuk	p u k a p u k	1579	
210	Tetum	dust	11	-182	rai#ahun	r a i # a h u n	1579	
211	Mailu	dust	11	1939	veve	v e v e	1624	
212	Central Amis	dust	11	2338	taʔfod	t a ʔ f o d	608	
213	Banoni	dust	11	2606	ramuta	r a m u t a	1579	
214	Singhi	dust	11	182	abux	a b u x	1579	
215	Singhi	dust	11	182	sapok	s a p o k	1579	
216	Banggi	dust	11	-182	auː	a uː	1579	
217	Maloh	skin	12	216	kulit	k u l i t	1495	
218	Merina (Malagasy)	skin	12	-216	hoditra	h o d i t r a	1495	
219	Thao	skin	12	1166	shapa	s h a p a	77	
220	Palauan	skin	12	1258	budél	b u d é l	1495	
221	Tunjung	skin	12	216	kulit	k u l i t	1495	
222	Bare'e	skin	12	1486	pela	p e l a	1495	
223	Iban	skin	12	216	kulit	k u l i t	1495	
224	Berawan (Long Terawan)	skin	12	216	kulaiʔ	k u l a i ʔ	1495	
225	Moken	skin	12	1706	bulaŋ	b u l a ŋ	1495	
226	Hanunoo	skin	12	428	tarip	t a r i p	1495	
227	Hanunoo	skin	12	1800	lukub	l u k u b	208	
228	Wuna	skin	12	216	kuli	k u l i	1495	
229	Tetum	skin	12	216	kulit	k u l i t	1495	
230	Mailu	skin	12	768	opi	o p i	1404	
231	Tsou	skin	12	2102	snʉ́fʉ	s n ʉ́ f ʉ	842	
232	Nias	skin	12	216	uli	u l i	1495	
233	Central Amis	skin	12	835	faŋes	f a ŋ e s	1495	
234	Central Amis	skin	12	835	faŋes	f a ŋ e s	1495	
235	Chamorro	skin	12	2519	lasːas	l a sː a s	1495	
236	Banoni	skin	12	2607	kabunu	k a b u n u	1404	
237	Singhi	skin	12	216	kurit	k u r i t	1495	
238	Banggi	skin	12	-216	kubal	k u b a l	1495	
239	Maloh	back	13	838	balakaŋ	b a l a k a ŋ	1131	
240	Thao	back	13	832	rikus	r i k u s	1409	
241	Palauan	back	13	1259	uulk	u u l k	1409	
242	Tunjung	back	13	621	puŋuŋ	p u ŋ u ŋ	681	
243	Bare'e	back	13	832	taliku	t a l i k u	1409	
244	Iban	back	13	838	belakaŋ	b e l a k a ŋ	1131	
245	Berawan (Long Terawan)	back	13	832	likon	l i k o n	1409	
246	Moken	back	13	832	lekoːt	l e k oː t	1409	
247	Hanunoo	back	13	1801	daju	d a j u	722	
248	Tetum	back	13	111	kotːuk	k o tː u k	1350	
249	Mailu	back	13	-157	deniabo	d e n i a b o	386	
250	Mailu	back	13	1940	doe	d o e	648	
251	Tsou	back	13	348	fʔuhu	f ʔ u h u	1088	
252	Nias	back	13	2229	hulu	h u l u	1088	
253	Central Amis	back	13	2339	kulur	k u l u r	1088	
254	Central Amis	back	13	2340	koror	k o r o r	1088	
255	Banoni	back	13	2608	tsugʰi	t s u gʰ i	722	
256	Singhi	back	13	2749	dug	d u g	23	
257	Maloh	belly	14	146	bataŋ	b a t a ŋ	1256	
258	Merina (Malagasy)	belly	14	1058	kibo	k i b o	1659	
259	Thao	belly	14	17	tiaz	t i a z	1256	
260	Palauan	belly	14	-17	diil	d i i l	1256	
261	Tunjung	belly	14	1404	naiʔ	n a i ʔ	1256	
262	Bare'e	belly	14	249	kompo	k o m p o	1141	
263	Iban	belly	14	840	perut	p e r u t	1659	
264	Berawan (Long Terawan)	belly	14	17	tijan	t i j a n	1256	
265	Moken	belly	14	1707	lakeʔ	l a k e ʔ	1256	
266	Hanunoo	belly	14	17	tijan	t i j a n	1256	
267	Wuna	belly	14	76	tagʰi	t a gʰ i	1256	
268	Tetum	belly	14	-249	kabun	k a b u n	1659	
269	Mailu	belly	14	1941	amara	a m a r a	363	
270	Tsou	belly	14	2103	bʉeo	b ʉ e o	1046	
271	Nias	belly	14	2230	talu	t a l u	1256	
272	Central Amis	belly	14	17	tial	t i a l	1256	
273	Central Amis	belly	14	17	tial	t i a l	1256	
274	Chamorro	belly	14	17	tujan	t u j a n	1256	
275	Banoni	belly	14	-674	kobi	k o b i	113	
276	Singhi	belly	14	17	tain	t a i n	1256	
277	Banggi	belly	14	17	tiagn	t i a g n	1256	
278	Maloh	bone	15	644	tulaŋ	t u l a ŋ	1478	
279	Merina (Malagasy)	bone	15	644	taolana	t a o l a n a	1478	
280	Thao	bone	15	1167	puqu	p u q u	1478	
281	Palauan	bone	15	1260	cʰiuis	cʰ i u i s	1156	
282	Tunjung	bone	15	1405	lah	l a h	1478	
283	Bare'e	bone	15	475	wuku	w u k u	1478	
284	Iban	bone	15	644	tulaŋ	t u l a ŋ	1478	
285	Berawan (Long Terawan)	bone	15	644	tulaŋ	t u l a ŋ	1478	
286	Moken	bone	15	644	kəlaːn	k ə l aː n	1478	
287	Hanunoo	bone	15	128	butʔul	b u t ʔ u l	1478	
288	Wuna	bone	15	475	buku	b u k u	1478	
289	Tetum	bone	15	778	ruʔin	r u ʔ i n	1478	
290	Mailu	bone	15	1942	kisa	k i s a	393	
291	Tsou	bone	15	644	cʉ́ehʉ	c ʉ́ e h ʉ	720	
292	Nias	bone	15	-644	tõla	t õ l a	1478	
293	Central Amis	bone	15	22	ukak	u k a k	1478	
294	Central Amis	bone	15	22	okak	o k a k	1478	
295	Central Amis	bone	15	22	ukak	u k a k	1478	
296	Banoni	bone	15	2609	sipana	s i p a n a	1478	
297	Singhi	bone	15	644	turaŋ	t u r a ŋ	1478	
298	Banggi	bone	15	644	tulagn	t u l a g n	1478	
299	Maloh	intestines	16	723	parut	p a r u t	1384	
300	Merina (Malagasy)	intestines	16	524	tsinaj	t s i n a j	1440	
301	Thao	intestines	16	1168	rumrum	r u m r u m	341	
302	Palauan	intestines	16	-524	delacʰ	d e l a cʰ	1440	
303	Tunjung	intestines	16	-524	usiʔ#ŋaiʔ	u s i ʔ # ŋ a i ʔ	248	
304	Bare'e	intestines	16	1487	wajaː#ntaʔi	w a j aː # n t a ʔ i	1513	
305	Iban	intestines	16	723	perut	p e r u t	1384	
306	Berawan (Long Terawan)	intestines	16	524	tənaiʔ	t ə n a i ʔ	1440	
307	Hanunoo	intestines	16	605	bitukaʔ	b i t u k a ʔ	849	
308	Hanunoo	intestines	16	605	punaʔ	p u n a ʔ	1440	
309	Wuna	intestines	16	1861	ihi#no#tagʰi	i h i # n o # t a gʰ i	1440	
310	Tetum	intestines	16	1884	te#oan	t e # o a n	1440	
311	Mailu	intestines	16	524	sinae	s i n a e	1440	
312	Tsou	intestines	16	2104	soeu	s o e u	1170	
313	Nias	intestines	16	605	betuʔa	b e t u ʔ a	849	
314	Nias	intestines	16	605	riʔi	r i ʔ i	197	
315	Central Amis	intestines	16	524	tinaiq	t i n a i q	1440	
316	Central Amis	intestines	16	524	tinaiʕ	t i n a i ʕ	1440	
317	Banoni	intestines	16	333	kore	k o r e	524	
318	Maloh	liver	17	297	até	a t é	1558	
319	Merina (Malagasy)	liver	17	297	atj	a t j	1558	
320	Thao	liver	17	170	rishi	r i s h i	1139	
321	Palauan	liver	17	-297	cʰad	cʰ a d	1558	
322	Tunjung	liver	17	1406	limpa	l i m p a	1153	
323	Bare'e	liver	17	297	ate	a t e	1558	
324	Iban	liver	17	297	atau	a t a u	1558	
325	Berawan (Long Terawan)	liver	17	297	ataj	a t a j	1558	
326	Moken	liver	17	297	kataj	k a t a j	1558	
327	Hanunoo	liver	17	297	ataj	a t a j	1558	
328	Wuna	liver	17	297	gʰete	gʰ e t e	1558	
329	Tetum	liver	17	297	aten	a t e n	1558	
330	Mailu	liver	17	1943	arame	a r a m e	1558	
331	Tsou	liver	17	2105	hʔonu	h ʔ o n u	596	
332	Nias	liver	17	297	ate	a t e	1558	
333	Central Amis	liver	17	297	ataj	a t a j	1558	
334	Central Amis	liver	17	297	ʕataj	ʕ a t a j	1558	
335	Banoni	liver	17	297	date	d a t e	1558	
336	Singhi	liver	17	297	atin	a t i n	1558	
337	Banggi	liver	17	297	ati	a t i	1558	
338	Maloh	breast	18	331	susu	s u s u	1537	
339	Merina (Malagasy)	breast	18	205	nono	n o n o	1537	
340	Thao	breast	18	331	tutu	t u t u	1537	
341	Palauan	breast	18	331	tut	t u t	1537	
342	Tunjung	breast	18	1407	tosoq	t o s o q	1537	
343	Bare'e	breast	18	331	susu	s u s u	1537	
344	Iban	breast	18	331	tusu	t u s u	1537	
345	Berawan (Long Terawan)	breast	18	300	iteʔ	i t e ʔ	1537	
346	Moken	breast	18	755	dadaʔ	d a d a ʔ	58	
347	Hanunoo	breast	18	331	susu	s u s u	1537	
348	Wuna	breast	18	300	titi	t i t i	1537	
349	Tetum	breast	18	331	susun	s u s u n	1537	
350	Mailu	breast	18	1944	hama	h a m a	8	
351	Tsou	breast	18	205	nunʔu	n u n ʔ u	1537	
352	Nias	breast	18	331	fosu	f o s u	1537	
353	Nias	breast	18	331	susu	s u s u	1537	
354	Central Amis	breast	18	2341	faluhaŋ	f a l u h a ŋ	848	
355	Central Amis	breast	18	2342	falohaŋ	f a l o h a ŋ	725	
356	Central Amis	breast	18	331	cucu	c u c u	1537	
357	Chamorro	breast	18	331	susu	s u s u	1537	
358	Banoni	breast	18	331	su	s u	1537	
359	Banggi	breast	18	759	dudu	d u d u	1537	
360	Maloh	shoulder	19	419	babaŋ	b a b a ŋ	1623	
361	Merina (Malagasy)	shoulder	19	1059	soroka	s o r o k a	928	
362	Thao	shoulder	19	102	qalhafa	q a l h a f a	1623	
363	Palauan	shoulder	19	1261	oŋeluŋel	o ŋ e l u ŋ e l	828	
364	Tunjung	shoulder	19	1408	bahuq	b a h u q	1623	
365	Bare'e	shoulder	19	102	awaː	a w aː	1664	
366	Iban	shoulder	19	295	bau	b a u	1623	
367	Berawan (Long Terawan)	shoulder	19	-102	bikih	b i k i h	1623	
368	Hanunoo	shoulder	19	1802	labaj	l a b a j	1623	
369	Wuna	shoulder	19	-102	gʰofea	gʰ o f e a	574	
370	Tetum	shoulder	19	-135	baːs	b aː s	817	
371	Mailu	shoulder	19	1945	gabi	g a b i	827	
372	Tsou	shoulder	19	2106	eiʔsi	e i ʔ s i	1329	
373	Nias	shoulder	19	2231	alisi	a l i s i	1329	
374	Central Amis	shoulder	19	102	afala	a f a l a	1623	
375	Central Amis	shoulder	19	102	ʔafala	ʔ a f a l a	1623	
376	Chamorro	shoulder	19	102	apaga	a p a g a	1623	
377	Banoni	shoulder	19	2610	dzaneko	d z a n e k o	345	
378	Singhi	shoulder	19	781	papi	p a p i	827	
379	Banggi	shoulder	19	2846	owu	o w u	1623	
380	Maloh	to know, be knowledgeable	20	-137	tamu	t a m u	1214	
381	Merina (Malagasy)	to know, be knowledgeable	20	1060	mahalala	m a h a l a l a	1214	
382	Thao	to know, be knowledgeable	20	631	mafazaq	m a f a z a q	1214	
383	Palauan	to know, be knowledgeable	20	1262	meducʰ	m e d u cʰ	1214	
384	Tunjung	to know, be knowledgeable	20	1409	togaʔ	t o g a ʔ	724	
385	Bare'e	to know, be knowledgeable	20	1488	inca	i n c a	529	
386	Iban	to know, be knowledgeable	20	137	tauʔ	t a u ʔ	1214	
387	Iban	to know, be knowledgeable	20	1559	temu	t e m u	1214	
388	Berawan (Long Terawan)	to know, be knowledgeable	20	1634	ninʲon	n i nʲ o n	296	
389	Moken	to know, be knowledgeable	20	1708	nʲədan	nʲ ə d a n	1214	
390	Hanunoo	to know, be knowledgeable	20	137	taʔu	t a ʔ u	1214	
391	Wuna	to know, be knowledgeable	20	204	pandehao	p a n d e h a o	1264	
392	Tetum	to know, be knowledgeable	20	655	hatana	h a t a n a	1214	
393	Mailu	to know, be knowledgeable	20	793	ribariba	r i b a r i b a	1027	
394	Mailu	to know, be knowledgeable	20	1946	vegarai	v e g a r a i	1187	
395	Tsou	to know, be knowledgeable	20	271	bocʰio	b o cʰ i o	385	
396	Nias	to know, be knowledgeable	20	2232	ila	i l a	1336	
397	Central Amis	to know, be knowledgeable	20	631	mafanaq	m a f a n a q	1214	
398	Central Amis	to know, be knowledgeable	20	631	mafanaʔ	m a f a n a ʔ	1214	
399	Banoni	to know, be knowledgeable	20	2611	kuki	k u k i	82	
400	Banoni	to know, be knowledgeable	20	2612	vonogu	v o n o g u	470	
401	Singhi	to know, be knowledgeable	20	2750	puan	p u a n	54	
402	Banggi	to know, be knowledgeable	20	2847	fandi	f a n d i	988	
403	Merina (Malagasy)	to think	21	1061	mihévitra	m i h é v i t r a	1390	
404	Thao	to think	21	1169	maŋqtu	m a ŋ q t u	1307	
405	Palauan	to think	21	1263	omdasu	o m d a s u	779	
406	Bare'e	to think	21	1489	monawa	m o n a w a	567	
407	Iban	to think	21	1560	rundiŋ	r u n d i ŋ	1102	
408	Moken	to think	21	565	məkʰit	m ə kʰ i t	1379	
409	Hanunoo	to think	21	565	umisip	u m i s i p	1379	
410	Hanunoo	to think	21	565	magduman	m a g d u m a n	1182	
411	Tetum	to think	21	500	hanoʔin	h a n o ʔ i n	1182	
412	Mailu	to think	21	-752	sunaːvini	s u n aː v i n i	1490	
413	Tsou	to think	21	2107	maʔmi	m a ʔ m i	987	
414	Nias	to think	21	2233	wai	w a i	664	
415	Central Amis	to think	21	2343	miharateŋ	m i h a r a t e ŋ	446	
416	Central Amis	to think	21	2344	miharateŋ	m i h a r a t e ŋ	270	
417	Chamorro	to think	21	2520	hasːo	h a sː o	884	
418	Banoni	to think	21	2613	varekana	v a r e k a n a	1031	
419	Singhi	to think	21	2751	saka#ŋasuŋ	s a k a # ŋ a s u ŋ	1462	
420	Maloh	to fear	22	787	takut	t a k u t	1585	
421	Merina (Malagasy)	to fear	22	787	tahotra	t a h o t r a	1585	
422	Thao	to fear	22	1170	shuŋkash	s h u ŋ k a s h	1660	
423	Palauan	to fear	22	787	dakt	d a k t	1585	
424	Tunjung	to fear	22	1410	bihin	b i h i n	434	
425	Bare'e	to fear	22	330	maeka	m a e k a	1585	
426	Iban	to fear	22	787	takut	t a k u t	1585	
427	Berawan (Long Terawan)	to fear	22	1635	bikaʔ	b i k a ʔ	280	
428	Moken	to fear	22	1709	gajaːŋ	g a j aː ŋ	907	
429	Moken	to fear	22	-787	lakoːt	l a k oː t	1585	
430	Hanunoo	to fear	22	1803	dalaʔ	d a l a ʔ	1585	
431	Wuna	to fear	22	753	notehi	n o t e h i	1585	
432	Tetum	to fear	22	787	hatauk	h a t a u k	1585	
433	Mailu	to fear	22	-787	taguru	t a g u r u	1585	
434	Tsou	to fear	22	2108	skoeu	s k o e u	348	
435	Nias	to fear	22	787	taʔu	t a ʔ u	1585	
436	Central Amis	to fear	22	798	matalaw	m a t a l a w	1585	
