ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
281	Palauan	bone	15	1260	cʰiuis	cʰ i u i s	1112	
282	Tunjung	bone	15	1405	lah	l a h	1419	
283	Bare'e	bone	15	475	wuku	w u k u	1419	
284	Iban	bone	15	644	tulaŋ	t u l a ŋ	1419	
285	Berawan (Long Terawan)	bone	15	644	tulaŋ	t u l a ŋ	1419	
286	Moken	bone	15	644	kəlaːn	k ə l aː n	1419	
287	Hanunoo	bone	15	128	butʔul	b u t ʔ u l	1419	
288	Wuna	bone	15	475	buku	b u k u	1419	
289	Tetum	bone	15	778	ruʔin	r u ʔ i n	1419	
290	Mailu	bone	15	1942	kisa	k i s a	379	
291	Tsou	bone	15	644	cʉ́ehʉ	c ʉ́ e h ʉ	692	
292	Nias	bone	15	-644	tõla	t õ l a	1419	
293	Central Amis	bone	15	22	ukak	u k a k	1419	
294	Central Amis	bone	15	22	okak	o k a k	1419	
295	Central Amis	bone	15	22	ukak	u k a k	1419	
296	Banoni	bone	15	2609	sipana	s i p a n a	1419	
297	Singhi	bone	15	644	turaŋ	t u r a ŋ	1419	
298	Banggi	bone	15	644	tulagn	t u l a g n	1419	
299	Maloh	intestines	16	723	parut	p a r u t	1329	
300	Merina (Malagasy)	intestines	16	524	tsinaj	t s i n a j	1383	
301	Thao	intestines	16	1168	rumrum	r u m r u m	328	
302	Palauan	intestines	16	-524	delacʰ	d e l a cʰ	1383	
303	Tunjung	intestines	16	-524	usiʔ#ŋaiʔ	u s i ʔ # ŋ a i ʔ	236	
304	Bare'e	intestines	16	1487	wajaː#ntaʔi	w a j aː # n t a ʔ i	1454	
305	Iban	intestines	16	723	perut	p e r u t	1329	
306	Berawan (Long Terawan)	intestines	16	524	tənaiʔ	t ə n a i ʔ	1383	
307	Hanunoo	intestines	16	605	bitukaʔ	b i t u k a ʔ	817	
308	Hanunoo	intestines	16	605	punaʔ	p u n a ʔ	1383	
309	Wuna	intestines	16	1861	ihi#no#tagʰi	i h i # n o # t a gʰ i	1383	
310	Tetum	intestines	16	1884	te#oan	t e # o a n	1383	
311	Mailu	intestines	16	524	sinae	s i n a e	1383	
312	Tsou	intestines	16	2104	soeu	s o e u	1124	
313	Nias	intestines	16	605	betuʔa	b e t u ʔ a	817	
314	Nias	intestines	16	605	riʔi	r i ʔ i	190	
315	Central Amis	intestines	16	524	tinaiq	t i n a i q	1383	
316	Central Amis	intestines	16	524	tinaiʕ	t i n a i ʕ	1383	
317	Banoni	intestines	16	333	kore	k o r e	504	
318	Maloh	liver	17	297	até	a t é	1497	
319	Merina (Malagasy)	liver	17	297	atj	a t j	1497	
320	Thao	liver	17	170	rishi	r i s h i	1095	
321	Palauan	liver	17	-297	cʰad	cʰ a d	1497	
322	Tunjung	liver	17	1406	limpa	l i m p a	1109	
323	Bare'e	liver	17	297	ate	a t e	1497	
324	Iban	liver	17	297	atau	a t a u	1497	
325	Berawan (Long Terawan)	liver	17	297	ataj	a t a j	1497	
326	Moken	liver	17	297	kataj	k a t a j	1497	
327	Hanunoo	liver	17	297	ataj	a t a j	1497	
328	Wuna	liver	17	297	gʰete	gʰ e t e	1497	
329	Tetum	liver	17	297	aten	a t e n	1497	
330	Mailu	liver	17	1943	arame	a r a m e	1497	
331	Tsou	liver	17	2105	hʔonu	h ʔ o n u	573	
332	Nias	liver	17	297	ate	a t e	1497	
333	Central Amis	liver	17	297	ataj	a t a j	1497	
334	Central Amis	liver	17	297	ʕataj	ʕ a t a j	1497	
335	Banoni	liver	17	297	date	d a t e	1497	
336	Singhi	liver	17	297	atin	a t i n	1497	
337	Banggi	liver	17	297	ati	a t i	1497	
338	Maloh	breast	18	331	susu	s u s u	1476	
339	Merina (Malagasy)	breast	18	205	nono	n o n o	1476	
340	Thao	breast	18	331	tutu	t u t u	1476	
341	Palauan	breast	18	331	tut	t u t	1476	
342	Tunjung	breast	18	1407	tosoq	t o s o q	1476	
343	Bare'e	breast	18	331	susu	s u s u	1476	
344	Iban	breast	18	331	tusu	t u s u	1476	
345	Berawan (Long Terawan)	breast	18	300	iteʔ	i t e ʔ	1476	
346	Moken	breast	18	755	dadaʔ	d a d a ʔ	56	
347	Hanunoo	breast	18	331	susu	s u s u	1476	
348	Wuna	breast	18	300	titi	t i t i	1476	
349	Tetum	breast	18	331	susun	s u s u n	1476	
350	Mailu	breast	18	1944	hama	h a m a	8	
351	Tsou	breast	18	205	nunʔu	n u n ʔ u	1476	
352	Nias	breast	18	331	fosu	f o s u	1476	
353	Nias	breast	18	331	susu	s u s u	1476	
354	Central Amis	breast	18	2341	faluhaŋ	f a l u h a ŋ	816	
355	Central Amis	breast	18	2342	falohaŋ	f a l o h a ŋ	697	
356	Central Amis	breast	18	331	cucu	c u c u	1476	
357	Chamorro	breast	18	331	susu	s u s u	1476	
358	Banoni	breast	18	331	su	s u	1476	
359	Banggi	breast	18	759	dudu	d u d u	1476	
360	Maloh	shoulder	19	419	babaŋ	b a b a ŋ	1561	
361	Merina (Malagasy)	shoulder	19	1059	soroka	s o r o k a	893	
362	Thao	shoulder	19	102	qalhafa	q a l h a f a	1561	
363	Palauan	shoulder	19	1261	oŋeluŋel	o ŋ e l u ŋ e l	797	
364	Tunjung	shoulder	19	1408	bahuq	b a h u q	1561	
365	Bare'e	shoulder	19	102	awaː	a w aː	1602	
366	Iban	shoulder	19	295	bau	b a u	1561	
367	Berawan (Long Terawan)	shoulder	19	-102	bikih	b i k i h	1561	
368	Hanunoo	shoulder	19	1802	labaj	l a b a j	1561	
369	Wuna	shoulder	19	-102	gʰofea	gʰ o f e a	552	
370	Tetum	shoulder	19	-135	baːs	b aː s	786	
371	Mailu	shoulder	19	1945	gabi	g a b i	796	
372	Tsou	shoulder	19	2106	eiʔsi	e i ʔ s i	1274	
373	Nias	shoulder	19	2231	alisi	a l i s i	1274	
374	Central Amis	shoulder	19	102	afala	a f a l a	1561	
375	Central Amis	shoulder	19	102	ʔafala	ʔ a f a l a	1561	
376	Chamorro	shoulder	19	102	apaga	a p a g a	1561	
377	Banoni	shoulder	19	2610	dzaneko	d z a n e k o	332	
378	Singhi	shoulder	19	781	papi	p a p i	796	
379	Banggi	shoulder	19	2846	owu	o w u	1561	
380	Maloh	to know, be knowledgeable	20	-137	tamu	t a m u	1165	
381	Merina (Malagasy)	to know, be knowledgeable	20	1060	mahalala	m a h a l a l a	1165	
382	Thao	to know, be knowledgeable	20	631	mafazaq	m a f a z a q	1165	
383	Palauan	to know, be knowledgeable	20	1262	meducʰ	m e d u cʰ	1165	
384	Tunjung	to know, be knowledgeable	20	1409	togaʔ	t o g a ʔ	696	
385	Bare'e	to know, be knowledgeable	20	1488	inca	i n c a	1281	
386	Iban	to know, be knowledgeable	20	137	tauʔ	t a u ʔ	1165	
387	Iban	to know, be knowledgeable	20	1559	temu	t e m u	1165	
388	Berawan (Long Terawan)	to know, be knowledgeable	20	1634	ninʲon	n i nʲ o n	283	
389	Moken	to know, be knowledgeable	20	1708	nʲədan	nʲ ə d a n	1165	
390	Hanunoo	to know, be knowledgeable	20	137	taʔu	t a ʔ u	1165	
391	Wuna	to know, be knowledgeable	20	204	pandehao	p a n d e h a o	1210	
392	Tetum	to know, be knowledgeable	20	655	hatana	h a t a n a	1165	
393	Mailu	to know, be knowledgeable	20	793	ribariba	r i b a r i b a	989	
394	Mailu	to know, be knowledgeable	20	1946	vegarai	v e g a r a i	1139	
395	Tsou	to know, be knowledgeable	20	271	bocʰio	b o cʰ i o	371	
396	Nias	to know, be knowledgeable	20	2232	ila	i l a	1281	
397	Central Amis	to know, be knowledgeable	20	631	mafanaq	m a f a n a q	1165	
398	Central Amis	to know, be knowledgeable	20	631	mafanaʔ	m a f a n a ʔ	1165	
399	Banoni	to know, be knowledgeable	20	2611	kuki	k u k i	78	
400	Banoni	to know, be knowledgeable	20	2612	vonogu	v o n o g u	453	
401	Singhi	to know, be knowledgeable	20	2750	puan	p u a n	52	
402	Banggi	to know, be knowledgeable	20	2847	fandi	f a n d i	952	
403	Merina (Malagasy)	to think	21	1061	mihévitra	m i h é v i t r a	1334	
404	Thao	to think	21	1169	maŋqtu	m a ŋ q t u	1253	
405	Palauan	to think	21	1263	omdasu	o m d a s u	749	
406	Bare'e	to think	21	1489	monawa	m o n a w a	545	
407	Iban	to think	21	1560	rundiŋ	r u n d i ŋ	1059	
408	Moken	to think	21	565	məkʰit	m ə kʰ i t	1324	
409	Hanunoo	to think	21	565	umisip	u m i s i p	1324	
410	Hanunoo	to think	21	565	magduman	m a g d u m a n	1134	
411	Tetum	to think	21	500	hanoʔin	h a n o ʔ i n	1134	
412	Mailu	to think	21	-752	sunaːvini	s u n aː v i n i	1431	
413	Tsou	to think	21	2107	maʔmi	m a ʔ m i	951	
414	Nias	to think	21	2233	wai	w a i	640	
415	Central Amis	to think	21	2343	miharateŋ	m i h a r a t e ŋ	429	
416	Central Amis	to think	21	2344	miharateŋ	m i h a r a t e ŋ	258	
417	Chamorro	to think	21	2520	hasːo	h a sː o	850	
418	Banoni	to think	21	2613	varekana	v a r e k a n a	993	
419	Singhi	to think	21	2751	saka#ŋasuŋ	s a k a # ŋ a s u ŋ	1404	
420	Maloh	to fear	22	787	takut	t a k u t	1523	
421	Merina (Malagasy)	to fear	22	787	tahotra	t a h o t r a	1523	
422	Thao	to fear	22	1170	shuŋkash	s h u ŋ k a s h	1598	
423	Palauan	to fear	22	787	dakt	d a k t	1523	
424	Tunjung	to fear	22	1410	bihin	b i h i n	418	
425	Bare'e	to fear	22	330	maeka	m a e k a	1523	
426	Iban	to fear	22	787	takut	t a k u t	1523	
427	Berawan (Long Terawan)	to fear	22	1635	bikaʔ	b i k a ʔ	268	
428	Moken	to fear	22	1709	gajaːŋ	g a j aː ŋ	872	
429	Moken	to fear	22	-787	lakoːt	l a k oː t	1523	
430	Hanunoo	to fear	22	1803	dalaʔ	d a l a ʔ	1523	
431	Wuna	to fear	22	753	notehi	n o t e h i	1523	
432	Tetum	to fear	22	787	hatauk	h a t a u k	1523	
433	Mailu	to fear	22	-787	taguru	t a g u r u	1523	
434	Tsou	to fear	22	2108	skoeu	s k o e u	335	
435	Nias	to fear	22	787	taʔu	t a ʔ u	1523	
436	Central Amis	to fear	22	798	matalaw	m a t a l a w	1523	
