ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
195	Central Amis	dirty	10	2336	maacek	m a a c e k	913	
196	Central Amis	dirty	10	2337	makalit	m a k a l i t	913	
197	Chamorro	dirty	10	2518	hoplat	h o p l a t	685	
198	Banoni	dirty	10	2605	kiːpi	k iː p i	913	
199	Singhi	dirty	10	2747	kais	k a i s	913	
200	Singhi	dirty	10	2748	sirida	s i r i d a	112	
201	Banggi	dirty	10	567	damak	d a m a k	913	
202	Merina (Malagasy)	dust	11	1057	vovoka	v o v o k a	830	
203	Bare'e	dust	11	182	awu	a w u	830	
204	Iban	dust	11	703	abu	a b u	830	
205	Iban	dust	11	182	apok	a p o k	830	
206	Berawan (Long Terawan)	dust	11	182	apoʔ	a p o ʔ	830	
207	Moken	dust	11	703	kaboj	k a b o j	830	
208	Hanunoo	dust	11	182	gabuk	g a b u k	830	
209	Hanunoo	dust	11	182	pukapuk	p u k a p u k	830	
210	Tetum	dust	11	-182	rai#ahun	r a i # a h u n	830	
211	Mailu	dust	11	1939	veve	v e v e	869	
212	Central Amis	dust	11	2338	taʔfod	t a ʔ f o d	830	
213	Banoni	dust	11	2606	ramuta	r a m u t a	830	
214	Singhi	dust	11	182	abux	a b u x	830	
215	Singhi	dust	11	182	sapok	s a p o k	830	
216	Banggi	dust	11	-182	auː	a uː	830	
217	Maloh	skin	12	216	kulit	k u l i t	758	
218	Merina (Malagasy)	skin	12	-216	hoditra	h o d i t r a	758	
219	Thao	skin	12	1166	shapa	s h a p a	758	
220	Palauan	skin	12	1258	budél	b u d é l	758	
221	Tunjung	skin	12	216	kulit	k u l i t	758	
222	Bare'e	skin	12	1486	pela	p e l a	758	
223	Iban	skin	12	216	kulit	k u l i t	758	
224	Berawan (Long Terawan)	skin	12	216	kulaiʔ	k u l a i ʔ	758	
225	Moken	skin	12	1706	bulaŋ	b u l a ŋ	758	
226	Hanunoo	skin	12	428	tarip	t a r i p	758	
227	Hanunoo	skin	12	1800	lukub	l u k u b	758	
228	Wuna	skin	12	216	kuli	k u l i	758	
229	Tetum	skin	12	216	kulit	k u l i t	758	
230	Mailu	skin	12	768	opi	o p i	697	
231	Tsou	skin	12	2102	snʉ́fʉ	s n ʉ́ f ʉ	422	
232	Nias	skin	12	216	uli	u l i	758	
233	Central Amis	skin	12	835	faŋes	f a ŋ e s	758	
234	Central Amis	skin	12	835	faŋes	f a ŋ e s	758	
235	Chamorro	skin	12	2519	lasːas	l a sː a s	758	
236	Banoni	skin	12	2607	kabunu	k a b u n u	697	
237	Singhi	skin	12	216	kurit	k u r i t	758	
238	Banggi	skin	12	-216	kubal	k u b a l	758	
239	Maloh	back	13	838	balakaŋ	b a l a k a ŋ	702	
240	Thao	back	13	832	rikus	r i k u s	702	
241	Palauan	back	13	1259	uulk	u u l k	702	
242	Tunjung	back	13	621	puŋuŋ	p u ŋ u ŋ	702	
243	Bare'e	back	13	832	taliku	t a l i k u	702	
244	Iban	back	13	838	belakaŋ	b e l a k a ŋ	702	
245	Berawan (Long Terawan)	back	13	832	likon	l i k o n	702	
246	Moken	back	13	832	lekoːt	l e k oː t	702	
247	Hanunoo	back	13	1801	daju	d a j u	702	
248	Tetum	back	13	111	kotːuk	k o tː u k	702	
249	Mailu	back	13	-157	deniabo	d e n i a b o	202	
250	Mailu	back	13	1940	doe	d o e	702	
251	Tsou	back	13	348	fʔuhu	f ʔ u h u	702	
252	Nias	back	13	2229	hulu	h u l u	702	
253	Central Amis	back	13	2339	kulur	k u l u r	702	
254	Central Amis	back	13	2340	koror	k o r o r	702	
255	Banoni	back	13	2608	tsugʰi	t s u gʰ i	702	
256	Singhi	back	13	2749	dug	d u g	702	
257	Maloh	belly	14	146	bataŋ	b a t a ŋ	902	
258	Merina (Malagasy)	belly	14	1058	kibo	k i b o	902	
259	Thao	belly	14	17	tiaz	t i a z	902	
260	Palauan	belly	14	-17	diil	d i i l	902	
261	Tunjung	belly	14	1404	naiʔ	n a i ʔ	902	
262	Bare'e	belly	14	249	kompo	k o m p o	902	
263	Iban	belly	14	840	perut	p e r u t	902	
264	Berawan (Long Terawan)	belly	14	17	tijan	t i j a n	902	
265	Moken	belly	14	1707	lakeʔ	l a k e ʔ	902	
266	Hanunoo	belly	14	17	tijan	t i j a n	902	
267	Wuna	belly	14	76	tagʰi	t a gʰ i	902	
268	Tetum	belly	14	-249	kabun	k a b u n	902	
269	Mailu	belly	14	1941	amara	a m a r a	902	
270	Tsou	belly	14	2103	bʉeo	b ʉ e o	529	
271	Nias	belly	14	2230	talu	t a l u	902	
272	Central Amis	belly	14	17	tial	t i a l	902	
273	Central Amis	belly	14	17	tial	t i a l	902	
274	Chamorro	belly	14	17	tujan	t u j a n	902	
275	Banoni	belly	14	-674	kobi	k o b i	64	
276	Singhi	belly	14	17	tain	t a i n	902	
277	Banggi	belly	14	17	tiagn	t i a g n	902	
278	Maloh	bone	15	644	tulaŋ	t u l a ŋ	746	
279	Merina (Malagasy)	bone	15	644	taolana	t a o l a n a	746	
280	Thao	bone	15	1167	puqu	p u q u	746	
281	Palauan	bone	15	1260	cʰiuis	cʰ i u i s	746	
282	Tunjung	bone	15	1405	lah	l a h	746	
283	Bare'e	bone	15	475	wuku	w u k u	746	
284	Iban	bone	15	644	tulaŋ	t u l a ŋ	746	
285	Berawan (Long Terawan)	bone	15	644	tulaŋ	t u l a ŋ	746	
286	Moken	bone	15	644	kəlaːn	k ə l aː n	746	
287	Hanunoo	bone	15	128	butʔul	b u t ʔ u l	746	
288	Wuna	bone	15	475	buku	b u k u	746	
289	Tetum	bone	15	778	ruʔin	r u ʔ i n	746	
290	Mailu	bone	15	1942	kisa	k i s a	206	
291	Tsou	bone	15	644	cʉ́ehʉ	c ʉ́ e h ʉ	362	
292	Nias	bone	15	-644	tõla	t õ l a	746	
293	Central Amis	bone	15	22	ukak	u k a k	746	
294	Central Amis	bone	15	22	okak	o k a k	746	
295	Central Amis	bone	15	22	ukak	u k a k	746	
296	Banoni	bone	15	2609	sipana	s i p a n a	746	
297	Singhi	bone	15	644	turaŋ	t u r a ŋ	746	
298	Banggi	bone	15	644	tulagn	t u l a g n	746	
299	Maloh	intestines	16	723	parut	p a r u t	721	
300	Merina (Malagasy)	intestines	16	524	tsinaj	t s i n a j	721	
301	Thao	intestines	16	1168	rumrum	r u m r u m	174	
302	Palauan	intestines	16	-524	delacʰ	d e l a cʰ	721	
303	Tunjung	intestines	16	-524	usiʔ#ŋaiʔ	u s i ʔ # ŋ a i ʔ	721	
304	Bare'e	intestines	16	1487	wajaː#ntaʔi	w a j aː # n t a ʔ i	772	
305	Iban	intestines	16	723	perut	p e r u t	721	
306	Berawan (Long Terawan)	intestines	16	524	tənaiʔ	t ə n a i ʔ	721	
307	Hanunoo	intestines	16	605	bitukaʔ	b i t u k a ʔ	721	
308	Hanunoo	intestines	16	605	punaʔ	p u n a ʔ	721	
309	Wuna	intestines	16	1861	ihi#no#tagʰi	i h i # n o # t a gʰ i	721	
310	Tetum	intestines	16	1884	te#oan	t e # o a n	721	
311	Mailu	intestines	16	524	sinae	s i n a e	721	
312	Tsou	intestines	16	2104	soeu	s o e u	587	
313	Nias	intestines	16	605	betuʔa	b e t u ʔ a	721	
314	Nias	intestines	16	605	riʔi	r i ʔ i	104	
315	Central Amis	intestines	16	524	tinaiq	t i n a i q	721	
316	Central Amis	intestines	16	524	tinaiʕ	t i n a i ʕ	721	
317	Banoni	intestines	16	333	kore	k o r e	721	
318	Maloh	liver	17	297	até	a t é	810	
319	Merina (Malagasy)	liver	17	297	atj	a t j	810	
320	Thao	liver	17	170	rishi	r i s h i	810	
321	Palauan	liver	17	-297	cʰad	cʰ a d	810	
322	Tunjung	liver	17	1406	limpa	l i m p a	578	
323	Bare'e	liver	17	297	ate	a t e	810	
324	Iban	liver	17	297	atau	a t a u	810	
325	Berawan (Long Terawan)	liver	17	297	ataj	a t a j	810	
326	Moken	liver	17	297	kataj	k a t a j	810	
327	Hanunoo	liver	17	297	ataj	a t a j	810	
328	Wuna	liver	17	297	gʰete	gʰ e t e	810	
329	Tetum	liver	17	297	aten	a t e n	810	
330	Mailu	liver	17	1943	arame	a r a m e	810	
331	Tsou	liver	17	2105	hʔonu	h ʔ o n u	305	
332	Nias	liver	17	297	ate	a t e	810	
333	Central Amis	liver	17	297	ataj	a t a j	810	
334	Central Amis	liver	17	297	ʕataj	ʕ a t a j	810	
335	Banoni	liver	17	297	date	d a t e	810	
336	Singhi	liver	17	297	atin	a t i n	810	
337	Banggi	liver	17	297	ati	a t i	810	
338	Maloh	breast	18	331	susu	s u s u	791	
339	Merina (Malagasy)	breast	18	205	nono	n o n o	791	
340	Thao	breast	18	331	tutu	t u t u	791	
341	Palauan	breast	18	331	tut	t u t	791	
342	Tunjung	breast	18	1407	tosoq	t o s o q	791	
343	Bare'e	breast	18	331	susu	s u s u	791	
344	Iban	breast	18	331	tusu	t u s u	791	
345	Berawan (Long Terawan)	breast	18	300	iteʔ	i t e ʔ	791	
346	Moken	breast	18	755	dadaʔ	d a d a ʔ	29	
347	Hanunoo	breast	18	331	susu	s u s u	791	
348	Wuna	breast	18	300	titi	t i t i	791	
349	Tetum	breast	18	331	susun	s u s u n	791	
350	Mailu	breast	18	1944	hama	h a m a	5	
351	Tsou	breast	18	205	nunʔu	n u n ʔ u	791	
352	Nias	breast	18	331	fosu	f o s u	791	
353	Nias	breast	18	331	susu	s u s u	791	
354	Central Amis	breast	18	2341	faluhaŋ	f a l u h a ŋ	424	
355	Central Amis	breast	18	2342	falohaŋ	f a l o h a ŋ	364	
356	Central Amis	breast	18	331	cucu	c u c u	791	
357	Chamorro	breast	18	331	susu	s u s u	791	
358	Banoni	breast	18	331	su	s u	791	
359	Banggi	breast	18	759	dudu	d u d u	791	
360	Maloh	shoulder	19	419	babaŋ	b a b a ŋ	907	
361	Merina (Malagasy)	shoulder	19	1059	soroka	s o r o k a	463	
362	Thao	shoulder	19	102	qalhafa	q a l h a f a	907	
363	Palauan	shoulder	19	1261	oŋeluŋel	o ŋ e l u ŋ e l	417	
364	Tunjung	shoulder	19	1408	bahuq	b a h u q	907	
365	Bare'e	shoulder	19	102	awaː	a w aː	907	
366	Iban	shoulder	19	295	bau	b a u	907	
367	Berawan (Long Terawan)	shoulder	19	-102	bikih	b i k i h	907	
368	Hanunoo	shoulder	19	1802	labaj	l a b a j	907	
369	Wuna	shoulder	19	-102	gʰofea	gʰ o f e a	294	
370	Tetum	shoulder	19	-135	baːs	b aː s	907	
371	Mailu	shoulder	19	1945	gabi	g a b i	416	
372	Tsou	shoulder	19	2106	eiʔsi	e i ʔ s i	658	
373	Nias	shoulder	19	2231	alisi	a l i s i	658	
374	Central Amis	shoulder	19	102	afala	a f a l a	907	
375	Central Amis	shoulder	19	102	ʔafala	ʔ a f a l a	907	
376	Chamorro	shoulder	19	102	apaga	a p a g a	907	
377	Banoni	shoulder	19	2610	dzaneko	d z a n e k o	178	
378	Singhi	shoulder	19	781	papi	p a p i	416	
379	Banggi	shoulder	19	2846	owu	o w u	907	
380	Maloh	to know, be knowledgeable	20	-137	tamu	t a m u	663	
381	Merina (Malagasy)	to know, be knowledgeable	20	1060	mahalala	m a h a l a l a	663	
382	Thao	to know, be knowledgeable	20	631	mafazaq	m a f a z a q	663	
383	Palauan	to know, be knowledgeable	20	1262	meducʰ	m e d u cʰ	663	
384	Tunjung	to know, be knowledgeable	20	1409	togaʔ	t o g a ʔ	663	
385	Bare'e	to know, be knowledgeable	20	1488	inca	i n c a	663	
386	Iban	to know, be knowledgeable	20	137	tauʔ	t a u ʔ	663	
387	Iban	to know, be knowledgeable	20	1559	temu	t e m u	663	
388	Berawan (Long Terawan)	to know, be knowledgeable	20	1634	ninʲon	n i nʲ o n	151	
389	Moken	to know, be knowledgeable	20	1708	nʲədan	nʲ ə d a n	663	
390	Hanunoo	to know, be knowledgeable	20	137	taʔu	t a ʔ u	663	
391	Wuna	to know, be knowledgeable	20	204	pandehao	p a n d e h a o	628	
392	Tetum	to know, be knowledgeable	20	655	hatana	h a t a n a	663	
393	Mailu	to know, be knowledgeable	20	793	ribariba	r i b a r i b a	519	
394	Mailu	to know, be knowledgeable	20	1946	vegarai	v e g a r a i	596	
395	Tsou	to know, be knowledgeable	20	271	bocʰio	b o cʰ i o	201	
396	Nias	to know, be knowledgeable	20	2232	ila	i l a	663	
397	Central Amis	to know, be knowledgeable	20	631	mafanaq	m a f a n a q	663	
398	Central Amis	to know, be knowledgeable	20	631	mafanaʔ	m a f a n a ʔ	663	
399	Banoni	to know, be knowledgeable	20	2611	kuki	k u k i	43	
400	Banoni	to know, be knowledgeable	20	2612	vonogu	v o n o g u	246	
401	Singhi	to know, be knowledgeable	20	2750	puan	p u a n	663	
402	Banggi	to know, be knowledgeable	20	2847	fandi	f a n d i	499	
403	Merina (Malagasy)	to think	21	1061	mihévitra	m i h é v i t r a	736	
404	Thao	to think	21	1169	maŋqtu	m a ŋ q t u	651	
405	Palauan	to think	21	1263	omdasu	o m d a s u	736	
406	Bare'e	to think	21	1489	monawa	m o n a w a	736	
407	Iban	to think	21	1560	rundiŋ	r u n d i ŋ	736	
408	Moken	to think	21	565	məkʰit	m ə kʰ i t	736	
409	Hanunoo	to think	21	565	umisip	u m i s i p	736	
410	Hanunoo	to think	21	565	magduman	m a g d u m a n	736	
411	Tetum	to think	21	500	hanoʔin	h a n o ʔ i n	736	
412	Mailu	to think	21	-752	sunaːvini	s u n aː v i n i	754	
413	Tsou	to think	21	2107	maʔmi	m a ʔ m i	498	
414	Nias	to think	21	2233	wai	w a i	337	
415	Central Amis	to think	21	2343	miharateŋ	m i h a r a t e ŋ	736	
416	Central Amis	to think	21	2344	miharateŋ	m i h a r a t e ŋ	736	
417	Chamorro	to think	21	2520	hasːo	h a sː o	736	
418	Banoni	to think	21	2613	varekana	v a r e k a n a	522	
419	Singhi	to think	21	2751	saka#ŋasuŋ	s a k a # ŋ a s u ŋ	736	
420	Maloh	to fear	22	787	takut	t a k u t	835	
421	Merina (Malagasy)	to fear	22	787	tahotra	t a h o t r a	835	
422	Thao	to fear	22	1170	shuŋkash	s h u ŋ k a s h	903	
423	Palauan	to fear	22	787	dakt	d a k t	835	
424	Tunjung	to fear	22	1410	bihin	b i h i n	229	
425	Bare'e	to fear	22	330	maeka	m a e k a	835	
426	Iban	to fear	22	787	takut	t a k u t	835	
427	Berawan (Long Terawan)	to fear	22	1635	bikaʔ	b i k a ʔ	835	
428	Moken	to fear	22	1709	gajaːŋ	g a j aː ŋ	454	
429	Moken	to fear	22	-787	lakoːt	l a k oː t	835	
430	Hanunoo	to fear	22	1803	dalaʔ	d a l a ʔ	835	
431	Wuna	to fear	22	753	notehi	n o t e h i	835	
432	Tetum	to fear	22	787	hatauk	h a t a u k	835	
433	Mailu	to fear	22	-787	taguru	t a g u r u	835	
434	Tsou	to fear	22	2108	skoeu	s k o e u	179	
435	Nias	to fear	22	787	taʔu	t a ʔ u	835	
436	Central Amis	to fear	22	798	matalaw	m a t a l a w	835	
437	Chamorro	to fear	22	2521	kinibatde	k i n i b a t d e	516	
438	Banoni	to fear	22	2614	vere	v e r e	838	
439	Singhi	to fear	22	2752	toru	t o r u	835	
440	Banggi	to fear	22	2848	molok	m o l o k	835	
441	Maloh	blood	23	572	daraʔ	d a r a ʔ	844	
442	Merina (Malagasy)	blood	23	572	ra	r a	844	
443	Thao	blood	23	1171	talhum	t a l h u m	844	
444	Palauan	blood	23	1264	rasecʰ	r a s e cʰ	844	
445	Tunjung	blood	23	572	rahaʔ	r a h a ʔ	844	
446	Bare'e	blood	23	572	daː	d aː	844	
447	Iban	blood	23	572	darah	d a r a h	844	
448	Berawan (Long Terawan)	blood	23	346	səma	s ə m a	844	
