ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID	NewCogID	
81	Bihari	ashes	4	chaur	cʰaur	cʰ au r	2182	413	
82	Oriya	ashes	4	bhɔsmoɔ	bʱɔsmoɔ	bʱ ɔ s m oɔ	2189	579	
83	Oriya	ashes	4	pãũsɔ	paːũsɔ	p aːũ s ɔ	3389	24	
84	Urdu	ashes	4	ɾɑkʰ	ɾɑkʰ	ɾ ɑ kʰ	1592	579	
85	Swedish	ashes	4	'aska	aska	a s k a	178	579	
86	Marathi	ashes	4	'bʱəsmə	bʱəsmə	bʱ ə s m ə	2189	579	
87	Catalan	at	5	a	a	a	2542	717	
88	Czech	at	5	ʊ	ʊ	ʊ	2540	717	
89	Danish	at	5	veð	veð	v e ð	2545	717	
90	Dutch_List	at	5	tə	tə	t ə	2546	717	
91	English	at	5	æt	æt	æ t	2542	717	
92	French	at	5	a	a	a	2542	717	
93	German	at	5	an	an	a n	2544	717	
94	Greek_Mod	at	5	se̞	se̞	s e̞	1449	717	
95	Italian	at	5	a, ad	a	a	2542	717	
96	Marathi	at	5	t, tʰe	t	t	1659	717	
97	Polish	at	5	v	v	v	2535	717	
98	Portuguese_ST	at	5	ɐ̃j	ɐ̃j	ɐ̃ j	2535	717	
99	Russian	at	5	v	v	v	2535	717	
100	Spanish	at	5	a	a	a	2542	717	
101	Swedish	at	5	viːd	viːd	v iː d	2545	717	
102	Breton_ST	at	5	e, ẽn	e	e	2535	717	
103	Oriya	at	5	ṭhare	ʈʰare	ʈʰ a r e	2537	717	
104	Oriya	at	5	re	re	r e	2537	717	
105	Urdu	at	5	pəɾ, pɛ	pəɾ	p ə ɾ	2536	717	
106	Czech	at	5	pr̝̊ɪ	pr̝ɪ	p r̝ ɪ	2538	717	
107	Russian	at	5	u	u	u	2540	717	
108	Catalan	at	5	pər	pər	p ə r	3544	717	
109	Portuguese_ST	at	5	a	a	a	2543	717	
110	Swedish	at	5	po:	poː	p oː	3561	717	
111	Marathi	at	5	'wadzta	wadzta	w a d z t a	1829	173	
112	Armenian_Mod	at	5	um	um	u m	3582	717	
113	Armenian_Mod	at	5	in	in	i n	3588	717	
114	Breton_ST	back	6	kɛjn	kɛjn	k ɛ j n	969	623	
115	Catalan	back	6	əs'paʎʎə	əspaʎʎə	ə s p a ʎː ə	2186	623	
116	Danish	back	6	b̥ɛj	b̥ɛj	b̥ ɛ j	180	623	
117	Dutch_List	back	6	rʏχ	rʏχ	r ʏ χ	2183	623	
118	English	back	6	bæk	bæk	b æ k	180	623	
119	French	back	6	do	do	d o	851	623	
120	German	back	6	'rijkn̩	rijkn̩	r i j k n̩	2183	82	
121	Greek_Mod	back	6	ˈplati	plati	p l a t i	1580	623	
122	Italian	back	6	'dɔsso	dɔsso	d ɔ sː o	851	623	
123	Marathi	back	6	patʰ	patʰ	p a tʰ	686	623	
124	Polish	back	6	'plɛʦɨ	plɛʦɨ	p l ɛ ʦ ɨ	1885	623	
125	Russian	back	6	spi'na	spina	s p i n a	2059	623	
126	Spanish	back	6	es'palda	espalda	e s p a l d a	2186	623	
127	Swedish	back	6	rʏg	rʏg	r ʏ g	2183	623	
128	Bihari	back	6	piʈa	piʈa	p i ʈ a	686	623	
129	Bihari	back	6	ɖar	ɖar	ɖ a r	3391	623	
130	Oriya	back	6	piṭhi	piʈʰi	p i ʈʰ i	686	623	
131	Urdu	back	6	kəməɾ	kəməɾ	k ə m ə ɾ	3453	623	
132	Catalan	back	6	əs'kɛnə	əskɛnə	ə s k ɛ n ə	2551	623	
133	Portuguese_ST	back	6	ˈkɔʃtɐʃ	kɔʃtɐʃ	k ɔ ʃ t ɐ ʃ	3533	623	
134	Armenian_Mod	back	6	meʧʰkʰ	meʧʰkʰ	m e ʧʰ kʰ	3589	421	
135	Czech	back	6	zaːda	zaːda	z aː d a	3591	462	
136	Breton_ST	bad	7	fal	fal	f a l	970	630	
137	Catalan	bad	7	mal	mal	m a l	852	630	
138	Danish	bad	7	ɔn	ɔn	ɔ n	2191	630	
139	Dutch_List	bad	7	slɛχt	slɛχt	s l ɛ χ t	181	630	
140	English	bad	7	bæd	bæd	b æ d	2194	630	
141	French	bad	7	mɔvɛ	mɔvɛ	m ɔ v ɛ	852	630	
142	German	bad	7	ʃlɛçt	ʃlɛçt	ʃ l ɛ ç t	181	630	
143	Greek_Mod	bad	7	kaˈko̞s	kako̞s	k a k o̞ s	1451	630	
144	Italian	bad	7	kat'tivo	kattivo	k a tː i v o	2196	630	
145	Marathi	bad	7	wa͜i:ʈ	wa͜iːʈ	w a͜iː ʈ	3387	648	
146	Polish	bad	7	zwɨ	zwɨ	z w ɨ	1197	630	
147	Portuguese_ST	bad	7	maw	maw	m a w	852	630	
148	Russian	bad	7	plo'xoj	ploxoj	p l o x o j	3388	630	
149	Spanish	bad	7	'malo	malo	m a l o	852	630	
150	Swedish	bad	7	ˈdoː.lɪ(ɡ)	doː.lɪɡ	d oː l ɪ ɡ	2038	630	
151	Armenian_Mod	bad	7	vɑt	vɑt	v ɑ t	2190	404	
152	Bihari	bad	7	khərap	kʰərap	kʰ ə r a p	4	232	
153	Oriya	bad	7	khɔrap(ɔ)	kʰɔrapɔ	kʰ ɔ r a p ɔ	4	232	
154	Urdu	bad	7	bʊɾɑ	bʊɾɑ	b ʊ ɾ ɑ	2553	671	
155	Swedish	bad	7	und	und	u n d	2191	630	
156	Swedish	bad	7	'ʉ:səl	ʉːsəl	ʉː s ə l	2195	630	
157	Urdu	bad	7	χəɾɑb	χəɾɑb	χ ə ɾ ɑ b	4	232	
158	Czech	bad	7	zliː	zliː	z l iː	1197	630	
159	Czech	bark	8	kuːra	kuːra	k uː r a	182	491	
160	Catalan	bark	8	əs'kɔrsə	əskɔrsə	ə s k ɔ r s ə	182	491	
161	Breton_ST	bark	8	rysk	rysk	r y s k	971	262	
162	Danish	bark	8	b̥ɑːg̥ʰ	b̥ɑːg̥ʰ	b̥ ɑː g̥ʰ	1305	491	
163	Dutch_List	bark	8	sχɔrs	sχɔrs	s χ ɔ r s	182	491	
164	English	bark	8	bɑ:k	bɑːk	b ɑː k	1305	491	
165	French	bark	8	ekɔʀs	ekɔʀs	e k ɔ ʀ s	182	491	
166	German	bark	8	'rɪndə	rɪndə	r ɪ n d ə	1438	491	
167	Greek_Mod	bark	8	ðe̞ˈ(n)dro̞fluˌða	ðe̞ndro̞fluða	ð e̞ n d r o̞ f l u ð a	3390	10	
168	Italian	bark	8	'skɔrdza	skɔrdza	s k ɔ r d z a	182	491	
169	Marathi	bark	8	sal	sal	s a l	750	491	
170	Polish	bark	8	ˈkɔra	kɔra	k ɔ r a	182	491	
171	Russian	bark	8	ko'ra	kora	k o r a	182	491	
172	Spanish	bark	8	koɾ'teθa	koɾteθa	k o ɾ t e θ a	182	491	
173	Swedish	bark	8	bark	bark	b a r k	1305	491	
174	Bihari	bark	8	chal	cʰal	cʰ a l	750	491	
175	Oriya	bark	8	čheli	čheli	č h e l i	750	491	
176	Oriya	bark	8	bɔkɔḷɔ	bɔkɔɭɔ	b ɔ k ɔ ɭ ɔ	1798	491	
177	Urdu	bark	8	ʧɑl	ʧɑl	ʧ ɑ l	750	491	
178	German	bark	8	'bɔrkə	bɔrkə	b ɔ r k ə	1305	491	
179	Italian	bark	8	kor'tettʃa	kortetʧa	k o r t e t ʧ a	182	491	
180	Armenian_Mod	bark	8	kɛˈʁɛv	kɛʁɛv	k ɛ ʁ ɛ v	570	69	
181	Portuguese_ST	bark	8	ˈkaʃkɐ	kaʃkɐ	k a ʃ k ɐ	182	491	
182	German	because	9	va‿il	vail	v ai l	1439	755	
183	Breton_ST	because	9	pɛ'gwi:r	pɛgwiːr	p ɛ g w iː r	3392	740	
184	Marathi	because	9	'kaɾəɳ	kaɾəɳ	k a ɾ ə ɳ	751	755	
185	Swedish	because	9	e'me:dan	emeːdan	e m eː d a n	2100	755	
186	Armenian_Mod	because	9	voɾovhɛˈtɛv	voɾovhɛtɛv	v o ɾ o v h ɛ t ɛ v	3393	564	
187	English	because	9	bɪkɒz	bɪkɒz	b ɪ k ɒ z	1341	347	
188	Oriya	because	9	karɔṇɔ	karɔɳɔ	k a r ɔ ɳ ɔ	751	755	
189	Oriya	because	9	hetu	hetu	h e t u	3397	755	
190	Oriya	because	9	jogu	jogu	j o g u	3398	201	
191	Oriya	because	9	boli	boli	b o l i	3399	72	
192	Urdu	because	9	kjũ ke	kjuː#ke	k j uː # k e	1660	125	
193	Polish	because	9	bɔ	bɔ	b ɔ	2096	755	
194	Greek_Mod	because	9	ˌðiˈo̞ti	ðio̞ti	ð io̞ t i	3580	755	
195	Czech	belly	10	br̝ɪxo	br̝ɪxo	b r̝ ɪ x o	1218	711	
196	English	belly	10	bɛlɪ	bɛlɪ	b ɛ l ɪ	184	711	
197	Breton_ST	belly	10	ko:f	koːf	k oː f	973	512	
198	Catalan	belly	10	'bentrə	bentrə	b e n t r ə	854	711	
199	Danish	belly	10	b̥u	b̥u	b̥ u	184	711	
200	Dutch_List	belly	10	bœyk	bœyk	b œy k	184	711	
201	French	belly	10	vɑ̃tʀ	vɑ̃tʀ	v ɑ̃ t ʀ	854	711	
202	German	belly	10	ba‿ux	baux	b au x	184	711	
203	Greek_Mod	belly	10	ciˈʎa	ciʎa	c i ʎ a	1454	161	
204	Italian	belly	10	'vɛntre	vɛntre	v ɛ n t r e	854	711	
205	Marathi	belly	10	poʈ	poʈ	p o ʈ	752	711	
206	Polish	belly	10	bʒux	bʒux	b ʒ u x	1218	711	
207	Portuguese_ST	belly	10	ˈvẽtɾɨ	vẽtɾɨ	v ẽ t ɾ ɨ	854	711	
208	Russian	belly	10	zi'vot	zivot	z i v o t	2238	59	
209	Swedish	belly	10	bʉ:k	bʉːk	b ʉː k	184	711	
210	Bihari	belly	10	peʈ	peʈ	p e ʈ	752	711	
211	Oriya	belly	10	peṭɔ	peʈɔ	p e ʈ ɔ	752	711	
212	Urdu	belly	10	peʈ	peʈ	p e ʈ	752	711	
213	Spanish	belly	10	ba'riɣa	bariɣa	b a r i ɣ a	3610	711	
214	Portuguese_ST	belly	10	bɐˈʁiɣɐ	bɐʁiɣɐ	b ɐ ʁ i ɣ ɐ	3634	711	
215	Catalan	belly	10	'panʃə, 'pantʃa	panʃə	p a n ʃ ə	3167	711	
216	Armenian_Mod	big	11	mɛʦ	mɛʦ	m ɛ ʦ	360	145	
217	Czech	big	11	vɛlkiː	vɛlkiː	v ɛ l k iː	1219	602	
218	Breton_ST	big	11	bʁaz	bʁaz	b ʁ a z	855	163	
219	Catalan	big	11	gran	gran	g r a n	855	299	
220	Danish	big	11	ˈsd̥ʰoɐ̯	sd̥ʰoɐ̯	s d̥ʰ oɐ̯	2203	180	
221	Dutch_List	big	11	ɣrot	ɣrot	ɣ r o t	185	299	
222	English	big	11	bɪg	bɪg	b ɪ g	1342	511	
223	French	big	11	gʀɑ̃	gʀɑ̃	g ʀ ɑ̃	855	299	
224	German	big	11	gro:s	groːs	g r oː s	185	299	
225	Greek_Mod	big	11	me̞ˈɣalo̞s	me̞ɣalo̞s	m e̞ ɣ a l o̞ s	360	299	
226	Italian	big	11	'grande	grande	g r a n d e	855	299	
227	Marathi	big	11	'moʈʰə	moʈʰə	m o ʈʰ ə	1593	110	
228	Polish	big	11	ˈvʲɛlkʲi	vʲɛlkʲi	vʲ ɛ l kʲ i	1219	602	
229	Portuguese_ST	big	11	ˈɡɾɐ̃ðɨ	ɡɾɐ̃ðɨ	ɡ ɾ ɐ̃ ð ɨ	855	299	
230	Russian	big	11	bolʲ'ʃoj	bolʲʃoj	b o lʲ ʃ o j	3394	602	
231	Spanish	big	11	'ɡɾande	ɡɾande	ɡ ɾ a n d e	855	299	
232	Swedish	big	11	gru:v	gruːv	g r uː v	185	299	
233	Bihari	big	11	nəmhər	nəmhər	n ə m h ə r	3396	511	
234	Oriya	big	11	bɔṛɔ	bɔɽɔ	b ɔ ɽ ɔ	753	511	
235	Urdu	big	11	bəɽɛ	bəɽɛ	b ə ɽ ɛ	753	511	
236	Russian	big	11	ve'likij	velikij	v e l i k i j	1219	602	
237	Breton_ST	big	11	møʁ	møʁ	m ø ʁ	3572	110	
238	Catalan	big	11	ʎaɾk	ʎaɾk	ʎ a ɾ k	3668	299	
239	Armenian_Mod	bird	12	tʰərˈʧʰun	tʰərʧʰun	tʰ ə r ʧʰ u n	571	333	
240	Czech	bird	12	ptaːk	ptaːk	p t aː k	1109	386	
241	Breton_ST	bird	12	'ẽwn	ẽwn	ẽ w n	974	539	
242	Catalan	bird	12	u'seʎ	useʎ	u s e ʎ	856	236	
243	Danish	bird	12	ful	ful	f u l	186	493	
244	Dutch_List	bird	12	'voɣəl	voɣəl	v o ɣ ə l	186	493	
245	English	bird	12	bɜ:d	bɜːd	b ɜː d	3395	493	
246	French	bird	12	wazo	wazo	w a z o	856	93	
247	German	bird	12	'fo:gl̩	foːgl̩	f oː g l̩	186	493	
248	Greek_Mod	bird	12	pu'li	puli	p u l i	1455	493	
249	Italian	bird	12	ut'tʃɛllo	utʧɛllo	u t ʧ ɛ lː o	856	236	
250	Marathi	bird	12	pək'ʂi	pəkʂi	p ə k ʂ i	754	493	
251	Polish	bird	12	ptak	ptak	p t a k	1109	386	
252	Portuguese_ST	bird	12	ˈavɨ	avɨ	a v ɨ	856	236	
253	Russian	bird	12	'ptitsa	ptitsa	p t i t s a	1109	386	
254	Swedish	bird	12	'fo:gəl	foːgəl	f oː g ə l	186	493	
255	Bihari	bird	12	cirəi	cirəi	c i r əi	2204	493	
256	Oriya	bird	12	pɔkhi	pɔkʰi	p ɔ kʰ i	754	493	
257	Urdu	bird	12	pɾɪnd̪əh	pɾɪnd̪əh	p ɾ ɪ n d̪ ə h	1831	493	
258	Catalan	bird	12	mu'ʃo	muʃo	m u ʃ o	3530	301	
259	Breton_ST	bird	12	'la:bus	laːbus	l aː b u s	2205	129	
260	Spanish	bird	12	'paxaɾo	paxaɾo	p a x a ɾ o	3604	236	
261	Portuguese_ST	bird	12	ˈpasɐɾu	pasɐɾu	p a s ɐ ɾ u	3638	236	
262	Armenian_Mod	bite	13	kəˈʦɛl	kəʦɛl	k ə ʦ ɛ l	2028	743	
263	Czech	bite	13	koʊ̯sat	koʊ̯sat	k oʊ̯ s a t	1220	743	
264	Breton_ST	bite	13	'krɛ:gĩn	krɛːgĩn	k r ɛː g ĩ n	975	379	
265	Catalan	bite	13	musəˈɣa	musəɣa	m u s ə ɣ a	1257	743	
266	Danish	bite	13	ˈb̥iːðə	b̥iːðə	b̥ iː ð ə	187	743	
267	Dutch_List	bite	13	'bɛitə(n)	bɛitən	b ɛi t ə n	187	743	
268	English	bite	13	baɪt	baɪt	b aɪ t	187	743	
269	French	bite	13	mɔʀdʀ	mɔʀdʀ	m ɔ ʀ d ʀ	857	743	
270	German	bite	13	'ba‿isn̩	baisn̩	b ai s n̩	187	743	
271	Greek_Mod	bite	13	ðaˈ(ŋ)ɡo̞no̞	ðaŋɡo̞no̞	ð a ŋ ɡ o̞ n o̞	1456	429	
272	Italian	bite	13	'mɔrdere	mɔrdere	m ɔ r d e r e	857	743	
273	Polish	bite	13	ɡrɨɕʨ	ɡrɨɕʨ	ɡ r ɨ ɕ ʨ	2028	743	
274	Portuguese_ST	bite	13	muɾˈdeɾ	muɾdeɾ	m u ɾ d e ɾ	857	743	
275	Russian	bite	13	'kusatʲ	kusatʲ	k u s a tʲ	1220	743	
276	Spanish	bite	13	moɾ'ðeɾ	moɾðeɾ	m o ɾ ð e ɾ	857	743	
277	Swedish	bite	13	'bi:ta	biːta	b iː t a	187	743	
278	Bihari	bite	13	kaʈəb	kaʈəb	k a ʈ ə b	1594	743	
279	Oriya	bite	13	kamuṛ-	kamuɽ	k a m u ɽ	2472	743	
280	Urdu	bite	13	kɑʈnə	kɑʈnə	k ɑ ʈ n ə	1594	743	
281	Catalan	bite	13	pi'ka	pika	p i k a	3531	743	
282	Breton_ST	bite	13	'dãntã	dãntã	d ã n t ã	1456	743	
283	Marathi	bite	13	'tsawa	tsawa	t s a w a	755	743	
284	Armenian_Mod	black	14	sɛv	sɛv	s ɛ v	573	584	
285	Czech	black	14	tʃɛrniː	ʧɛrniː	ʧ ɛ r n iː	1111	584	
286	Breton_ST	black	14	dyː	dyː	d yː	976	584	
287	Catalan	black	14	ˈnɛɣɾə, ˈneɣɾe	nɛɣɾə	n ɛ ɣ ɾ ə	858	584	
288	Danish	black	14	sɒ:d̥ʰ	sɒːd̥ʰ	s ɒː d̥ʰ	188	584	
289	Dutch_List	black	14	zwɑrt	zwɑrt	z w ɑ r t	188	584	
290	English	black	14	blæk	blæk	b l æ k	1343	142	
291	French	black	14	nwaʀ	nwaʀ	n w a ʀ	858	584	
292	German	black	14	ʃwart͜s	ʃwart͜s	ʃ w a r t͜s	188	584	
293	Greek_Mod	black	14	ˈmavro̞s	mavro̞s	m a v r o̞ s	1457	584	
294	Italian	black	14	'nero	nero	n e r o	858	584	
295	Marathi	black	14	'kaɭa	kaɭa	k a ɭ a	756	584	
296	Polish	black	14	ˈʧarnɨ	ʧarnɨ	ʧ a r n ɨ	1111	584	
297	Portuguese_ST	black	14	'neɡɾu	neɡɾu	n e ɡ ɾ u	858	584	
298	Russian	black	14	'tʃernɨj	ʧernɨj	ʧ e r n ɨ j	1111	584	
299	Spanish	black	14	'neɣɾo	neɣɾo	n e ɣ ɾ o	858	584	
300	Swedish	black	14	svart, svaʈ	svart	s v a r t	188	584	
301	Bihari	black	14	kari	kari	k a r i	756	584	
302	Oriya	black	14	kɔḷa	kɔɭa	k ɔ ɭ a	756	584	
303	Urdu	black	14	kɑlə	kɑlə	k ɑ l ə	756	584	
304	Portuguese_ST	black	14	ˈpɾetu	pɾetu	p ɾ e t u	2473	616	
305	Armenian_Mod	blood	15	ɑˈɾɪ̯un	ɑɾɪ̯un	ɑ ɾ ɪ̯u n	574	515	
306	Czech	blood	15	krɛf	krɛf	k r ɛ f	1112	515	
307	German	blood	15	blu:t	bluːt	b l uː t	189	496	
308	Breton_ST	blood	15	gwa:t	gwaːt	g w aː t	977	557	
309	Catalan	blood	15	saŋ	saŋ	s a ŋ	859	405	
310	Danish	blood	15	b̥loð	b̥loð	b̥ l o ð	189	496	
311	Dutch_List	blood	15	blut	blut	b l u t	189	496	
312	English	blood	15	blʌd	blʌd	b l ʌ d	189	496	
313	French	blood	15	sɑ̃	sɑ̃	s ɑ̃	859	405	
314	Greek_Mod	blood	15	ˈe̞ma	e̞ma	e̞ m a	1458	496	
315	Italian	blood	15	'sangwe	sangwe	s a n g w e	859	405	
316	Marathi	blood	15	'ɾəktə	ɾəktə	ɾ ə k t ə	757	557	
317	Polish	blood	15	krɛf	krɛf	k r ɛ f	1112	515	
318	Portuguese_ST	blood	15	ˈsɐ̃ɣɨ	sɐ̃ɣɨ	s ɐ̃ ɣ ɨ	859	405	
319	Russian	blood	15	krovʲ	krovʲ	k r o vʲ	1112	515	
320	Spanish	blood	15	'saŋɡɾe	saŋɡɾe	s a ŋ ɡ ɾ e	859	405	
321	Swedish	blood	15	blu:d	bluːd	b l uː d	189	496	
322	Bihari	blood	15	sonit	sonit	s o n i t	3401	407	
323	Oriya	blood	15	rɔktɔ	rɔktɔ	r ɔ k t ɔ	757	557	
324	Urdu	blood	15	χun	χun	χ u n	687	508	
325	Armenian_Mod	blow	16	pʰəˈʧʰɛl	pʰəʧʰɛl	pʰ ə ʧʰ ɛ l	575	655	
326	Czech	blow	16	foʊ̯kat	foʊ̯kat	f oʊ̯ k a t	575	655	
327	German	blow	16	've:ən	veːən	v eːə n	1662	502	
328	Greek_Mod	blow	16	fiˈso̞	fiso̞	f i s o̞	575	655	
329	Italian	blow	16	sof'fjare	soffjare	s o fː j a r e	190	655	
330	Portuguese_ST	blow	16	suˈpɾaɾ	supɾaɾ	s u p ɾ a ɾ	190	655	
331	Russian	blow	16	dutʲ	dutʲ	d u tʲ	2567	655	
332	Spanish	blow	16	so'plaɾ	soplaɾ	s o p l a ɾ	190	655	
333	Swedish	blow	16	'blo:sa	bloːsa	b l oː s a	190	655	
334	Catalan	blow	16	bu'fa	bufa	b u f a	190	655	
335	Breton_ST	blow	16	'xwe:zã	xweːzã	x w eː z ã	978	428	
336	Danish	blow	16	ˈb̥lεːsə	b̥lɛːsə	b̥ l ɛː s ə	190	655	
337	Dutch_List	blow	16	'wayə(n)	wayən	w ayə n	1662	502	
338	English	blow	16	bləʊ	bləʊ	b l əʊ	190	655	
339	French	blow	16	sufle	sufle	s u f l e	190	655	
340	Bihari	blow	16	phukəb	pʰukəb	pʰ u k ə b	575	655	
341	Bihari	blow	16	surkəb	surkəb	s u r k ə b	3402	655	
342	Bihari	blow	16	hawa bəhəb	hawa#bəhəb	h a w a # b ə h ə b	1662	228	
343	Oriya	blow	16	bohiba	bohiba	b o h i b a	1662	655	
344	Urdu	blow	16	pʰũknə	pʰuːknə	pʰ uː k n ə	575	655	
345	Dutch_List	blow	16	'blazə(n)	blazən	b l a z ə n	190	655	
346	Polish	blow	16	ˈdmuxaʨ	dmuxaʨ	d m u x a ʨ	3546	27	
347	Marathi	blow	16	uɖ'ɳe	uɖɳe	u ɖ ɳ e	2567	655	
348	Czech	bone	17	kost	kost	k o s t	1114	749	
349	Armenian_Mod	bone	17	vosˈkoɾ	voskoɾ	v o s k o ɾ	519	749	
350	Breton_ST	bone	17	ˈaskɔrn	askɔrn	a s k ɔ r n	519	749	
351	Catalan	bone	17	ɔs	ɔs	ɔ s	519	749	
352	Danish	bone	17	b̥en	b̥en	b̥ e n	191	749	
